Depth,Qc,Fs,u
0.01,0.308,0.0014,0.0025
0.02,0.412,0.0034,0.0023
0.03,0.715,0.0045,0.003
0.04,0.751,0.0151,0.0001
0.05,1.294,0.0159,0.0019
0.06,1.764,0.0158,0.0001
0.07,1.988,0.0154,-0.0001
0.08,2.223,0.0146,-0.0003
0.09,2.688,0.0135,-0.0003
0.1,2.912,0.0237,-0.0005
0.11,3.006,0.0249,0.0017
0.12,3.042,0.0256,-0.0004
0.13,3.147,0.0296,0.001
0.14,3.648,0.0291,0.0004
0.15,3.507,0.0312,0.0002
0.16,3.486,0.0325,-0.0005
0.17,3.22,0.0317,-0.0001
0.18,2.766,0.0307,-0.001
0.19,2.693,0.0291,-0.0006
0.2,2.557,0.0278,-0.0002
0.21,2.359,0.0242,-0.0008
0.22,2.291,0.0233,-0.0012
0.23,2.197,0.0242,0.0003
0.24,2.155,0.0312,0.0009
0.25,2.108,0.0359,0.0029
0.26,2.004,0.0407,0.0033
0.27,1.957,0.0416,0.0038
0.28,1.9,0.0422,0.0038
0.29,1.858,0.0434,0.0041
0.3,1.774,0.0434,0.0037
0.31,1.654,0.0458,-0.0002
0.32,1.613,0.0483,-0.0006
0.33,1.513,0.0499,-0.0004
0.34,1.44,0.0507,-0.0006
0.35,1.383,0.0517,-0.0014
0.36,1.352,0.0585,-0.0016
0.37,1.336,0.0578,-0.0019
0.38,1.305,0.0565,-0.002
0.39,1.315,0.0608,-0.0006
0.4,1.425,0.0788,-0.0009
0.41,1.571,0.085,-0.0005
0.42,1.785,0.0958,0.0003
0.43,2.385,0.0989,0.0005
0.44,2.693,0.1028,0.0011
0.45,3.168,0.1014,0.001
0.46,3.293,0.1013,0.0017
0.47,3.22,0.1013,0.0009
0.48,3.063,0.1017,0.0023
0.49,2.823,0.099,0.0024
0.5,2.698,0.0971,0.0027
0.51,2.562,0.0948,0.0025
0.52,2.442,0.09,-0.0006
0.53,2.38,0.0873,-0.0003
0.54,2.213,0.0804,-0.002
0.55,2.161,0.0765,-0.0021
0.56,2.098,0.0709,0.0023
0.57,2.114,0.0706,0.0023
0.58,2.103,0.0702,0.0012
0.59,2.077,0.0633,0.0009
0.6,2.077,0.0531,0.0005
0.61,2.056,0.0543,0.0004
0.62,2.035,0.0556,0.0004
0.63,1.983,0.0599,0.0005
0.64,1.994,0.0622,0.0006
0.65,2.004,0.0653,0.0007
0.66,2.014,0.0652,-0.0001
0.67,2.254,0.07,0.0284
0.68,2.244,0.0725,0.0249
0.69,2.202,0.0714,0.0218
0.7,2.051,0.0696,0.0182
0.71,1.926,0.069,0.0135
0.72,1.811,0.0721,0.0133
0.73,1.733,0.0722,0.0131
0.74,1.633,0.0717,0.0119
0.75,1.67,0.0696,0.0111
0.76,1.613,0.0682,0.01
0.77,1.456,0.0631,0.0075
0.78,1.289,0.0618,0.0066
0.79,1.169,0.0615,0.0046
0.8,1.148,0.0612,0.0047
0.81,1.112,0.061,0.0043
0.82,1.023,0.0607,0.0038
0.83,1.007,0.0618,0.004
0.84,1.012,0.0477,0.0028
0.85,1.018,0.0468,0.0024
0.86,1.553,0.044,-0.0019
