Depth,Qc,Fs,u
0,0.0023,0,0
0.02,0.7152,0,0.0015
0.04,1.8513,0,0.0043
0.06,2.2663,0.0324,0.0095
0.08,1.2152,0.0386,0.0021
0.1,1.2434,0.0493,0.0059
0.12,1.492,0.0571,0.0018
0.14,1.8526,0.0557,-0.0097
0.16,2.017,0.0625,-0.0209
0.18,2.1071,0.0689,-0.0274
0.2,2.1313,0.0722,-0.0308
0.22,2.1283,0.0746,-0.0332
0.24,2.0957,0.0759,-0.0428
0.26,2.0367,0.0759,-0.0487
0.28,1.9614,0.0748,-0.0464
0.3,1.886,0.0713,-0.0452
0.32,1.8472,0.0649,-0.0439
0.34,1.8664,0.0578,-0.0425
0.36,1.9307,0.0494,-0.0419
0.38,2.0825,0.0422,-0.0415
0.4,2.3464,0.0351,-0.0424
0.42,2.5663,0.028,-0.045
0.44,2.6954,0.0248,-0.0281
0.46,2.7492,0.0301,-0.0077
0.48,2.7633,0.0366,-0.0087
0.5,2.7562,0.0413,-0.0125
0.52,2.7491,0.0473,-0.0164
0.54,2.7313,0.0542,-0.0197
0.56,2.5846,0.0581,-0.0157
0.58,2.4631,0.0605,-0.0119
0.6,2.3693,0.0626,-0.015
0.62,2.282,0.0656,-0.016
0.64,2.3892,0.0714,-0.0235
0.66,2.775,0.0806,-0.0239
0.68,3.0218,0.0927,-0.0239
0.7,2.9568,0.1048,-0.0228
0.72,2.8951,0.1183,-0.0239
0.74,2.8738,0.1246,-0.0361
0.76,2.7644,0.1213,-0.0422
0.78,2.6825,0.1162,-0.0462
0.8,2.589,0.1096,-0.05
0.82,2.4373,0.105,-0.0522
0.84,2.2756,0.1052,-0.0535
0.86,2.1797,0.1086,-0.0545
0.88,2.1589,0.1114,-0.0551
0.9,2.137,0.1141,-0.0552
0.92,2.0791,0.1147,-0.056
0.94,2.0366,0.1121,-0.0571
0.96,1.9962,0.1058,-0.0571
0.98,1.9466,0.1012,-0.0573
1,1.9191,0.0969,-0.058
1.02,1.8149,0.0888,-0.059
1.04,1.6652,0.0784,-0.0607
1.06,1.5434,0.0668,-0.0621
1.08,1.4565,0.0558,-0.0623
1.1,1.5096,0.0475,-0.0621
1.12,1.6301,0.0357,-0.062
1.14,1.7066,0.0235,-0.0626
1.16,1.8467,0.016,-0.0633
1.18,1.9774,0.0142,-0.0655
1.2,2.095,0.0124,-0.0661
1.22,2.226,0.0105,-0.0661
1.24,2.3431,0.0108,-0.0661
1.26,2.4467,0.0114,-0.0653
1.28,2.572,0.0112,-0.0509
1.3,2.7086,0.011,-0.0392
1.32,2.858,0.0116,-0.0413
1.34,3.05,0.0121,-0.0439
1.36,3.2908,0.0138,-0.0443
1.38,3.5127,0.0153,-0.0438
1.4,3.6562,0.0165,-0.043
1.42,3.5602,0.0171,-0.0419
1.44,3.2391,0.0175,-0.0403
1.46,2.9985,0.0157,-0.0384
1.48,2.8364,0.0137,-0.0387
1.5,2.6789,0.0148,-0.0455
1.52,2.5225,0.0153,-0.0532
1.54,2.466,0.0139,-0.0592
1.56,2.5287,0.0121,-0.0611
1.58,2.6597,0.0098,-0.0619
1.6,2.7879,0.0086,-0.0631
1.62,2.8543,0.0087,-0.0643
1.64,2.8159,0.0109,-0.0644
1.66,2.6887,0.0137,-0.0639
1.68,2.5182,0.018,-0.0632
1.7,2.3028,0.022,-0.0624
1.72,2.0538,0.0242,-0.0615
1.74,1.7846,0.023,-0.0605
1.76,1.5608,0.0209,-0.0594
1.78,1.3925,0.0212,-0.0578
1.8,1.2365,0.0226,-0.056
1.82,1.0834,0.0223,-0.0541
1.84,0.926,0.0216,-0.0516
1.86,0.82,0.0215,-0.0492
1.88,0.741,0.0202,-0.0464
1.9,0.7526,0.0189,-0.0438
1.92,0.7951,0.0156,-0.0412
1.94,0.833,0.0157,-0.0389
1.96,0.855,0.0213,-0.0369
1.98,0.8967,0.0255,-0.0348
2,0.8981,0.0266,-0.0326
2.02,0.9146,0.0263,-0.0301
2.04,1.3394,0.0236,-0.027
2.06,2.4509,0.0194,-0.0254
2.08,4.1894,0.0193,-0.0339
2.1,5.0548,0.0214,-0.0471
2.12,5.284,0.023,-0.0542
2.14,5.3386,0.0231,-0.0567
2.16,5.3401,0.0207,-0.0563
2.18,5.5133,0.0183,-0.0555
2.2,5.9457,0.016,-0.0582
2.22,6.0834,0.0176,-0.0624
2.24,5.8456,0.0202,-0.0637
2.26,5.4475,0.023,-0.0456
2.28,5.066,0.0256,-0.0275
2.3,4.6845,0.0274,-0.0094
2.32,4.4897,0.0289,-0.0066
2.34,4.729,0.0258,-0.0078
2.36,5.1628,0.0205,-0.0195
2.38,5.5657,0.0195,-0.0484
2.4,5.7114,0.0209,-0.0623
2.42,5.9813,0.0224,-0.0666
2.44,6.1056,0.0233,-0.0654
2.46,6.0334,0.0251,-0.0649
2.48,5.7731,0.0273,-0.0643
2.5,5.4425,0.0286,-0.0634
2.52,5.2116,0.0271,-0.0624
2.54,5.1254,0.0239,-0.0614
2.56,5.1889,0.0223,-0.0607
2.58,5.328,0.0214,-0.0601
2.6,5.3646,0.0207,-0.0604
2.62,5.2526,0.0208,-0.0601
2.64,5.0415,0.022,-0.0597
2.66,4.8365,0.0232,-0.0591
2.68,4.7342,0.0233,-0.0581
2.7,4.763,0.0237,-0.0573
