Depth,Qc,Fs,u
0.2,0.117,-0.0002,-0.0005
0.22,0.494,0.0015,0.0029
0.24,1.168,0.0061,0.0099
0.26,4.226,0.005,-0.0015
0.28,9.341,0.0181,-0.002
0.3,11.443,0.0782,0.0005
0.32,10.253,0.0576,-0.0026
0.34,9.165,0.0774,-0.0023
0.36,8.276,0.0888,-0.0029
0.38,7.117,0.0888,-0.0033
0.4,6.53,0.0919,-0.0059
0.42,5.556,0.0902,-0.006
0.44,4.914,0.0955,-0.0067
0.46,4.074,0.0881,-0.0071
0.48,4.074,0.0812,-0.0073
0.5,3.45,0.0692,-0.0069
0.52,2.979,0.0574,-0.0056
0.54,2.715,0.0501,-0.0059
0.56,2.426,0.0409,-0.0055
0.58,2.29,0.0351,-0.0057
0.6,2.189,0.0274,-0.0052
0.62,2.212,0.0227,-0.0054
0.64,2.278,0.0227,-0.0048
0.66,2.382,0.0197,-0.0059
0.68,2.519,0.0175,-0.0067
0.7,2.7,0.0158,-0.0057
0.72,3.068,0.015,-0.0036
0.74,3.668,0.0136,-0.0037
0.76,3.668,0.0128,-0.0029
0.78,4.375,0.0136,-0.0022
0.8,4.869,0.0141,-0.002
0.82,5.602,0.0152,-0.0014
0.84,6.034,0.0169,-0.0019
0.86,6.508,0.0203,-0.003
0.88,6.737,0.0254,-0.0031
0.9,6.879,0.0254,-0.0037
0.92,6.949,0.0282,-0.0046
0.94,7.157,0.0293,-0.0051
0.96,7.343,0.0293,-0.0052
0.98,7.921,0.0289,-0.0053
1,8.902,0.0285,-0.0038
1.02,8.902,0.0299,-0.0021
1.04,12.015,0.1601,-0.008
1.06,13.644,0.1537,0.0045
1.08,19.827,0.0903,-0.0033
1.1,11.324,0.3576,0.0056
1.12,10.358,0.3071,0.0004
1.14,11.274,0.3211,-0.0011
1.16,10.057,0.3096,-0.001
1.18,10.858,0.2812,0.0008
1.2,11.676,0.2564,0.0004
1.22,11.961,0.2255,-0.0012
1.24,11.961,0.0889,-0.0006
1.26,11.931,0.1057,-0.0014
1.28,11.715,0.1091,-0.0017
1.3,11.492,0.1153,-0.0016
1.32,11.362,0.117,-0.0019
1.34,11.085,0.1146,-0.0019
1.36,10.868,0.1165,-0.0014
1.38,10.855,0.1161,-0.0012
1.4,10.825,0.1161,-0.0012
1.42,10.804,0.1126,-0.0015
1.44,10.802,0.1126,-0.0015
1.46,10.916,0.112,-0.0015
1.48,10.822,0.112,-0.0015
1.5,10.822,0.1121,-0.002
1.52,10.625,0.1127,-0.0015
1.54,10.527,0.1117,-0.0021
1.56,10.426,0.1107,-0.0017
1.58,10.448,0.1098,-0.0023
1.6,10.435,0.1099,-0.0022
1.62,10.344,0.1069,-0.0023
1.64,10.228,0.1054,-0.0025
1.66,10.175,0.1054,-0.0025
1.68,10.13,0.1042,-0.0024
1.7,10.091,0.1042,-0.0024
1.72,10.015,0.1045,-0.0032
1.74,10.097,0.1045,-0.0032
1.76,10.097,0.0982,-0.003
1.78,10.365,0.0934,-0.0026
1.8,10.515,0.0914,-0.0023
1.82,10.847,0.0903,-0.0022
1.84,11.075,0.0908,-0.0021
1.86,11.516,0.0927,-0.0017
1.88,11.969,0.0939,-0.0017
1.9,12.442,0.0962,-0.0012
1.92,12.774,0.0962,-0.0012
1.94,13.235,0.104,-0.0005
1.96,13.393,0.104,-0.0005
1.98,13.028,0.1217,-0.0017
2,12.077,0.1217,-0.0017
2.02,10.932,0.1304,-0.0032
2.04,10.932,0.1404,-0.0039
2.06,9.209,0.1454,-0.0038
2.08,9.209,0.1476,-0.0036
2.1,8.328,0.1464,-0.0031
2.12,8.328,0.1421,-0.0028
2.14,7.923,0.1338,-0.0029
2.16,7.379,0.1426,-0.003
2.18,7.016,0.1173,-0.0025
2.2,6.81,0.0967,-0.0026
2.22,6.566,0.0967,-0.0026
2.24,6.404,0.0885,-0.0024
2.26,6.404,0.0819,-0.0024
2.28,6.447,0.0778,-0.0026
2.3,6.447,0.0712,-0.0024
2.32,6.763,0.0703,-0.0024
2.34,6.763,0.0684,-0.0022
2.36,7.123,0.0677,-0.0018
2.38,7.657,0.0677,-0.0015
2.4,8.092,0.0682,-0.001
2.42,8.836,0.07,-0.0006
2.44,9.26,0.0719,-0.0004
2.46,9.733,0.0766,0.0002
2.48,10.012,0.0846,0.0005
2.5,10.172,0.0846,0.0005
2.52,10.218,0.0948,0.0006
2.54,10.249,0.1014,0.0005
2.56,10.174,0.1127,0.0009
2.58,10.083,0.1184,0.0008
2.6,9.993,0.1265,0.0008
2.62,9.993,0.1305,0.0008
2.64,9.941,0.1311,0.0005
2.66,9.884,0.1313,0.0005
2.68,9.892,0.1299,0.0005
2.7,9.967,0.1278,0.0007
2.72,10.085,0.1241,0.0008
2.74,10.324,0.1206,0.0008
2.76,10.663,0.1206,0.0008
2.78,10.883,0.1186,0.0012
2.8,11.163,0.1188,0.0015
2.82,11.392,0.1199,0.0016
