Depth,Qc,Fs,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs
0.01,0.104,0.0015,-0.0003,5440.622497033625,28.252466815485782,34.39430742754791,323.1422708469703,10.32490818547468,35.25150521488512
0.02,0.171,0.0025,0.0094,,,,,,
0.03,0.228,0.0039,0.0228,7031.335115583833,40.72778234268222,49.58164806935227,395.4404218743995,16.984724709811786,53.010090984618735
0.04,0.353,0.0046,0.0087,,,,,,
0.05,0.483,0.0067,0.0062,4851.28631930951,53.549514655484316,65.19071349363308,392.1796730872188,22.81308820602152,65.08038292755224
0.06,0.607,0.0074,0.0055,,,,,,
0.07,0.701,0.0105,0.0045,3737.8450796535208,62.25463233622992,75.7882480614973,375.6747565801087,27.434508531459247,75.33251760374645
0.08,0.872,0.0127,0.0052,,,,,,
0.09,1.017,0.018,0.0055,2996.9904269827093,71.99376957570762,87.64458904868754,359.49961667699796,32.45929446553587,86.34212061988009
0.1,1.214,0.0211,0.0047,,,,,,
0.11,1.334,0.0235,0.0041,2360.149940703281,79.51147316869292,96.79657603145225,337.67356265858183,36.48766412610299,94.23171168419336
0.12,1.764,0.028,0.0042,,,,,,
0.13,2.086,0.0278,0.0046,1524.6622373232335,89.52229503362747,108.98366351919866,295.29665781886723,41.33624787364766,100.80363029316251
0.14,1.707,0.0286,0.0013,,,,,,
0.15,1.687,0.0328,0.001,1923.4004313819075,88.81298977615623,108.12016146662498,324.32257260017684,42.295415327294734,106.6240304898286
0.16,1.801,0.038,0.001,,,,,,
0.17,1.842,0.0432,0.001,2011.622641339293,93.86919449301796,114.2755411219349,336.4456807721213,45.37634177220139,114.14039281291497
0.18,1.889,0.0484,0.0011,,,,,,
0.19,2.662,0.0542,0.0006,1597.3847295366531,103.95648945569675,126.55572629389171,318.08798849945583,50.28786806024257,121.24137785194524
0.2,3.036,0.0686,0.0011,,,,,,
0.21,2.948,0.0683,-0.0023,1650.9323582224304,109.55752748362814,133.37438128441687,328.2109551243667,53.48889946294835,128.2420441032326
0.22,3.134,0.0669,-0.0022,,,,,,
0.23,2.908,0.0658,-0.0007,1526.4754271029317,110.13264671903114,134.07452644055965,319.8822816859923,54.58188178742366,130.58005965301655
0.24,2.681,0.069,0.0007,,,,,,
0.25,2.455,0.0655,0.0022,1659.6737179865283,107.85925493666018,131.30691905332543,328.6648450615179,54.49549337350479,133.1178601172196
