Depth,Qc,Fs,u
0,0.0155,0,0.0038
0.01,0.0387,0,0.0298
0.02,0.2322,0,0.0145
0.03,0.2051,0.0011,0.0069
0.04,0.2593,0.0022,0.0032
0.05,0.2554,0.0044,0.0017
0.06,0.2747,0.0088,0.0049
0.07,0.3134,0.0176,0.0082
0.08,0.387,0.0181,0.0059
0.09,0.4489,0.0185,0.0017
0.09999999,0.4992,0.0185,-0.0135
0.11,0.6037,0.0208,-0.0129
0.12,0.6733,0.0241,-0.0122
0.13,0.7275,0.0267,-0.0092
0.14,0.7662,0.029,-0.0028
0.15,0.8242,0.0315,-0.0053
0.16,0.9481,0.0348,-0.0038
0.17,0.9945,0.0379,-0.0023
0.18,1.0332,0.0418,-0.0078
0.19,1.0564,0.0462,-0.008
0.2,1.0758,0.0506,-0.0069
0.21,1.1067,0.0531,-0.0058
0.22,1.1261,0.0555,-0.0036
0.23,1.1454,0.0602,-0.0011
0.2400001,1.1725,0.0628,0.0011
0.2500001,1.1919,0.0671,0.0061
0.2600001,1.1822,0.0692,0.0068
0.27,1.1832,0.0713,0.0101
0.28,1.1841,0.0754,0.0102
0.29,1.1996,0.079,0.0085
0.3,1.2112,0.0805,0.0085
0.31,1.2267,0.0828,0.0086
0.32,1.2615,0.0842,0.0087
0.33,1.2693,0.0853,0.0104
0.34,1.2886,0.0872,0.014
0.35,1.2847,0.0874,0.0157
0.36,1.3234,0.0874,0.0169
0.3699999,1.3312,0.0874,0.0156
0.3799999,1.3428,0.0874,0.0116
0.3899999,1.3273,0.0874,0.0112
0.3999999,1.3157,0.0874,0.0072
0.4099999,1.3041,0.0884,0.0076
0.4199999,1.3041,0.0882,-0.0004
0.4299999,1.3002,0.0885,-0.0074
0.4399999,1.2963,0.0904,-0.0093
0.4499999,1.2847,0.0908,-0.0178
0.4599999,1.2693,0.0908,-0.019
0.4699998,1.2538,0.0907,-0.019
0.4799998,1.1996,0.0907,-0.0188
0.4899998,1.1648,0.09,-0.0186
0.4999998,1.1222,0.0873,-0.014
0.5099998,1.0603,0.0869,-0.0127
0.5199998,1.0487,0.0866,-0.0068
0.5299998,1.0255,0.0864,-0.0057
0.5399998,0.9868,0.0861,-0.0002
0.5499998,0.974,0.0858,0.0036
0.5599998,0.9679,0.0847,0.0076
0.5699998,0.9696,0.0837,0.0099
0.5799997,0.9713,0.0837,0.0102
0.5899997,1.0758,0.0838,0.0102
0.5999997,1.1725,0.0841,0.0106
0.6099997,1.2654,0.0849,0.0093
0.6199997,1.3583,0.0904,0.0083
0.6299997,1.5904,0.0951,0.0085
0.6399997,1.7568,0.1002,0.0017
0.6499997,1.9116,0.1057,0.0001
0.6599997,2.0122,0.1097,-0.0001
0.6699997,2.0277,0.1137,0.001
0.6799996,2.0084,0.1189,0.002
0.6899996,2.0094,0.1303,0.0044
0.6999996,2.0105,0.1345,0.0074
0.7099996,2.0146,0.1352,0.0078
0.7199996,2.0248,0.1353,0.0057
0.7299996,2.0509,0.1347,0.0046
0.7399996,2.0509,0.134,-0.0015
0.7499996,1.9774,0.131,-0.0064
