Depth,Qc,Fs,u
0,-0.0001,0,0
0.01,-0.0001,0.0158,0.0007
0.02,-0.0001,0.0189,0.0007
0.03,0.0082,0.0213,0.0009
0.04,0.0743,0.0224,0.0015
0.05,0.1777,0.0232,0.0009
0.06,0.1363,0.0262,0.0005
0.07,0.0826,0.0283,0.0007
0.08,0.1239,0.0313,0.0021
0.09,0.1487,0.0337,0.0066
0.1,0.1653,0.0361,0.0068
0.11,0.2314,0.0393,0.0241
0.12,0.3265,0.041,0.0296
0.13,0.4299,0.0437,0.0214
0.14,0.4919,0.0451,0.0144
0.15,0.525,0.0467,0.0209
0.16,0.5829,0.0495,0.0199
0.17,0.616,0.0455,0.0313
0.18,0.6449,0.0429,0.0575
0.19,0.6532,0.0416,0.0691
0.2,0.6614,0.0386,0.0716
0.21,0.6656,0.0367,0.0549
0.22,0.6656,0.0356,0.0459
0.23,0.6656,0.034,0.0408
0.24,0.6532,0.0332,0.0378
0.25,0.6449,0.0329,0.0378
0.26,0.649,0.0323,0.0342
0.27,0.6449,0.0324,0.0294
0.28,0.6242,0.0335,0.0157
0.29,0.5994,0.0352,0.0148
0.3,0.587,0.0384,0.0089
0.31,0.5746,0.0394,-0.0027
0.32,0.5085,0.0405,-0.0082
0.33,0.4836,0.0419,0.0055
0.34,0.463,0.0438,0.0091
0.35,0.4506,0.0449,0.0098
0.36,0.4506,0.0441,0.0093
0.37,0.4547,0.0463,0.0089
0.38,0.4588,0.0482,0.0078
0.39,0.4671,0.0479,0.0078
0.4,0.4712,0.0485,0.0064
0.41,0.4878,0.0542,0.0015
0.42,0.5085,0.0551,-0.0025
0.43,0.6242,0.0554,0.0207
0.44,0.5994,0.0543,-0.0297
0.45,0.5829,0.0527,-0.0253
0.46,0.5829,0.0511,-0.0198
0.47,0.587,0.0487,-0.02
0.48,0.5787,0.0463,-0.0188
0.49,0.5622,0.0455,-0.0175
0.5,0.5457,0.0429,-0.0173
0.51,0.525,0.04,-0.0173
0.52,0.5126,0.0376,-0.0173
0.53,0.4919,0.0357,-0.0166
0.54,0.5167,0.0346,-0.0135
0.55,0.5002,0.0331,-0.0133
0.56,0.4961,0.0309,-0.0131
0.57,0.6118,0.0303,-0.0109
0.58,0.5581,0.03,-0.0198
0.59,0.5415,0.0284,-0.0166
0.6,0.525,0.0292,-0.0154
0.61,0.5209,0.0294,-0.015
0.62,0.5209,0.0292,-0.0133
0.63,0.5167,0.0295,-0.0128
0.64,0.4919,0.0295,-0.0122
0.65,0.4795,0.0281,-0.0122
0.66,0.4506,0.0274,-0.0124
0.67,0.4382,0.0277,-0.0114
0.68,0.4382,0.0275,-0.0101
0.69,0.4299,0.0281,-0.0101
0.7,0.4258,0.0281,-0.0099
0.71,0.4092,0.0284,-0.0095
0.72,0.4134,0.0284,-0.0088
0.73,0.4299,0.0293,-0.0076
0.74,0.4423,0.0293,-0.0074
0.75,0.4464,0.0291,-0.008
0.76,0.463,0.0283,-0.0067
0.77,0.4795,0.0273,-0.0069
0.78,0.4671,0.0262,-0.0084
0.79,0.4671,0.0244,-0.0086
0.8,0.4671,0.0217,-0.0082
0.81,0.4506,0.0196,-0.0107
0.82,0.434,0.0177,-0.0116
0.83,0.4051,0.0161,-0.0131
0.84,0.3679,0.0148,-0.016
0.85,0.3389,0.0142,-0.0171
0.86,0.31,0.0134,-0.0204
0.87,0.3183,0.0121,-0.0217
0.88,0.2893,0.0108,-0.0257
0.89,0.2728,0.0097,-0.0268
0.9,0.2645,0.0086,-0.027
0.91,0.2356,0.0078,-0.0268
0.92,0.219,0.0065,-0.0266
0.93,0.1942,0.006,-0.0264
0.94,0.1736,0.0057,-0.0261
0.95,0.1653,0.0052,-0.0259
0.96,0.1611,0.0046,-0.0255
0.97,0.1487,0.0044,-0.0253
0.98,0.1446,0.0044,-0.0251
0.99,0.1405,0.0044,-0.0247
1,0.1322,0.0041,-0.0247
1.01,0.1239,0.0039,-0.0247
1.02,0.1198,0.003,-0.0247
1.03,0.1115,0.003,-0.0249
1.04,0.1115,0.003,-0.0247
1.05,0.1115,0.003,-0.0245
1.06,0.1033,0.0032,-0.0242
1.07,0.0991,0.0034,-0.0238
1.08,0.0991,0.0038,-0.0236
1.09,0.0991,0.0039,-0.0232
1.1,0.095,0.0034,-0.0232
1.11,0.0909,0.0037,-0.0228
1.12,0.0909,0.0042,-0.0228
1.13,0.0867,0.0044,-0.0228
1.14,0.0826,0.0042,-0.0226
1.15,0.0785,0.005,-0.0223
1.16,0.0743,0.0059,-0.0219
1.17,0.0743,0.0065,-0.0217
1.18,0.0826,0.0058,-0.0004
1.19,0.0909,0.0056,0.0011
1.2,0.1074,0.0081,0.0032
1.21,0.1239,0.018,0.0049
1.22,0.1446,0.0232,0.0076
1.23,0.186,0.0294,0.0114
1.24,0.2686,0.0326,0.0195
1.25,0.3803,0.0305,0.0296
1.26,0.4671,0.0294,0.0376
1.27,0.4754,0.0262,0.0387
1.28,0.4961,0.0233,0.0431
1.29,0.5085,0.0216,0.0437
1.3,0.4754,0.0217,0.0383
1.31,0.4878,0.0235,0.0431
1.32,0.5787,0.024,0.0592
1.33,0.7069,0.0233,0.0813
1.34,0.955,0.022,0.131
1.35,1.079,0.0208,0.1345
1.36,1.3312,0.0187,0.1396
1.37,2.0796,0.0146,-0.0019
1.38,2.4931,0.0133,-0.0249
1.39,2.9107,0.0133,-0.0261
1.4,3.1009,0.0139,-0.0367
1.41,2.9313,0.0143,-0.0411
1.42,2.6378,0.0143,-0.0359
1.43,2.3318,0.0154,-0.0289
1.44,1.9473,0.0157,-0.0259
1.45,1.7447,0.0157,-0.0261
1.46,1.5297,0.0152,-0.0253
1.47,1.2486,0.0163,-0.0251
1.48,1.1204,0.0168,-0.0247
1.49,1.0584,0.0171,-0.0245
1.5,0.9012,0.0174,-0.0217
1.51,0.8227,0.018,-0.0196
1.52,0.7607,0.0171,-0.0181
1.53,0.6986,0.0152,-0.0171
1.54,0.6656,0.0147,-0.0166
