Depth,Qc,Fs,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs
0.01,0.6017,0.0455,0.0,15000.551478242585,52.24942866229276,63.608000110617276,600.0639761454413,17.646699511986427,55.65044597486087
0.02,1.1524,0.0349,0.0003,,,,,,
0.03,18.6748,0.0326,-0.0011,254.73565073971352,95.41583627668712,116.15840938031477,135.90520679279453,38.20458185844302,72.17669887269886
0.04,25.3267,0.0357,0.0015,,,,,,
0.05,45.7312,0.065,0.002,139.22164523577146,103.75927863858719,126.3156435600192,121.81933815214795,53.04859754405285,90.44060858337225
0.06,57.0556,0.0486,0.0011,,,,,,
0.07,68.907,0.0626,0.0009,94.75165901499176,96.2197227267148,117.13705375426152,112.548548480185,61.59999389263677,98.29408212886398
0.08,76.7882,0.0865,0.0,,,,,,
0.09,81.8663,0.0977,0.0003,108.17013542404436,102.50513876386661,124.7888645820985,125.69443259335186,70.26606495663657,111.12873783181062
0.1,69.874,0.109,0.0003,,,,,,
0.11,68.5284,0.1202,0.0001,156.41303916390356,119.64767839384997,145.65804326207822,149.48122137823916,73.67538696185056,119.9513466320694
0.12,68.1045,0.1268,-0.0015,,,,,,
0.13,64.3596,0.111,0.0011,158.69962781590812,121.64400600143614,148.08835513218312,153.4285236279577,75.97945999874067,123.78361149810637
0.14,53.1866,0.1297,0.0197,,,,,,
0.15,57.0473,0.1341,0.0104,210.6594493782668,134.4389402366192,163.66479680979728,174.65178923321483,78.93064198894145,131.42340796437145
0.16,47.5602,0.127,0.0,,,,,,
0.17,49.6728,0.1447,-0.0001,256.8839456410141,142.73051863171116,173.75889224730054,190.8675057571948,80.61996320299063,136.85967977897857
0.18,47.4163,0.1616,0.0015,,,,,,
0.19,45.1599,0.168,0.0031,319.94154931653577,151.93163077501086,184.96024616088278,210.58917623293596,83.04173653027254,143.42332780088446
0.2,42.9034,0.144,0.0047,,,,,,
0.21,37.8341,0.1722,0.0189,379.3418405086903,156.76350973200059,190.84253358678333,225.519603506452,83.40666355273778,147.3811304399899
0.22,38.7988,0.1648,0.0113,,,,,,
0.23,35.8308,0.1659,0.013,381.0206386190741,157.6702892246257,191.94643905606605,227.47649086046704,84.61324444952672,150.02320051784648
0.24,34.862,0.1445,0.0081,,,,,,
0.25,30.133,0.1327,0.0115,358.6926776191951,153.10339404981482,186.38674058238328,220.78848522666493,82.9135544617121,148.64719250965533
0.26,29.3061,0.1355,0.0062,,,,,,
0.27,26.66,0.1422,0.0094,415.4334971715505,156.953227611422,191.07349448347026,234.15998248414746,83.70501466769984,152.79991067141657
0.28,25.5037,0.1355,0.0064,,,,,,
0.29,22.8493,0.1355,0.0047,444.9306866732614,156.74045995872194,190.81447299322673,239.5180786757504,83.17506051089751,154.43801703957462
0.3,22.1127,0.1336,0.0039,,,,,,
0.31,21.1456,0.1749,0.003,579.8221291955181,164.83592669556774,200.66982380329986,267.1047836993241,85.58538524620803,162.27199193196122
0.32,19.8542,0.1669,0.0018,,,,,,
0.33,17.2661,0.1683,0.0011,642.9634273325539,163.07912781533233,198.53111212301326,275.37860350138794,84.31127406995859,163.79096994341486
0.34,16.0131,0.1735,0.0022,,,,,,
0.35,14.8746,0.174,0.002,726.0646317610765,163.1784219816365,198.65199197764446,287.17936997854014,84.113644289651,166.78479984353876
0.36,12.7452,0.1657,0.0013,,,,,,
0.37,12.2948,0.1644,0.0011,779.5315731243942,159.95970015636348,194.7335480164425,292.0309908198799,82.72135587114388,167.66637165204784
0.38,11.7051,0.1498,0.0005,,,,,,
0.39,9.7632,0.1538,0.0001,851.4072942218128,155.4161990030008,189.20232922104447,297.70093434100005,80.7518413939043,168.16143578838208
0.4,8.3164,0.1607,0.0001,,,,,,
0.41,7.6835,0.1547,0.0001,989.9155450759163,151.6579456217964,184.6270642352304,310.7863800453646,79.14435443354695,170.13001850655147
0.42,7.0176,0.1525,0.0005,,,,,,
0.43,6.3682,0.1519,0.002,1084.5467536363326,148.08628836155845,180.27895974450595,318.05319339358647,77.94167825838856,171.54557059788107
0.44,6.286,0.1513,0.0022,,,,,,
0.45,5.8092,0.1532,0.0028,1136.1092481198104,146.95703651759587,178.90421836924716,322.4111713497181,77.95071995332077,173.6043574479669
0.46,5.5585,0.1668,0.0037,,,,,,
0.47,5.612,0.1709,0.0051,1243.3928862146215,148.79498640586206,181.14172258104946,334.3900226279578,79.22305070274103,177.99198741988718
0.48,5.5709,0.1607,0.0047,,,,,,
0.49,5.8832,0.144,0.0047,1027.3781888659134,147.74240775996807,179.8603224903959,312.02115158200854,79.5537727310895,175.97931722319169
0.5,6.2326,0.1389,0.0047,,,,,,
0.51,6.0106,0.1352,0.0037,945.5584859635898,147.87976596664848,180.02754117678944,303.33750808151467,80.27079504058048,176.3461456258274
0.52,5.764,0.1353,0.0034,,,,,,
0.53,5.5256,0.1318,0.0032,959.4698908721299,146.23291900755012,178.02268400919147,303.5262268755384,79.9875019199724,177.37163185088522
0.54,5.2667,0.1267,0.003,,,,,,
0.55,5.3982,0.1164,0.0026,868.7111705842282,144.31858276339833,175.6921877119632,291.79894021023836,79.71803771441573,176.14245524817255
0.56,5.5462,0.1027,0.003,,,,,,
0.57,5.3941,0.1002,0.0028,763.5726778792895,142.50931306246292,173.48959851082444,277.8127841624147,79.50956708940892,174.31112195793315
0.58,5.353,0.0971,0.0026,,,,,,
0.59,4.9091,0.0958,0.0017,769.3668829111223,140.36577149311546,170.88006964379275,276.78214466400357,78.89914374866282,174.69329823116487
0.6,4.8434,0.093,0.0015,,,,,,
0.61,4.5515,0.0913,0.0017,764.6076437832278,138.55115357946252,168.67096957499786,274.69248453490457,78.45720751424497,174.9765093348328
0.62,4.4241,0.0848,0.0015,,,,,,
0.63,4.4858,0.0775,0.0015,675.5055652371791,136.37593744690142,166.02288037014085,261.648806522564,77.9312215283947,172.67352347414226
0.64,4.531,0.0735,0.0017,,,,,,
0.65,4.4241,0.0694,0.0011,621.6479696726739,135.02697989444886,164.38067117585078,253.33557921134832,77.73907394159728,171.54681939186034
0.66,4.1241,0.0654,0.0009,,,,,,
0.67,3.7377,0.0696,0.0009,675.3319185353587,131.97917121091822,160.67029538720482,257.97114008833177,76.53467185494858,172.71623187985296
0.68,3.6596,0.0712,0.0013,,,,,,
0.69,3.6021,0.0669,0.0015,661.2618681458316,131.12951701127173,159.63593375285254,255.37189393639864,76.50190824419252,173.06628979159856
0.7,3.7377,0.067,0.0028,,,,,,
0.71,3.8199,0.066,0.0028,625.5223842174581,132.6826269228938,161.5266762539577,251.78559659822253,77.67929542077661,174.09087736823005
0.72,3.8199,0.0632,0.0026,,,,,,
0.73,3.9336,0.0686,0.0025,623.4968268896987,134.3021410876303,163.49825871537604,252.71344105153318,78.86535595883899,176.23981225887377
0.74,4.0474,0.0739,0.0025,,,,,,
0.75,4.1611,0.072,0.0024,616.9825524202412,136.65241101067758,166.35945688256402,253.61061960341132,80.42839931368943,178.64284227816617
0.76,4.72,0.0741,0.0024,,,,,,
0.77,4.831,0.0764,0.0026,585.8770615925047,141.1940882231965,171.88845522823922,252.80906905087087,83.18793173662488,181.4286711167369
0.78,4.8803,0.08,0.0024,,,,,,
0.79,5.0036,0.0829,0.0022,601.0222062083232,143.66739417654287,174.89943638883483,256.80716901234314,84.7802850635948,184.6061604177225
0.8,4.9872,0.0855,0.002,,,,,,
0.81,4.6255,0.0962,0.0017,686.4605011856644,144.69379126815974,176.1489632829771,268.9799745426824,85.46002979977858,189.29598335234425
0.82,4.2166,0.0975,0.0012,,,,,,
0.83,3.8076,0.0964,0.0007,751.5426223812857,140.5726366499438,171.13190548688812,273.6399620653095,83.67846720242285,190.2450418051197
0.84,3.9802,0.0944,0.0007,,,,,,
0.85,4.0254,0.0886,0.0005,680.0079528698166,141.07030311133335,171.7377603094493,264.996918545492,84.31906563754767,189.38462327080208
0.86,4.1693,0.1018,0.0007,,,,,,
0.87,4.4077,0.107,0.0005,731.9302335438922,146.5196498432588,178.3717476352716,275.8786152449227,87.33927061994329,195.36429137508406
0.88,4.4693,0.1104,0.0001,,,,,,
0.89,4.3748,0.1117,0.0,748.5209687214559,147.43215264022191,179.48262060548754,278.5470294498742,88.1119148660762,197.58111425627925
0.9,4.2679,0.1129,-0.0003,,,,,,
0.91,4.3049,0.096,-0.0001,670.822020723751,145.0749576568629,176.61299193009395,266.7180426016103,87.3475089947896,194.79769544999303
0.92,4.1446,0.0934,-0.0005,,,,,,
0.93,3.9391,0.0908,-0.0007,667.0999794361485,142.5060646018173,173.48564386308192,264.0185300256582,86.3603466702245,194.33142690416986
0.94,3.6596,0.0912,-0.0007,,,,,,
0.95,3.4418,0.0889,-0.0007,694.4181677280009,139.3211003826945,169.60829611806287,264.7448700260195,85.05130118532044,194.6494899883728
0.96,3.3801,0.094,-0.0009,,,,,,
0.97,3.4418,0.0924,-0.0009,704.8276559960298,140.22837164976931,170.7128002692844,266.6504322032524,85.81995243704183,196.66296117851846
0.98,3.6391,0.089,-0.0009,,,,,,
0.99,3.8528,0.0907,-0.0009,652.0616200650879,143.06557998288633,174.16679302264424,262.12717957529225,87.58659092785267,197.3690963905298
1.0,3.9062,0.0905,-0.0011,,,,,,
1.01,3.9268,0.0889,-0.0011,634.2643472812925,143.58129059140185,174.79461463301098,259.9905708975652,88.16974723038985,197.8819488536445
1.02,4.0501,0.0804,-0.0013,,,,,,
1.03,4.0912,0.0722,-0.0013,539.4552085867947,141.80255490334926,172.62919727364257,245.22026815898508,87.64994768468979,193.61772113330807
1.04,3.9391,0.0724,-0.0017,,,,,,
1.05,3.8734,0.0714,-0.0017,546.9230271235323,140.73058111872427,171.3241857097513,245.24493805470144,87.3475439363089,194.2018214826462
1.06,4.046,0.0676,-0.0017,,,,,,
1.07,4.0583,0.0688,-0.0018,520.2049831872398,141.58397699354265,172.3631024269215,241.84253747752172,88.12678179698669,194.25942317596216
1.08,4.2227,0.0739,-0.0017,,,,,,
1.09,4.1734,0.0891,-0.0017,605.6772611049324,146.44895783214932,178.28568779566004,257.6462685382214,90.86838314515244,201.88515564264955
1.1,4.2351,0.0927,-0.0018,,,,,,
1.11,4.3008,0.0953,-0.0018,621.9839862428635,148.55890231249944,180.85431585869497,261.35693359838064,92.23875097250877,204.64296077468762
1.12,4.2268,0.0979,-0.002,,,,,,
1.13,4.1282,0.0971,-0.002,638.9601186861474,148.17964266349537,180.39260845990742,263.11394226804725,92.29589199928864,206.00783162926172
1.14,4.3131,0.0957,-0.0022,,,,,,
1.15,3.8939,0.0764,-0.0028,557.0888178803967,143.44631683970232,174.63029876137674,247.9220636251037,90.15794035221309,200.48749663636673
1.16,3.4541,0.0696,-0.003,,,,,,
1.17,3.3062,0.0663,-0.0032,545.112639572007,137.89260531789893,167.869258647877,241.60214077342937,87.44651554052183,197.44701507098011
1.18,3.1376,0.0667,-0.0032,,,,,,
1.19,3.0226,0.0753,-0.0018,613.3244729526684,137.74604821872916,167.69084130975725,250.66651749704837,87.6533822933324,201.47042406686475
1.2,3.0061,0.0732,-0.0005,,,,,,
1.21,3.4993,0.0718,0.0001,554.0729941742778,140.90808688858263,171.54027969044844,244.9261051613744,89.58262294759577,201.29180422345368
1.22,3.7131,0.0745,-0.0013,,,,,,
1.23,3.7007,0.0753,-0.0039,554.8603137942663,143.22567851513196,174.36169558363892,246.71271413560092,91.07901092818426,203.46719419531684
1.24,3.7501,0.0753,0.0058,,,,,,
1.25,3.6843,0.0805,0.0028,577.8654950953498,144.36360210793802,175.74699387053326,250.66636326279263,91.93798533519065,206.07365788028068
1.26,3.4582,0.0812,0.0005,,,,,,
1.27,3.0883,0.0781,-0.0011,610.1882811495079,139.88848453362863,170.29902464963487,251.2629283355372,89.80177038120392,205.82146038985113
1.28,2.5417,0.0743,-0.0026,,,,,,
1.29,2.254,0.0728,-0.0037,666.6188641287824,131.38958387994276,159.95253689732164,251.32174506828866,85.69274014830873,204.28096012046996
1.3,1.9704,0.0667,-0.006,,,,,,
1.31,1.7566,0.055,-0.0064,617.9199111302268,122.35196268586127,148.9502154436572,237.43073851771595,81.11519955009359,197.3727181639093
1.32,1.6251,0.0469,-0.0064,,,,,,
1.33,1.5429,0.0418,-0.0058,548.676128768424,116.74378694603425,142.12287106473735,223.49393308954978,78.14961642808996,191.00328507728088
1.34,1.6662,0.0399,-0.0053,,,,,,
1.35,1.9909,0.0401,0.0,478.52951464638494,122.39186891512466,148.99879694015178,218.04631680890407,81.12873679255118,191.0539113400593
1.36,2.4512,0.0408,0.0026,,,,,,
1.37,3.339,0.0418,0.0053,393.4203230853963,134.6782713125175,163.9561563804561,214.04352212126875,88.0611872589713,193.54311966286016
1.38,4.1611,0.0381,0.0062,,,,,,
1.39,5.2914,0.039,0.0066,312.15154821467837,143.32639927840987,174.48431216502073,205.9274268956805,93.93522181909198,193.16806133011323
1.4,5.3982,0.0404,0.0047,,,,,,
1.41,5.4886,0.0496,0.0036,350.67777141039096,147.9344068701081,180.0940605375229,216.4934018416483,96.71819505747072,200.07684230213457
1.42,5.1927,0.0573,0.0028,,,,,,
1.43,5.0735,0.0577,0.0022,394.8517631453009,148.99442157930432,181.38451322697915,224.90201939666534,97.21720650144567,204.65949837033682
1.44,4.4776,0.061,0.0017,,,,,,
1.45,4.0994,0.0662,0.0009,468.3145894881747,146.66517336348733,178.5489067033759,234.85963502793155,95.72845803608836,208.75242479527154
1.46,4.0706,0.0708,0.0007,,,,,,
1.47,3.9391,0.0711,0.0007,496.1966375146166,147.05720168364084,179.02615857138886,239.26776468142637,96.1112858956535,211.36838399426077
1.48,3.6391,0.0732,0.0005,,,,,,
1.49,3.2527,0.0728,0.0,544.0353276633325,142.99364085670743,174.07921495599166,242.86942697309436,94.03372654917469,212.44355796943373
1.5,2.5704,0.0734,-0.0001,,,,,,
1.51,2.3855,0.0747,-0.0001,627.3907453886978,135.73707894918033,165.24513959030648,248.06151382946803,90.45455906124225,213.38637663308754
1.52,2.2704,0.0715,0.0001,,,,,,
1.53,2.0854,0.0711,0.0009,639.7119250630434,131.89882985618505,160.5724885205731,246.2825080857631,88.68098061499137,212.51605082143277
1.54,1.9005,0.0697,0.002,,,,,,
1.55,1.7854,0.068,0.003,659.4637740823811,127.60959358840284,155.35080958588173,244.95722474975048,86.71179793433285,211.73988682994224
1.56,1.6868,0.0665,0.0036,,,,,,
1.57,1.5881,0.0639,0.0041,661.4390562979121,124.14935389609893,151.13834387351173,242.07990950816884,85.12574139660899,210.53484023519786
1.58,1.4895,0.0568,0.003,,,,,,
1.59,1.399,0.0545,0.002,626.8392362858096,119.55747341868693,145.54822850970584,233.75694747947057,82.77989746852879,206.69207454510348
1.6,1.3744,0.0529,0.0011,,,,,,
1.61,1.2963,0.0504,0.0,612.6789622194709,117.12668093521634,142.58900287765468,229.7519545009254,81.62942664883981,205.1335484579152
1.62,1.1237,0.049,-0.0005,,,,,,
1.63,1.0456,0.0455,-0.0022,593.5769027386139,111.20695381352199,135.382378555592,220.2937885113671,78.74256646551135,202.7346614386501
1.64,0.9634,0.0445,-0.003,,,,,,
1.65,0.8894,0.0403,-0.0037,563.2444970708511,106.56246004150844,129.72821222444506,211.0638548081171,76.41676779290106,199.93837958680166
1.66,0.836,0.0369,-0.0047,,,,,,
1.67,0.7579,0.0353,-0.0053,531.5344907919921,102.03992373130383,124.22251584680468,201.85418650324607,74.10754342195101,196.8914523066047
1.68,0.7332,0.0347,-0.0058,,,,,,
1.69,0.7373,0.0348,-0.0064,526.2980986953044,101.47375276559592,123.53326423637765,200.3221226028451,73.97111649098545,197.07927716166685
1.7,0.6921,0.0339,-0.0066,,,,,,
1.71,0.6469,0.0342,-0.0056,522.0520845904755,98.55113591145847,119.97529589221033,195.80691181976107,72.7236148792852,197.02954754815192
1.72,0.6592,0.0326,-0.0026,,,,,,
1.73,0.6633,0.0311,-0.002,496.6493957488859,98.54375936663371,119.96631575068452,193.08120319919695,72.64738590948835,195.22027672687355
1.74,0.6921,0.0312,0.0106,,,,,,
1.75,0.7496,0.0313,0.0106,491.9378336911572,101.32612333973107,123.35354145706391,195.9527583681525,74.21437592376647,196.12948343141872
1.76,0.799,0.0314,0.0108,,,,,,
1.77,0.8688,0.0299,0.011,477.2431771905762,104.46303110179359,127.17238568914003,198.2578980179246,75.75992789490473,195.7412029022161
1.78,0.9264,0.028,0.0108,,,,,,
1.79,1.0415,0.0305,0.0093,473.73168132647174,108.92136919171766,132.59992771165628,203.11332296989917,78.1359303862981,197.0703237221376
1.8,1.136,0.0311,0.0051,,,,,,
1.81,1.2511,0.0269,0.0045,412.14015917018406,112.23850306137562,136.63817763993555,196.6492888272305,79.64012949738648,194.6884521095703
1.82,1.0826,0.0322,0.003,,,,,,
1.83,1.1388,0.0371,0.0023,509.54447909125423,113.02636699154492,137.59731633753296,211.23025304475587,80.9404648890084,203.42119467321066
1.84,1.1949,0.036,0.0016,,,,,,
1.85,1.2511,0.036,0.0009,481.8001363785695,115.14446496975744,140.17587039796558,209.02294662077026,82.0870639930203,203.32626772358708
1.86,1.4648,0.0352,0.0007,,,,,,
1.87,1.7402,0.0347,-0.0001,416.40196931218844,122.73341360342405,149.41459047373365,205.28768995379815,86.07626534961496,203.4037462459741
1.88,1.584,0.035,-0.0001,,,,,,
1.89,1.7854,0.0341,-0.0001,406.9598357746811,123.31850656136292,150.12687755296358,204.13586825832755,86.52522442284564,203.52862755869782
1.9,1.3908,0.0333,-0.0003,,,,,,
1.91,1.0004,0.0332,-0.0005,482.44817931681996,109.652705661377,133.490250370372,203.43595810172798,79.6571144891901,202.4931952764179
1.92,0.8154,0.0318,-0.0007,,,,,,
1.93,0.7661,0.03,-0.0009,463.87868563499455,102.86836166657604,125.23104898539691,192.67852350466234,76.23263396541743,199.97478112648136
1.94,0.7455,0.0251,-0.0007,,,,,,
1.95,0.7127,0.0228,-0.0007,410.58156979064063,99.42300485033029,121.03670155692384,182.49323114722694,73.95620379614897,193.36664060264468
1.96,0.6715,0.0214,-0.0005,,,,,,
1.97,0.6551,0.0218,-0.0001,401.6667052227531,97.40292263206345,118.57747103033813,178.74621818259237,72.99945489864389,192.61926929938141
1.98,0.614,0.0204,0.0003,,,,,,
