Depth,Qc,Fs,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs
0.01,0.067,0.0017,-0.0008,5518.347867451189,25.342172571133982,30.8513405213805,304.9414996665536,9.792641486811284,35.713389367856784
0.02,0.756,0.0027,0.0004,,,,,,
0.03,1.571,0.0035,0.0004,1524.274612745563,62.09807094919147,75.59765159032005,245.77864424487953,22.226165821924624,53.02149663628233
0.04,2.727,0.0051,0.0,,,,,,
0.05,4.181,0.008,-0.0006,572.2368749288242,81.02834104145334,98.64319778959539,184.55765789610015,31.590194311562914,67.67033680813176
0.06,5.777,0.0093,0.0002,,,,,,
0.07,7.315,0.0119,0.0002,352.5918936691862,92.60384150987468,112.7351114033257,163.3364565779119,38.85727487272654,77.90868078244405
0.08,8.562,0.0144,0.0,,,,,,
0.09,9.634,0.0152,0.0,287.13636864875,99.54765878150421,121.18845416878774,157.98180412386984,44.24441068519236,85.88215745910388
0.1,9.875,0.0184,-0.0002,,,,,,
0.11,9.988,0.0214,-0.0002,311.1242293886807,105.13864864331963,127.99487660925867,168.29553363172417,48.38093325417813,94.48917050218228
0.12,10.124,0.0254,-0.0002,,,,,,
0.13,10.232,0.0286,-0.0002,343.51524905217667,110.5426820938613,134.5736999403529,179.62332098847273,52.09628709732902,102.37377446519498
0.14,10.315,0.0296,-0.0002,,,,,,
0.15,10.414,0.0372,-0.0004,384.3806397870821,115.90089234374288,141.09673850542612,191.99543420061192,55.54732988528983,109.8529682589952
0.16,11.06,0.0376,-0.0002,,,,,,
0.17,11.172,0.039,-0.0004,361.3412878737213,118.90311799212054,144.7516219034511,191.08974563885457,58.32729541250767,114.14526489343315
0.18,11.122,0.0404,-0.0002,,,,,,
0.19,11.155,0.042,-0.0002,369.6517712087214,121.59553821555154,148.02935087110623,195.51405985625206,60.5168945506286,118.5381374557674
0.2,11.251,0.0634,-0.0002,,,,,,
0.21,11.486,0.0545,-0.0002,420.5932193846802,127.37004224076455,155.05918185832206,209.32043985468667,63.85280872637966,125.7934509479534
0.22,11.694,0.0588,-0.0002,,,,,,
0.23,12.066,0.0615,0.0,430.13203307979194,131.2775571259974,159.81615650121424,214.4771254044171,66.61927686904417,130.80797771691294
0.24,12.356,0.0617,-0.0002,,,,,,
0.25,12.604,0.0591,-0.0002,395.05178809473574,132.30895879201924,161.0717759207191,209.89575235908436,68.38488408961635,132.95011344201293
0.26,12.733,0.0587,-0.0002,,,,,,
0.27,12.65,0.0546,0.0,366.08863562628807,132.22473966100165,160.96924828295855,205.3107481055226,69.44244035433576,134.17923181487083
0.28,12.211,0.0551,0.0,,,,,,
0.29,11.805,0.0542,0.0,377.54946485030536,132.71793210188878,161.5696564718646,208.3851984392954,70.09126690684836,136.42678490211347
0.3,11.805,0.054,0.0,,,,,,
0.31,11.959,0.0575,-0.0002,382.94014334291245,134.95614127808008,164.29443286027143,211.45124843177254,71.88807687854197,139.83182497733833
0.32,12.037,0.0585,0.0,,,,,,
0.33,11.847,0.0601,0.0,391.35103217645764,136.7067731346578,166.42563685958342,214.67975803140638,73.31804690349898,142.87036874428335
0.34,11.453,0.0618,0.0,,,,,,
0.35,11.01,0.0612,0.0,411.5639477352249,137.30919963946914,167.1590256480494,219.13145975932866,73.85611878771908,145.27667173310957
0.36,10.766,0.0626,0.0,,,,,,
0.37,10.427,0.0572,0.0,402.2903552547051,136.49747047482134,166.17083362152164,217.33414316613022,74.00426037344586,145.98581363926394
0.38,10.054,0.0494,0.0,,,,,,
0.39,9.938,0.0515,0.0,382.28536257891096,135.09673418225657,164.46558943926888,213.1174194329435,73.9307034763687,145.8861466712234
0.4,9.967,0.0528,0.0,,,,,,
0.41,9.547,0.0525,0.0,392.30515359972185,135.79670790293892,165.31773136009957,215.71490914530446,74.65274718974565,148.06956340274888
0.42,9.451,0.0527,0.0,,,,,,
0.43,9.268,0.0493,0.0002,378.9789028915331,135.2260244386477,164.62298627313632,213.17477256695724,74.93320969105234,148.6117234639114
0.44,9.077,0.0497,0.0,,,,,,
0.45,8.861,0.0475,0.0,376.1822502296959,134.85517409899614,164.1715162944301,212.63563478358273,75.16470987762426,149.5560763895263
0.46,8.687,0.0498,0.0,,,,,,
0.47,8.516,0.0515,0.0002,401.1876983231251,136.36623560038308,166.01106942655332,218.4054470065358,76.15439311566013,152.76335825703913
0.48,8.234,0.0529,-0.0004,,,,,,
0.49,7.98,0.0553,0.0,432.42836924098356,137.32271488025887,167.17547898466296,224.68310490640513,76.77625699284555,155.74296990625217
0.5,7.789,0.0512,0.0,,,,,,
0.51,7.722,0.054,0.0002,428.9226902268045,137.14625647147278,166.96066005222775,224.12122133649578,77.1159307805481,156.80337252127518
0.52,7.689,0.0547,0.0,,,,,,
0.53,7.593,0.0539,0.0002,427.36550952057587,137.52323158820712,167.41958628129564,224.2695693652758,77.74418440648644,158.27894580726655
0.54,7.49,0.0562,0.0002,,,,,,
0.55,7.519,0.0587,0.0002,449.0343103283649,139.38124916692826,169.68152072495613,229.3918232016916,78.99555693549249,161.53924681922564
0.56,7.577,0.0588,0.0002,,,,,,
0.57,7.656,0.0587,0.0002,438.6299902632672,140.2795531956033,170.7751082381258,228.42352912152165,79.9915795146024,163.02742212066556
0.58,7.731,0.0578,0.0002,,,,,,
0.59,7.714,0.1067,0.0002,657.0507798736907,151.57213516880736,184.52259933593942,269.818740194845,84.9611919074911,177.75120689141676
0.6,7.814,0.1277,0.0002,,,,,,
0.61,7.918,0.1171,0.0,683.7538949753625,154.48664752431267,188.0707013339459,275.7347254854215,86.74218767867173,181.47230465868535
0.62,8.105,0.121,0.0,,,,,,
0.63,8.204,0.1153,0.0002,652.494895377676,155.5023091785109,189.30715899992632,272.3812492433855,87.85895270862602,182.6394178457333
0.64,8.292,0.1104,0.0002,,,,,,
0.65,8.018,0.0956,0.0004,569.0804514488058,152.05520162985374,185.11068024503933,258.02210647652106,86.9703569800104,179.62899886200157
0.66,8.03,0.0913,0.0004,,,,,,
0.67,7.668,0.0906,0.0013,555.4600280935846,150.79787904817843,183.58002666734765,255.1117233524979,86.7565915984232,179.6925177270269
0.68,7.037,0.0806,0.0004,,,,,,
0.69,7.087,0.0914,0.0002,578.1496361023017,150.01725630866136,182.62970333228338,257.8716597538409,86.545201775644,181.13609582980118
0.7,7.29,0.0744,-0.0004,,,,,,
0.71,7.278,0.0616,-0.0002,430.6228495571459,144.14354796337525,175.47910186845684,230.4743607223955,84.74860894006419,173.36143747281494
0.72,7.569,0.07,0.0008,,,,,,
0.73,7.847,0.0872,0.001,516.2260855437214,152.1220235445919,185.19202866298144,250.3007552545107,88.8631639960722,182.7546302864398
0.74,8.204,0.1459,0.0013,,,,,,
0.75,8.612,0.1555,0.0017,740.0572675872196,166.11673835324075,202.2290727778583,292.3970901003571,95.20361862288102,198.51575323394505
0.76,10.398,0.1482,0.0017,,,,,,
0.77,11.772,0.109,-0.0017,472.9995988083883,164.5675804874738,200.3431414630116,253.290650388075,97.40271900852653,191.26330034925488
0.78,13.039,0.0975,0.0004,,,,,,
0.79,12.588,0.1086,0.0006,451.17493943687424,165.97061861461123,202.05118787865717,250.95450912811387,99.02065610511218,192.51162796761386
0.8,13.797,0.1311,0.0056,,,,,,
0.81,13.793,0.1412,0.0029,515.2918798342374,174.31199046556299,212.20590143633757,267.7503146686602,103.25802071812076,200.5942363840903
0.82,10.874,0.1609,0.0021,,,,,,
0.83,10.919,0.1521,0.0012,612.8837448968634,172.65877408021694,210.19329018461195,280.6404612667161,101.14317678112225,203.44445800752243
0.84,10.812,0.1383,0.001,,,,,,
0.85,11.391,0.134,0.0017,540.820194094002,170.9228750588048,208.0800218107189,268.86987854112397,101.3656685988435,201.39325680857604
0.86,11.217,0.128,0.0004,,,,,,
0.87,11.035,0.1209,0.0008,506.47626211425063,168.44413309624528,205.06242289977686,261.7044849506787,100.69427395253773,199.8435154286995
0.88,10.174,0.1174,0.001,,,,,,
0.89,10.174,0.1105,0.0012,491.86322146490267,165.47436258952516,201.44705010898716,257.06076267357463,99.40909578728812,198.5399746352059
0.9,10.191,0.1045,0.0017,,,,,,
0.91,9.709,0.0919,0.0013,440.4961954108602,161.15028515557353,196.18295584156778,245.4102979526689,97.84522712121675,194.86477279411042
0.92,10.062,0.0724,0.0015,,,,,,
0.93,9.601,0.0721,0.0017,375.37742326336024,156.4349896798425,190.44259613198216,230.60030831743836,96.32040085529145,189.83953773158984
0.94,9.58,0.0733,0.0008,,,,,,
0.95,9.027,0.0677,0.0013,369.4012478219102,154.68324127986733,188.3100328624472,228.11426504640403,95.53491037100707,189.22188996937854
0.96,8.687,0.0745,0.0013,,,,,,
0.97,8.466,0.0649,0.0019,368.6833570198701,153.27920137867326,186.60076689577613,226.8300378296319,94.87293692969114,189.09046677622368
