Depth,Qc,Fs,u
0,0.4914,0,-0.0005
0.01,1.2775,0,-0.0004
0.02,1.4144,0,-0.0005
0.03,1.4301,0,-0.0009
0.04,1.7429,0,-0.0005
0.05,2.2044,0,-0.0005
0.06,2.6073,0.0054,-0.0005
0.07,2.8654,0.0077,-0.0007
0.08,3.3895,0.0082,-0.0007
0.09,3.6515,0.0087,-0.0005
0.09999999,3.8979,0.01,0
0.11,4.0973,0.0113,0.001
0.12,4.2733,0.0119,0.0008
0.13,4.4259,0.0129,-0.0002
0.14,4.5706,0.0132,-0.0019
0.15,4.8443,0.0141,-0.0015
0.16,4.9538,0.0154,-0.0011
0.17,5.0516,0.0167,-0.0013
0.18,5.1533,0.0172,-0.0027
0.19,5.2511,0.0189,-0.0021
0.2,5.3449,0.0194,-0.0021
0.21,5.4153,0.0198,-0.0025
0.22,5.4936,0.02,-0.0031
0.23,5.564,0.0202,-0.0029
0.2400001,5.6344,0.0201,-0.0023
0.2500001,5.7165,0.0203,-0.0017
0.2600001,5.8768,0.0206,-0.0013
0.27,5.959,0.0208,-0.0004
0.28,6.0294,0.0213,-0.0004
0.29,6.0802,0.0218,-0.0004
0.3,6.1154,0.0223,-0.0005
0.31,6.1506,0.0233,-0.0002
0.32,6.1858,0.0237,-0.0002
0.33,6.2171,0.0242,-0.0009
0.34,6.2406,0.0247,-0.0009
0.35,6.2484,0.0253,-0.0011
0.36,6.2288,0.0257,-0.0023
0.3699999,6.1858,0.026,-0.0019
0.3799999,6.1389,0.0263,-0.0021
0.3899999,6.0724,0.0264,-0.0027
0.3999999,6.0059,0.0289,-0.0029
0.4099999,5.9512,0.03,-0.0035
0.4199999,5.8964,0.0311,-0.0009
0.4299999,5.8534,0.0314,-0.0013
0.4399999,5.8182,0.0316,-0.0009
0.4499999,5.7517,0.0319,-0.0009
0.4599999,5.7204,0.032,-0.0009
0.4699998,5.65,0.0321,-0.0023
0.4799998,5.5953,0.032,-0.0023
0.4899998,5.5405,0.0319,-0.0017
0.4999998,5.474,0.031,-0.0019
0.5099998,5.3997,0.0303,-0.0023
0.5199998,5.3215,0.0298,-0.0021
0.5299998,5.2511,0.0312,-0.0021
0.5399998,5.1885,0.0311,-0.0027
0.5499998,5.1377,0.0309,-0.0031
0.5599998,5.0829,0.0298,-0.0029
0.5699998,4.9499,0.0285,-0.0025
0.5799997,4.8913,0.0141,-0.0021
0.5899997,4.817,0.0182,-0.0023
0.5999997,4.7427,0.0199,-0.0021
0.6099997,4.6371,0.0204,0.0067
0.6199997,4.6097,0.0207,0.0067
0.6299997,4.5667,0.0208,0.0065
0.6399997,4.5393,0.0208,0.0057
0.6499997,4.5158,0.0208,0.0043
0.6599997,4.3535,0.0212,0.0082
0.6699997,4.3291,0.0213,0.009
0.6799996,4.3046,0.0215,0.0084
0.6899996,4.3007,0.0215,0.0071
0.6999996,4.2694,0.0215,0.0059
0.7099996,4.2225,0.0214,0.0053
0.7199996,4.1247,0.0213,0.0049
0.7299996,4.0817,0.0213,0.0041
0.7399996,4.0387,0.0212,0.0036
0.7499996,3.9487,0.0211,0.0038
0.7599996,3.9135,0.021,0.0028
0.7699996,3.8705,0.0208,0.0026
0.7799996,3.8392,0.0206,0.0026
0.7899995,3.8001,0.0205,0.0024
0.7999995,3.7845,0.0203,0.0022
0.8099995,3.7727,0.0202,0.002
0.8199995,3.7649,0.02,0.002
0.8299995,3.761,0.0197,0.002
0.8399995,3.7336,0.0193,0.0018
0.8499995,3.718,0.0187,0.0016
0.8599995,3.7062,0.0185,0.0014
0.8699995,3.6945,0.0184,0.0014
0.8799995,3.671,0.0182,0.0012
0.8899994,3.6593,0.0181,0.0008
0.8999994,3.6554,0.0178,0.0006
0.9099994,3.6593,0.0177,0.0006
0.9199994,3.6476,0.0175,0.001
0.9299994,3.6398,0.0174,0.0012
0.9399994,3.628,0.017,0.0012
0.9499994,3.6124,0.0168,0.0012
0.9599994,3.585,0.0168,0.0012
0.9699994,3.5733,0.0167,0.0012
0.9799994,3.5655,0.0167,0.001
0.9899994,3.5635,0.0167,0.0012
0.9999993,3.5664,0.0167,0.0012
1.009999,3.5694,0.0166,0.0012
1.019999,3.5733,0.0168,0.0018
1.029999,3.5694,0.0169,0.0018
1.039999,3.5655,0.0169,0.002
1.049999,3.5655,0.0169,0.0026
1.059999,3.5635,0.017,0.0022
1.069999,3.5645,0.0172,0.0022
1.079999,3.5655,0.0172,0.0022
1.089999,3.5733,0.0174,0.0022
1.099999,3.585,0.0175,0.0022
1.109999,3.5928,0.0176,0.0024
1.119999,3.5967,0.0176,0.0028
1.129999,3.6006,0.0176,0.0026
1.139999,3.6202,0.0176,0.0024
1.149999,3.6358,0.0177,0.0022
1.159999,3.6476,0.0177,0.002
1.169999,3.6671,0.0177,0.0016
1.179999,3.6984,0.0177,0.0016
1.189999,3.7062,0.0177,0.0014
1.199999,3.7102,0.0177,0.001
1.209999,3.7062,0.0176,0.0012
1.219999,3.6945,0.0175,0.0012
1.229999,3.6906,0.0174,0.0014
1.239999,3.6906,0.0172,0.0016
1.249999,3.7023,0.0172,0.0018
1.259999,3.7141,0.0172,0.002
1.269999,3.7258,0.0172,0.0022
1.279999,3.7493,0.0172,0.0024
1.289999,3.7884,0.0176,0.0022
1.299999,3.8979,0.0179,0.0024
1.309999,3.9565,0.0183,0.0026
1.319999,4.0074,0.0193,0.0028
1.329999,4.0543,0.0196,0.0028
1.339999,4.0973,0.02,0.0032
1.349999,4.1795,0.0205,0.003
1.359999,4.2225,0.0209,0.0032
1.369999,4.2655,0.0219,0.0028
1.379999,4.3124,0.0224,0.003
1.389999,4.422,0.0229,0.0026
1.399999,4.4767,0.0234,0.0028
1.409999,4.5471,0.0238,0.003
1.419999,4.6214,0.0245,0.0032
1.429999,4.6957,0.0246,0.0034
1.439999,4.8248,0.0248,0.003
1.449999,4.8913,0.0248,0.0032
1.459999,4.9578,0.0253,0.003
1.469999,5.0321,0.0255,0.0032
1.479999,5.1729,0.0259,0.0028
1.489999,5.2472,0.0264,0.0028
1.499999,5.3058,0.0272,0.0024
1.509999,5.3567,0.0277,0.0024
1.519999,5.4114,0.0282,0.0028
1.529999,5.4153,0.0278,0.0024
1.539999,5.4114,0.0281,0.0024
1.549999,5.4036,0.0284,0.0022
1.559999,5.388,0.0283,0.0018
1.569999,5.3762,0.0283,0.0012
1.579999,5.3489,0.0284,0.0014
1.589999,5.2863,0.0293,0.0016
1.599999,5.1924,0.0297,0.0022
