Depth,Qc,Fs,u
0,0,0,0
0.02,0.5114,0,0.0052
0.04,0.8514,0,0.0034
0.06,1.0287,0.028,0.0024
0.08,1.0665,0.0313,0.001
0.1,1.0472,0.0475,-0.0011
0.12,1.0442,0.0466,-0.0002
0.14,1.1241,0.047,0.0003
0.16,1.2451,0.0493,0.0015
0.18,1.3434,0.057,0.0105
0.2,1.2221,0.0659,0.0053
0.22,1.2566,0.0719,0.0063
0.24,1.4069,0.0774,0.0049
0.26,1.5375,0.0816,-0.0048
0.28,1.6794,0.0911,-0.0086
0.3,1.7627,0.0965,-0.0135
0.32,1.808,0.0974,-0.013
0.34,1.8305,0.0883,-0.0135
0.36,1.8709,0.0833,-0.0115
0.38,1.9804,0.0804,-0.0104
0.4,2.3701,0.0858,-0.0158
0.42,2.3585,0.0844,-0.0169
0.44,2.6411,0.0802,-0.0182
0.46,2.4166,0.0777,-0.0167
0.48,2.1306,0.0732,-0.0162
0.5,1.5567,0.0638,-0.0149
0.52,1.3436,0.0545,-0.0134
0.54,1.1409,0.0452,-0.0118
0.56,0.9978,0.0384,-0.0106
0.58,0.9222,0.0349,-0.0117
0.6,0.9146,0.041,-0.0217
0.62,0.9101,0.0394,-0.0316
0.64,0.9051,0.0402,-0.0403
0.66,0.9206,0.0418,-0.0398
0.68,0.7283,0.0423,-0.0303
0.7,0.5912,0.0447,-0.0264
0.72,0.5091,0.0464,-0.0276
0.74,0.4967,0.0427,-0.0279
0.76,0.4892,0.0431,-0.0277
0.78,0.4858,0.0446,-0.0275
0.8,0.5052,0.0447,-0.0274
0.82,0.5359,0.0453,-0.0291
0.84,0.5132,0.0479,-0.0312
0.86,0.5218,0.0487,-0.0304
0.88,0.534,0.0467,-0.0294
0.9,0.5202,0.0455,-0.0298
0.92,0.4963,0.0459,-0.0307
0.94,0.4552,0.0465,-0.0302
0.96,0.4101,0.0454,-0.0297
0.98,0.3958,0.0445,-0.0289
1,0.4007,0.0452,-0.0288
1.02,0.4626,0.0481,-0.0286
1.04,0.5028,0.0506,-0.0282
1.06,0.5316,0.0523,-0.0292
1.08,0.5457,0.0529,-0.0302
1.1,0.5269,0.0531,-0.0266
1.12,0.5145,0.0526,-0.0294
1.14,0.487,0.0494,-0.0306
1.16,0.4674,0.0419,-0.0274
1.18,0.4225,0.0378,-0.0261
1.2,0.3819,0.0338,-0.0254
1.22,0.3415,0.0298,-0.0249
1.24,0.3468,0.0263,-0.0246
1.26,0.3669,0.0238,-0.0244
1.28,0.395,0.0233,-0.0197
1.3,0.4206,0.023,-0.0147
1.32,0.434,0.0219,-0.012
1.34,0.3743,0.0198,-0.0116
1.36,0.3687,0.0177,-0.0113
1.38,0.3875,0.0171,-0.0107
1.4,0.4186,0.0172,-0.01
1.42,0.4272,0.0168,-0.0092
1.44,0.423,0.0174,-0.0083
1.46,0.4303,0.0161,-0.0071
1.48,0.4558,0.0149,-0.0064
1.5,0.4702,0.0154,-0.0058
1.52,0.4755,0.015,-0.0056
1.54,0.4399,0.0162,-0.0045
1.56,0.4515,0.017,-0.0032
1.58,0.5682,0.0189,-0.0019
1.6,0.6542,0.0179,-0.0007
1.62,0.6559,0.0194,-0.0011
1.64,0.6278,0.0199,-0.0011
1.66,0.58,0.021,-0.0005
1.68,0.5545,0.0213,0.0007
1.7,0.5493,0.0201,0.0014
1.72,0.5603,0.0207,0.0024
1.74,0.6059,0.0208,0.0034
1.76,0.7057,0.0175,0.0043
1.78,0.7866,0.017,0.005
1.8,0.8292,0.0186,0.0051
1.82,0.783,0.0184,0.0052
1.84,0.6899,0.0179,0.0055
1.86,0.6176,0.0175,0.0059
1.88,0.567,0.0169,0.0068
