Depth,Qc,Fs,u
0.02,0.822,0.0033,0.0238
0.04,1.084,0.0058,-0.0015
0.06,1.084,0.0107,-0.0298
0.08,1.259,0.0157,-0.0381
0.1,1.259,0.0252,-0.0457
0.12,1.466,0.0386,-0.0502
0.14,1.501,0.0449,-0.0309
0.16,1.52,0.0449,-0.0309
0.18,1.536,0.0458,-0.013
0.2,1.542,0.0458,-0.013
0.22,1.568,0.0422,-0.0119
0.24,1.574,0.0422,-0.0119
0.26,1.574,0.0406,-0.0115
0.28,1.612,0.0371,-0.0114
0.3,1.637,0.0374,-0.0102
0.32,1.946,0.0375,-0.0023
0.34,2.148,0.0377,-0.0088
0.36,2.51,0.0399,-0.0192
0.38,2.833,0.0413,-0.0205
0.4,2.92,0.0428,-0.0251
0.42,2.833,0.0428,-0.0251
0.44,2.57,0.0432,-0.0295
0.46,2.37,0.0453,-0.0342
0.48,2.188,0.0491,-0.037
0.5,2.064,0.055,-0.0394
0.52,2.064,0.0557,-0.0396
0.54,2.005,0.058,-0.0386
0.56,2.07,0.059,-0.038
0.58,2.298,0.0595,-0.0375
0.6,2.461,0.0593,-0.0371
0.62,2.643,0.0571,-0.0369
0.64,2.57,0.0545,-0.0371
0.66,2.192,0.0545,-0.0373
0.68,1.948,0.0543,-0.037
0.7,1.691,0.0552,-0.0362
0.72,1.674,0.0589,-0.0342
0.74,1.714,0.0583,-0.0332
0.76,1.714,0.0551,-0.0316
0.78,1.798,0.0559,-0.03
0.8,1.894,0.0568,-0.0286
0.82,1.938,0.0593,-0.0278
0.84,1.877,0.0635,-0.0274
0.86,1.812,0.0618,-0.0258
0.88,1.905,0.0683,-0.0238
0.9,2.01,0.0683,-0.0238
0.92,2.03,0.067,-0.0215
0.94,2.03,0.066,-0.0205
0.96,2.128,0.0735,-0.0191
0.98,2.128,0.0757,-0.0157
1,2.693,0.0731,-0.0129
1.02,2.693,0.0622,-0.0122
1.04,3.57,0.0817,-0.008
1.06,5.51,0.083,-0.0052
1.08,6.183,0.0645,-0.029
1.1,5.867,0.0528,-0.0426
1.12,5.516,0.0528,-0.0426
1.14,4.839,0.0514,-0.0354
1.16,3.674,0.0514,-0.0354
1.18,4.213,0.0489,-0.0168
1.2,3.679,0.0464,-0.028
1.22,3.004,0.0464,-0.028
1.24,2.447,0.0687,-0.0257
1.26,2.447,0.0809,-0.0212
1.28,2.47,0.0832,-0.0189
1.3,2.47,0.0753,-0.0155
1.32,2.738,0.0643,-0.0129
1.34,2.738,0.0573,-0.0086
1.36,2.966,0.0604,-0.0071
1.38,2.786,0.0564,-0.0271
1.4,2.494,0.0564,-0.0271
1.42,2.038,0.0711,-0.0344
1.44,1.862,0.0711,-0.0344
1.46,1.899,0.077,-0.0315
1.48,1.921,0.077,-0.0315
1.5,1.971,0.0721,-0.031
1.52,1.971,0.0691,-0.0305
1.54,2.025,0.0743,-0.0309
1.56,1.936,0.0749,-0.0325
1.58,1.853,0.0769,-0.0332
1.6,1.873,0.0739,-0.0349
1.62,1.829,0.0668,-0.0356
1.64,1.915,0.0608,-0.0347
1.66,2.026,0.0608,-0.0347
1.68,2.303,0.051,-0.0314
1.7,2.686,0.051,-0.0314
1.72,3.372,0.0522,-0.0294
1.74,4.255,0.0598,-0.0296
1.76,4.255,0.0717,-0.0327
1.78,4.754,0.0764,-0.0401
1.8,4.571,0.0817,-0.0447
1.82,4.122,0.0907,-0.0502
1.84,3.691,0.0948,-0.0532
1.86,2.78,0.0996,-0.0581
1.88,2.061,0.102,-0.0585
1.9,1.62,0.102,-0.0588
1.92,1.497,0.1073,-0.0577
1.94,1.455,0.1033,-0.0574
1.96,1.508,0.088,-0.0564
1.98,1.417,0.0775,-0.0561
2,1.212,0.0723,-0.0557
2.02,1.212,0.0588,-0.0552
2.04,1.105,0.0442,-0.0551
2.06,1.034,0.0425,-0.0545
2.08,0.96,0.0387,-0.054
2.1,0.927,0.0299,-0.0535
2.12,0.907,0.0228,-0.053
2.14,0.864,0.018,-0.0528
2.16,0.861,0.018,-0.0523
2.18,0.652,0.0135,-0.0517
2.2,0.854,0.0178,-0.038
2.22,0.773,0.0145,-0.0382
2.24,0.723,0.0138,-0.0369
2.26,0.685,0.0138,-0.0369
2.28,0.667,0.0122,-0.0357
2.3,0.673,0.0122,-0.0357
2.32,0.672,0.0116,-0.0341
2.34,0.651,0.0116,-0.0341
2.36,0.625,0.0116,-0.0338
2.38,0.625,0.0114,-0.0328
2.4,0.614,0.012,-0.0323
2.42,0.606,0.0112,-0.0313
2.44,0.606,0.0097,-0.031
2.46,0.622,0.0097,-0.03
2.48,0.652,0.0091,-0.0297
2.5,0.672,0.0095,-0.0283
2.52,0.675,0.0095,-0.0283
2.54,0.667,0.0111,-0.0265
2.56,0.668,0.0111,-0.0265
2.58,0.686,0.0102,-0.0259
2.6,0.694,0.0089,-0.0247
2.62,0.694,0.0089,-0.0237
2.64,0.711,0.0105,-0.0223
2.66,0.726,0.0103,-0.0217
2.68,0.755,0.01,-0.0205
2.7,0.789,0.0111,-0.0197
2.72,0.806,0.012,-0.0183
2.74,0.875,0.0134,-0.0177
2.76,1.143,0.015,-0.0144
2.78,1.308,0.015,-0.0144
2.8,1.452,0.0176,-0.0144
2.82,1.511,0.0251,-0.0163
2.84,1.661,0.0334,-0.0152
2.86,1.69,0.0413,-0.0141
2.88,1.69,0.0467,-0.0151
2.9,1.52,0.0483,-0.0149
2.92,1.405,0.048,-0.0144
2.94,1.301,0.0468,-0.0131
2.96,1.282,0.0455,-0.0123
2.98,1.395,0.0419,-0.0107
3,1.594,0.0338,-0.0107
3.02,1.945,0.0338,-0.0097
3.04,2.067,0.0349,-0.0086
3.06,1.937,0.0389,-0.0093
3.08,1.855,0.0426,-0.0196
3.1,1.752,0.0445,-0.0237
3.12,1.838,0.0491,-0.0236
3.14,1.838,0.0539,-0.0232
3.16,1.78,0.0533,-0.0241
3.18,1.682,0.0568,-0.025
3.2,1.626,0.0365,-0.0133
3.22,1.371,0.0365,-0.0133
3.24,1.207,0.0522,-0.014
3.26,1.278,0.0522,-0.014
3.28,1.37,0.05,-0.0142
3.3,1.31,0.05,-0.0142
3.32,1.684,0.037,-0.0236
3.34,1.684,0.0528,-0.0209
3.36,2.882,0.0545,-0.0196
3.38,2.882,0.0559,-0.041
3.4,2.747,0.0562,-0.0561
3.42,2.006,0.0467,-0.0645
3.44,1.34,0.0432,-0.0665
3.46,0.975,0.0611,-0.0687
3.48,0.765,0.0611,-0.0687
3.5,0.633,0.0448,-0.0677
3.52,0.623,0.0448,-0.0677
3.54,0.661,0.0232,-0.0662
3.56,0.651,0.0232,-0.0662
3.58,0.642,0.0173,-0.0657
3.6,0.642,0.0132,-0.0647
3.62,0.689,0.0106,-0.064
3.64,0.734,0.0088,-0.0635
3.66,0.73,0.0086,-0.0629
3.68,0.746,0.0082,-0.0622
3.7,0.881,0.0078,-0.0621
3.72,1.056,0.0089,-0.0608
3.74,1.211,0.0089,-0.0608
3.76,1.3,0.0163,-0.0602
3.78,1.486,0.0163,-0.0602
3.8,2.281,0.0249,-0.0589
3.82,2.158,0.0249,-0.0589
3.84,2.158,0.0241,-0.0615
3.86,1.568,0.024,-0.0655
3.88,1.24,0.0239,-0.0655
3.9,0.828,0.0195,-0.0651
3.92,0.7,0.0135,-0.0645
3.94,0.717,0.0095,-0.0637
3.96,0.786,0.0078,-0.0635
3.98,1.071,0.0075,-0.0622
4,1.421,0.0075,-0.0622
4.02,1.567,0.0074,-0.0619
4.04,1.393,0.0137,-0.0622
4.06,1.089,0.0196,-0.0625
4.08,0.927,0.0218,-0.0622
4.1,0.927,0.0158,-0.0616
4.12,1.645,0.0167,-0.0605
4.14,2.689,0.0234,-0.0598
4.16,4.28,0.0333,-0.0601
4.18,4.483,0.025,-0.0558
4.2,4.75,0.0254,-0.0665
4.22,4.521,0.0421,-0.0827
4.24,4.835,0.0421,-0.0827
4.26,5.289,0.0904,-0.0832
4.28,4.99,0.0904,-0.0832
4.3,4.189,0.0978,-0.0838
4.32,3.588,0.0978,-0.0838
4.34,3.279,0.1007,-0.0844
4.36,3.279,0.112,-0.0839
4.38,3.878,0.1128,-0.0838
4.4,3.878,0.1048,-0.0845
4.42,3.85,0.0953,-0.0846
4.44,3.765,0.095,-0.0841
4.46,2.965,0.0853,-0.0841
4.48,1.732,0.0464,-0.085
4.5,1.287,0.0464,-0.085
4.52,0.619,0.018,-0.085
4.54,0.544,0.018,-0.085
4.56,0.529,0.0104,-0.0848
4.58,0.513,0.0104,-0.0848
4.6,0.511,0.0079,-0.0846
4.62,0.511,0.0066,-0.0844
4.64,0.512,0.0043,-0.0841
4.66,0.513,0.0031,-0.0838
4.68,0.516,0.0025,-0.0839
4.7,0.935,0.0033,-0.0835
4.72,1.73,0.0099,-0.0836
4.74,1.876,0.0217,-0.0833
4.76,1.654,0.0217,-0.0833
4.78,1.474,0.0368,-0.0833
4.8,1.704,0.0368,-0.0833
4.82,2.21,0.037,-0.0825
4.84,2.237,0.037,-0.0825
4.86,2.237,0.0353,-0.0827
4.88,2.263,0.0296,-0.0822
4.9,2.321,0.0264,-0.0821
4.92,2.163,0.0277,-0.0823
4.94,1.977,0.0275,-0.0822
4.96,1.742,0.0281,-0.0822
4.98,1.559,0.0321,-0.0824
5,1.419,0.0354,-0.0824
5.02,1.321,0.0354,-0.0824
5.04,1.045,0.0276,-0.0821
5.06,0.881,0.0276,-0.0821
5.08,0.745,0.0244,-0.0821
5.1,0.827,0.02,-0.0819
5.12,0.827,0.0197,-0.082
5.14,1.044,0.016,-0.0815
5.16,1.566,0.0163,-0.0811
5.18,2.215,0.0265,-0.0563
5.2,2.864,0.0297,-0.0637
5.22,2.595,0.0317,-0.0657
5.24,2.135,0.0374,-0.0675
5.26,1.815,0.0369,-0.0685
5.28,1.383,0.0313,-0.0686
5.3,1.107,0.022,-0.0686
5.32,0.912,0.0173,-0.0677
5.34,0.824,0.0173,-0.0677
5.36,0.724,0.0184,-0.0674
5.38,0.678,0.0159,-0.0672
5.4,0.601,0.0147,-0.0669
5.42,0.569,0.0106,-0.0662
5.44,0.569,0.0069,-0.0657
5.46,0.548,0.0061,-0.0648
5.48,0.583,0.0056,-0.0643
5.5,0.929,0.0054,-0.0634
5.52,1.109,0.0081,-0.0636
5.54,1.183,0.0123,-0.0636
5.56,1.219,0.0145,-0.0637
5.58,1.164,0.0145,-0.0636
5.6,1.118,0.017,-0.0632
5.62,1.226,0.0173,-0.0628
5.64,1.278,0.015,-0.0622
5.66,1.504,0.0159,-0.0618
5.68,1.744,0.0175,-0.0611
5.7,1.744,0.0219,-0.0608
5.72,1.994,0.0238,-0.0602
5.74,2.14,0.0246,-0.0598
5.76,2.225,0.0269,-0.0593
5.78,2.228,0.0298,-0.0592
5.8,2.265,0.0343,-0.0587
5.82,2.321,0.0402,-0.0587
5.84,2.376,0.0402,-0.0582
5.86,2.396,0.0466,-0.0581
5.88,2.409,0.0477,-0.0582
5.9,2.469,0.0511,-0.058
5.92,2.59,0.0518,-0.0579
5.94,2.741,0.0507,-0.0578
5.96,2.741,0.0427,-0.0578
5.98,2.827,0.0432,-0.0574
6,2.951,0.0438,-0.0573
6.02,3.162,0.0415,-0.0572
6.04,3.255,0.0392,-0.057
6.06,3.357,0.0346,-0.0571
6.08,3.233,0.0365,-0.057
6.1,3.305,0.0365,-0.0564
6.12,3.323,0.0403,-0.0553
6.14,3.117,0.0384,-0.0561
6.16,3.117,0.043,-0.0553
6.18,3.66,0.0778,-0.0515
6.2,3.184,0.0778,-0.0515
6.22,2.76,0.093,-0.0545
6.24,2.483,0.093,-0.0545
6.26,2.486,0.108,-0.0539
6.28,2.486,0.1123,-0.053
6.3,2.825,0.1076,-0.0531
6.32,2.825,0.0892,-0.0564
6.34,2.554,0.0786,-0.0581
6.36,2.554,0.0708,-0.0583
6.38,2.353,0.069,-0.0585
6.4,2.34,0.0721,-0.0579
6.42,2.426,0.0721,-0.0579
6.44,2.583,0.0909,-0.0591
6.46,2.659,0.0909,-0.0591
6.48,2.659,0.0808,-0.0655
6.5,2.702,0.0808,-0.0655
6.52,2.745,0.0713,-0.0691
6.54,2.745,0.0646,-0.0713
6.56,2.762,0.0555,-0.0726
6.58,2.762,0.0469,-0.0739
6.6,2.748,0.043,-0.0745
6.62,2.781,0.0422,-0.0753
6.64,2.757,0.0407,-0.0756
6.66,2.822,0.0398,-0.0762
6.68,2.981,0.0398,-0.0762
6.7,3.281,0.0353,-0.0762
6.72,3.525,0.0353,-0.0762
6.74,4.037,0.0368,-0.0758
6.76,4.534,0.0368,-0.0758
6.78,4.805,0.0381,-0.0759
6.8,4.805,0.0389,-0.0757
6.82,5,0.0366,-0.0758
6.84,5.224,0.0312,-0.0758
6.86,5.344,0.0282,-0.0757
6.88,5.49,0.0243,-0.0756
6.9,5.321,0.0212,-0.0759
6.92,4.756,0.0192,-0.0756
6.94,4.37,0.0192,-0.0756
6.96,4.177,0.0348,-0.0757
6.98,4.117,0.0348,-0.0757
7,3.933,0.0514,-0.0756
7.02,3.728,0.0722,-0.0755
7.04,3.728,0.0649,-0.0758
7.06,3.455,0.0478,-0.0756
7.08,3.092,0.0388,-0.0756
7.1,2.522,0.0322,-0.075
7.12,2.281,0.0276,-0.0748
7.14,2.197,0.0233,-0.0743
7.16,2.11,0.0216,-0.0743
7.18,1.76,0.0216,-0.0741
7.2,2.977,0.0686,-0.0621
7.22,2.602,0.0764,-0.0622
7.24,2.271,0.0886,-0.0619
7.26,2.144,0.0921,-0.0619
7.28,2.09,0.0919,-0.0613
7.3,2.683,0.0709,-0.0612
7.32,3.405,0.0709,-0.061
7.34,3.542,0.0523,-0.0606
7.36,3.558,0.048,-0.0606
7.38,3.661,0.0483,-0.0603
7.4,3.938,0.0484,-0.0603
7.42,4.854,0.0462,-0.0597
7.44,4.854,0.0395,-0.0589
7.46,7.891,0.0409,-0.0576
7.48,9.538,0.0527,-0.0578
7.5,8.737,0.0878,-0.0598
7.52,7.448,0.1021,-0.0663
7.54,5.965,0.1158,-0.0764
7.56,5.54,0.1493,-0.077
7.58,5.688,0.1797,-0.0768
7.6,6.448,0.1797,-0.0768
7.62,6.186,0.1932,-0.0764
7.64,5.225,0.1753,-0.077
7.66,4.352,0.1543,-0.0776
7.68,3.87,0.145,-0.0777
7.7,3.87,0.1548,-0.0776
7.72,3.808,0.1416,-0.0774
7.74,3.829,0.1251,-0.0775
7.76,3.466,0.0934,-0.0776
