Depth,Qc,Fs,u
0,0.0464,0,0
0.02,0.3948,0,0.005
0.04,0.5976,0,0.0117
0.06,0.6419,0.0348,0.0142
0.08,0.7926,0.0455,0.0039
0.1,0.9816,0.0512,-0.0035
0.12,1.1623,0.0587,-0.0144
0.14,1.2486,0.0635,-0.0183
0.16,1.3109,0.0691,-0.026
0.18,1.3809,0.0722,-0.0323
0.2,1.4262,0.0736,-0.0362
0.22,1.3637,0.0742,-0.0402
0.24,1.312,0.0719,-0.0417
0.26,1.2832,0.072,-0.0427
0.28,1.272,0.0678,-0.0427
0.3,1.2486,0.0656,-0.042
0.32,1.2262,0.0658,-0.0418
0.34,1.1911,0.0656,-0.0392
0.36,1.1025,0.0639,-0.0399
0.38,1.062,0.0622,-0.0385
0.4,1.0196,0.062,-0.0379
0.42,0.9772,0.0609,-0.0365
0.44,0.9567,0.0618,-0.0351
0.46,0.9908,0.064,-0.035
0.48,1.0415,0.0664,-0.0342
0.5,1.0778,0.0674,-0.0339
0.52,1.1407,0.068,-0.034
0.54,1.1535,0.069,-0.0343
0.56,1.1571,0.0734,-0.0344
0.58,1.1718,0.0772,-0.0344
0.6,1.2234,0.0796,-0.0348
0.62,1.3043,0.0844,-0.0355
0.64,1.3853,0.0889,-0.036
0.66,1.5054,0.0955,-0.0345
0.68,1.6306,0.1003,-0.0341
0.7,1.759,0.1019,-0.035
0.72,1.8275,0.1035,-0.0395
0.74,1.8638,0.1105,-0.0374
0.76,1.944,0.1192,-0.0371
0.78,2.05,0.1277,-0.0364
0.8,2.282,0.1374,-0.0352
0.82,2.5139,0.1477,-0.0341
0.84,2.7148,0.1573,-0.0344
0.86,2.9161,0.1651,-0.0346
0.88,3.0963,0.1713,-0.0349
0.9,3.2196,0.175,-0.0357
0.92,3.2468,0.1754,-0.0358
0.94,3.2175,0.1728,-0.0366
0.96,3.1699,0.1681,-0.0373
0.98,3.1301,0.1636,-0.0363
1,3.0604,0.1527,-0.0365
1.02,2.8788,0.1394,-0.0369
1.04,2.6229,0.1261,-0.0373
1.06,2.4312,0.1115,-0.0377
1.08,2.3226,0.1018,-0.0372
1.1,2.2959,0.094,-0.0368
1.12,2.3942,0.0953,-0.0365
1.14,2.5562,0.0946,-0.0361
1.16,2.6649,0.0923,-0.036
1.18,2.7353,0.09,-0.036
1.2,2.8611,0.0921,-0.0361
1.22,2.8828,0.0995,-0.0364
1.24,2.8023,0.1077,-0.0353
1.26,2.9562,0.1201,-0.0328
1.28,3.1101,0.1352,-0.0303
1.3,3.264,0.1513,-0.029
1.32,3.2127,0.1648,-0.0325
