d,vs
0.5,65
1,65
1.5,65
2,82
2.5,96
3,97
3.5,82
4,111.5
4.5,187
5,208.5
5.5,157
6,160
6.5,182
7,197
7.5,230.5
8,251
8.5,215
9,219.5
9.5,191
10,207
10.5,158
11,168
11.5,185
12,177
12.5,217
13,214
13.5,195
14,185
14.5,204
15,207
15.5,210
16,196
16.5,185
17,302
17.5,288
18,270
18.5,294
19,350
19.5,350
20,455
