d,vs
2.5,190.3
3,154.8
3.5,167.7
4,205.6
4.5,198.3
5,203.5
5.5,236.8
6,226.3
6.5,212.2
7,233.6
7.5,222.4
8,224.5
8.5,213.9
9,176
9.5,158.1
10,142.4
10.5,245.3
11,243.2
11.5,227
12,247.1
12.5,225.5
13,201.1
13.5,165.3
14,165.4
14.5,182.4
15,214.6
15.5,206.1
16,187.9
16.5,184.4
17,178.6
17.5,192.6
18,206.5
18.5,226.2
19,216.2
19.5,196.4
20,253
20.5,252.9
21,304.1
21.5,281.2
22,231.9
22.5,307.3
23,269.9
23.5,285.2
24,301.6
24.5,346.3
