d,vs
1,398
2,394.4
3,456.5
4,95.7
5,95.7
6,175
7,133.4
8,111.4
9,134.4
10,182.3
11,138.2
12,136.6
13,137.2
14,200.4
15,326.5
16,338.8
17,299
18,305.9
19,250.5
20,220.4
21,175.8
22,294.9
23,325.4
24,354.7
25,340.7
26,321.5
27,297.3
