d,vs
0.5,91
1,96
1.5,97
2,95
2.5,93
3,100
3.5,123
4,141
4.5,134
5,144
5.5,113
6,157
6.5,132
7,164
7.5,184.5
8,158
8.5,149
9,162
9.5,142.5
10,159
10.5,181
11,178.5
11.5,153
12,159
12.5,174
13,225
13.5,257
14,312
14.5,315
15,262
