d,vs
0.5,72
1,81
1.5,98
2,107
2.5,116
3,142
3.5,138
4,162
4.5,150
5,151
5.5,145
6,172
6.5,164
7,185
7.5,185
8,167
8.5,156
9,182
9.5,227
10,236.5
10.5,196
11,220
11.5,268.5
12,256.5
12.5,245.5
13,254
13.5,262.5
14,258
14.5,236
15,264.5
15.5,283
16,254.5
16.5,221
17,215
17.5,228
18,253
18.5,249
19,258.5
19.5,233.5
20,259.5
