d,vs
1,136
1.5,147
2,136
2.5,128
3,126
3.5,137
4,137
4.5,151
5,154
5.5,176
6,175
6.5,179
7,200
7.5,204
8,178
8.5,149
9,172
9.5,154
10,158
10.5,200
11,179
11.5,218
12,176
12.5,234
13,156
13.5,221
14,201
14.5,287
15,314
15.5,212
16,316
16.5,261
17,260
17.5,252
18,256
18.5,245
19,261
19.5,234
20,256
