d,vs
1.5,174
2,128
2.5,102
3,63
3.5,59
4,59
4.5,56
5,70
5.5,76
6,42
6.5,50
7,58
7.5,59
8,88
8.5,54
9,67
9.5,58
10,58
10.5,58
11,59
11.5,60
12,87
12.5,82
13,78
13.5,88
14,82
14.5,95
15,92
15.5,92
16,94
16.5,91
17,95
17.5,95
18,94
18.5,99
19,98
19.5,90
20,92
