Depth,Qc,Fc,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs,Ic
0.0,0.4882,0.0,-0.0001,,,,,,,
0.01,1.3147,0.0,-0.0005,,,,,,,
0.02,1.8798,0.0,-0.0003,,,,,,,
0.03,2.0913,0.0008,-0.0003,961.064549547305,64.50457690547508,78.52731101536097,205.11637459134693,20.490565928444358,43.85753433622408,2.158621692391439
0.04,2.5641,0.0017,-0.0003,,,,,,,2.158621692391439
0.05,2.8793,0.0034,-0.0003,796.3435770968748,73.7865273678806,89.82707679568074,192.96532797991216,27.885699973220177,60.37958850323931,2.0318324896308924
0.06,3.1753,0.0068,-0.0003,,,,,,,2.0318324896308924
0.07,4.6861,0.0135,-0.0003,653.9123342429377,88.69341202015335,107.97458854627364,197.57122364688487,36.82728005315923,78.9363343839378,1.9232341286870205
0.08,5.601,0.0142,-0.0003,,,,,,,1.9232341286870205
0.09,7.1464,0.0148,-0.0005,394.77411323924224,96.72613171674752,117.7535516551709,171.53883494083613,42.28803811569366,85.39597068681684,1.7025442042545087
0.1,8.9186,0.021,-0.0005,,,,,,,1.7025442042545087
0.11,9.4722,0.0272,-0.0007,391.2091779560548,107.13434544461649,130.42442054127224,180.44662586518487,48.97823518161904,97.44325856960404,1.6402844625420605
0.12,10.3218,0.0274,-0.0008,,,,,,,1.6402844625420605
0.13,10.4371,0.0275,-0.0008,341.58217348858716,110.24960426663577,134.21690954199138,176.1459053738426,52.075588451638765,101.86809029637415,1.5865637968576825
0.14,10.5351,0.0274,-0.0008,,,,,,,1.5865637968576825
0.15,10.6331,0.0276,-0.0008,323.961258999711,112.40006622637962,136.83486323211434,176.1716320736114,54.350766367104164,105.68815290356449,1.576547708269059
0.16,10.6485,0.0277,-0.0007,,,,,,,1.576547708269059
0.17,10.6802,0.0278,-0.0008,313.9046741853041,114.27380692833277,139.1159388692747,177.0045178614308,56.34479105494995,109.19446968468984,1.5752808244437821
0.18,10.712,0.0272,-0.0008,,,,,,,1.5752808244437821
0.19,10.8638,0.0267,-0.0008,294.74287937203894,115.51474845724059,140.62665029577116,175.27175928205554,58.06215254705413,111.73703564738504,1.5585745338384391
0.2,10.4947,0.0237,-0.0008,,,,,,,1.5585745338384391
0.21,10.341,0.0214,-0.0008,267.7922737332365,114.18878209559463,139.01243037724564,169.92515671177696,58.19908216616935,111.3122061416798,1.5509464051700947
0.22,10.66,0.0215,-0.0008,,,,,,,1.5509464051700947
0.23,9.526,0.0217,-0.0007,280.2622778750152,114.95658788830751,139.9471504727222,173.9886919468954,59.056464323260265,114.04089094886079,1.5990343008305143
0.24,7.6,0.0221,-0.0006,,,,,,,1.5990343008305143
0.25,4.9975,0.0241,-0.0005,469.4508474944909,109.81287514493273,133.68523930687465,205.98070184631084,55.5613722743085,117.50911727664818,1.9882663102556437
0.26,4.2709,0.0271,-0.0005,,,,,,,1.9882663102556437
0.27,3.5328,0.0302,-0.0005,685.708806136452,107.80269665775907,131.23806549640236,235.72853985823414,55.01823692132741,123.06987834855373,2.2406410005583015
0.28,3.1523,0.0304,-0.0005,,,,,,,2.2406410005583015
0.29,2.6218,0.0307,-0.0005,841.8913851067415,103.80798646737011,126.3749400472332,251.6659732215065,53.83631035834044,125.30605992918112,2.4225144065721627
0.3,2.5718,0.031,-0.0005,,,,,,,2.4225144065721627
0.31,2.4834,0.0313,-0.0001,855.1772639252248,103.87601039675037,126.45775178734829,253.57099856806468,54.50461488334581,127.70807929448843,2.459501039967554
0.32,2.172,0.0315,0.0003,,,,,,,2.459501039967554
0.33,1.9607,0.0317,0.0007,992.1329798381313,100.46187203251625,122.30140943088936,265.31307251559707,53.66113106942243,129.73146690498302,2.604405620591736
0.34,1.8667,0.0333,0.0562,,,,,,,2.604405620591736
0.35,1.9737,0.0353,0.0665,1017.163987380001,101.97110659381676,124.13873846203781,269.29471680951656,55.087685279439114,133.53796779466532,2.6263357386292943
0.36,2.0807,0.0369,0.0781,,,,,,,2.6263357386292943
0.37,2.7063,0.0385,0.0864,828.3306258008995,109.47103107135061,133.26908130425292,255.91023571749653,58.970291945620666,137.2853731120333,2.4570864180675964
0.38,3.6213,0.0401,0.0616,,,,,,,2.4570864180675964
0.39,4.5939,0.0402,0.0049,571.45571856306,120.48168443490803,146.67335496423587,231.97137583558396,64.80950247900057,140.4586957080065,2.1490823741992475
0.4,5.9201,0.0403,0.0022,,,,,,,2.1490823741992475
0.41,6.5352,0.0403,0.0008,438.76174185263494,126.85182226010618,154.42830536012926,216.1972779533032,69.15273053780068,142.66473791182077,1.9386493792565058
0.42,6.8274,0.0404,0.0002,,,,,,,1.9386493792565058
0.43,6.9965,0.0404,0.0,412.3952693232773,128.61171714574036,156.57078609046653,213.21305067507254,70.78065018377727,144.51368332049637,1.8985140433971344
0.44,7.4386,0.0409,-0.0001,,,,,,,1.8985140433971344
0.45,7.7807,0.0414,-0.0001,384.19838496094104,131.12882838619583,159.6350954266732,210.24115629858292,72.93376253879372,146.76621827223747,1.8406692695056004
0.46,7.8192,0.0427,-0.0001,,,,,,,1.8406692695056004
0.47,7.8576,0.0425,-0.0001,382.48642764702936,132.35178498305646,161.12391215328614,211.04487783573435,74.08649632083554,148.90737910833505,1.8406818234701834
0.48,8.3266,0.0423,-0.0001,,,,,,,1.8406818234701834
0.49,8.365,0.0419,-0.0001,359.42108680623755,133.6303779343045,162.68046009393595,207.94160045885152,75.53899339604509,150.27731766518554,1.800221702134184
0.5,8.6995,0.0415,-0.0001,,,,,,,1.800221702134184
0.51,9.3607,0.0413,-0.0001,328.1734322514206,135.4081369397414,164.84468844838085,203.46473342984478,77.53799832252533,151.64782934641326,1.7302260094062016
0.52,8.8264,0.0475,-0.0001,,,,,,,1.7302260094062016
0.53,8.242,0.0538,-0.0001,414.1857746582021,138.6777306447617,168.82506339362294,221.7885500968797,78.6556889650995,158.33680875210672,1.8669551464359853
0.54,7.3655,0.0614,-0.0001,,,,,,,1.8669551464359853
0.55,7.0503,0.0641,-0.0001,507.41242226437816,139.77691522874395,170.16320114803614,238.07590575218498,78.84057102848647,163.3201596958735,2.004850976831985
0.56,7.0849,0.0652,0.0001,,,,,,,2.004850976831985
0.57,6.8658,0.0652,-0.0001,514.5742068201087,140.22626363097308,170.71023398553245,239.67052739360687,79.435952727904,165.1352528801683,2.0252997925479357
0.58,6.8696,0.065,-0.0001,,,,,,,2.0252997925479357
0.59,5.8855,0.0648,-0.0001,555.8355177567413,137.99034754935076,167.98824919051398,244.37644567493948,78.40147117797859,166.25949690602803,2.117275314312284
0.6,5.305,0.0649,-0.0001,,,,,,,2.117275314312284
0.61,4.9168,0.0646,-0.0001,610.0949200221448,135.07980182126477,164.4449761302354,250.0522829715189,77.08876752059444,167.37742484841664,2.225787279588274
0.62,4.098,0.0645,-0.0001,,,,,,,2.225787279588274
0.63,3.8135,0.0644,-0.0002,698.9261240644822,130.37819517079467,158.72128107748915,258.2861347777645,74.96915966832616,168.36424723649102,2.3796079626891324
0.64,3.5252,0.0644,-0.0003,,,,,,,2.3796079626891324
0.65,2.7717,0.0643,-0.0003,830.7246280452895,123.93485404872939,150.87721362454013,268.8791053223829,72.21787460467684,169.2663320048503,2.5736076542617594
0.66,2.5026,0.0639,0.0,,,,,,,2.5736076542617594
0.67,2.3411,0.0613,0.0003,871.0903977715659,120.08542322686127,146.19095001530937,270.0527587164684,70.79821570461492,169.30128324411376,2.6637592223249626
0.68,2.1412,0.0576,0.0002,,,,,,,2.6637592223249626
0.69,1.9913,0.0535,0.0002,854.744494601638,115.47851624497338,140.58254151561977,264.22038288026226,68.95200799203094,167.37407063834425,2.726273005169189
0.7,1.5915,0.0392,0.0002,,,,,,,2.726273005169189
0.71,1.3647,0.039,0.0003,841.4063968700465,104.74831265126419,127.5196849667564,253.19031599679855,64.11672955831575,161.34881931677828,2.874216278270759
0.72,1.1763,0.0374,0.0005,,,,,,,2.874216278270759
0.73,1.0149,0.0343,0.0009,880.5247123381404,97.85296392327533,119.12534738485692,250.17801645276595,61.259851323546634,159.44694650819184,3.0212182480082586
0.74,0.8765,0.0333,0.0011,,,,,,,3.0212182480082586
0.75,0.7035,0.0305,0.0014,838.2992943691091,89.8620264579712,109.39724960100843,232.9836486787178,57.98127638249809,157.68086311222757,3.2136156152369613
0.76,0.6112,0.029,0.0061,,,,,,,3.2136156152369613
0.77,0.5651,0.0268,0.0101,783.4238908395268,84.92477243494004,103.38667948601396,220.14614184199166,55.98909874989766,155.8350552770317,3.313864031459963
0.78,0.5698,0.0249,0.0125,,,,,,,3.313864031459963
0.79,0.5746,0.0212,0.0158,692.026426416318,84.10632455468877,102.39030815353416,211.20155263448927,55.43610138540236,152.16065778150016,3.246660032881102
0.8,0.5889,0.0163,0.0179,,,,,,,3.246660032881102
0.81,0.6189,0.0154,0.0187,592.8952010555838,83.96228842672029,102.21495982383341,202.20212103723256,54.945765408491724,146.97455382623954,3.1280745544765036
0.82,0.6343,0.0141,0.0225,,,,,,,3.1280745544765036
0.83,0.6535,0.014,0.0237,558.9768747324455,84.66167912544611,103.06639197880396,199.6529958167831,55.315332195791605,146.12212346202935,3.074566200556857
0.84,0.6535,0.0135,0.0247,,,,,,,3.074566200556857
0.85,0.6458,0.0127,0.0254,528.9857844108539,84.14103215261721,102.43256088144705,195.47955794912554,55.139917382429445,145.14161554991375,3.060454757006634
0.86,0.6381,0.0126,0.0251,,,,,,,3.060454757006634
0.87,0.6373,0.0126,0.0252,518.8013647494203,84.09595547859466,102.37768493046308,193.80594016550458,55.355458810566624,145.83388388321782,3.066603834475486
0.88,0.637,0.0126,0.0264,,,,,,,3.066603834475486
0.89,0.6376,0.0125,0.0276,508.37059162401073,84.27395917238532,102.5943850794256,192.4580849523505,55.67327022613933,146.52353447212252,3.064615905120589
0.9,0.6381,0.0125,0.0289,,,,,,,3.064615905120589
0.91,0.6381,0.0124,0.0303,498.25826139796584,84.44947576247844,102.80805744997377,191.13930909030702,55.98727229824394,147.19675076429994,3.062431980670624
0.92,0.6458,0.0125,0.0314,,,,,,,3.062431980670624
0.93,0.6535,0.0125,0.0332,491.2277288097807,85.14068588176546,103.64953063867101,190.88483608601848,56.55812182388617,148.18937298584927,3.0500355736959017
0.94,0.6556,0.0125,0.0345,,,,,,,3.0500355736959017
0.95,0.6577,0.0128,0.0353,487.6740949249466,85.59531345080809,104.20299028794028,190.6065166724092,57.05837802527515,149.45640432348077,3.051325453371082
0.96,0.6706,0.0138,0.0357,,,,,,,3.051325453371082
0.97,0.6997,0.0152,0.0367,512.4546366995648,87.96906222589524,107.0927714054377,195.83874826852093,58.73550306169346,153.71102495501844,3.0520688117878434
0.98,0.7266,0.0159,0.0384,,,,,,,3.0520688117878434
0.99,0.7458,0.0163,0.0403,517.4364024488717,89.8247595742885,109.35188122087297,198.42641580390216,59.96165355872546,155.99017806278545,3.0296227814945333
1.0,0.765,0.017,0.0407,,,,,,,3.0296227814945333
1.01,0.7688,0.0172,0.0411,524.8358463065798,90.97300939390854,110.74975056649735,200.34606941784202,60.83102746503059,157.91623461450382,3.0235783308231334
1.02,0.7573,0.0183,0.0417,,,,,,,3.0235783308231334
1.03,0.715,0.0187,0.0423,540.7148984077752,90.24406517927036,109.86234021824218,200.27567641266458,60.94940844284318,160.34995663673743,3.0859970202078415
1.04,0.6958,0.0191,0.0421,,,,,,,3.0859970202078415
1.05,0.6804,0.0198,0.0413,551.2646699732927,89.81955624295799,109.34554673055754,200.16649475327543,61.12934169198731,162.27423807354572,3.128982950238088
1.06,0.6689,0.0199,0.0405,,,,,,,3.128982950238088
1.07,0.6574,0.0199,0.0407,549.6936283156247,89.37104220317367,108.7995296386462,198.94113285579206,61.17286139074631,163.1160480484686,3.1507916194996497
1.08,0.6381,0.0199,0.0398,,,,,,,3.1507916194996497
1.09,0.6228,0.0197,0.0386,545.2470834933695,88.44626490605388,107.6737137986743,196.7777440126324,60.960607342173056,163.60156299411753,3.180867024554971
1.1,0.6112,0.0193,0.0371,,,,,,,3.180867024554971
1.11,0.5997,0.0182,0.0355,525.441062085601,87.4562819386597,106.46851714271615,193.1385485788721,60.53771707573993,162.6269291706372,3.185041696230426
1.12,0.5728,0.0175,0.0353,,,,,,,3.185041696230426
1.13,0.5497,0.0166,0.034,504.15649579034636,85.41768352048999,103.98674515537913,187.84198164232978,59.62394501648781,161.3167944567423,3.2159218718652176
1.14,0.542,0.0161,0.0328,,,,,,,3.2159218718652176
1.15,0.5305,0.0156,0.0312,489.5106020110132,84.5993742706648,102.99054259037455,184.91585238325428,59.30289025960109,160.6886413292834,3.222976773701344
1.16,0.5074,0.0149,0.016,,,,,,,3.222976773701344
1.17,0.4882,0.0144,0.0144,475.1533136572556,82.96711053650888,101.00343891401083,180.85352494488995,58.489197009255854,159.62228591059107,3.254458962047162
1.18,0.4767,0.0138,0.0065,,,,,,,3.254458962047162
1.19,0.4536,0.0136,0.0014,465.03539274176086,81.63399076970029,99.38051050224384,177.63058742381213,57.871471627038616,159.0349494856676,3.285447048122833
1.2,0.4229,0.0136,-0.0077,,,,,,,3.285447048122833
1.21,0.4075,0.0135,-0.0127,465.1888763056807,79.98182893206548,97.3691830477319,174.95236518379951,57.21478035286065,159.42733569134933,3.3477137770198664
1.22,0.396,0.0135,-0.0138,,,,,,,3.3477137770198664
1.23,0.3844,0.0134,-0.014,462.0128747299639,79.05789704023618,96.24439639680928,172.99890253816847,56.95999582935056,159.8662432298697,3.380865530493502
1.24,0.3729,0.0134,-0.014,,,,,,,3.380865530493502
1.25,0.3537,0.0132,-0.0139,457.1906581245776,77.6282647334185,94.50397445807471,170.1720535997018,56.46377254415462,160.10780337837923,3.4271588863876685
1.26,0.3498,0.0131,-0.0138,,,,,,,3.4271588863876685
1.27,0.346,0.013,-0.0129,451.64691694841156,77.29429692040452,94.09740494657942,168.8454911451035,56.46242333767689,160.4072139304531,3.4368391542818637
1.28,0.3421,0.0123,-0.0123,,,,,,,3.4368391542818637
1.29,0.3268,0.0117,-0.0111,430.1802159908956,75.90517862964535,92.4063044186987,164.46790027817664,55.75422763385158,158.78475427741859,3.447173241007619
1.3,0.3152,0.0108,-0.0088,,,,,,,3.447173241007619
1.31,0.3095,0.0102,-0.0079,404.34546712226165,74.4239983167431,90.6031283856003,159.4866372083403,54.92729242727263,156.5230508733606,3.449187833693143
1.32,0.3037,0.0099,-0.0073,,,,,,,3.449187833693143
1.33,0.3114,0.0095,-0.0017,389.592552126461,74.24979721404331,90.39105747796577,157.4414198316707,54.88295897756451,155.68574418597095,3.430106193995935
1.34,0.296,0.0092,-0.0011,,,,,,,3.430106193995935
1.35,0.2845,0.0082,-0.0009,365.46282091276026,72.1868206997374,87.87960780837597,151.72203037743168,53.73843411696361,153.2110921643154,3.452138168746983
1.36,0.2768,0.0076,-0.0007,,,,,,,3.452138168746983
1.37,0.2729,0.0071,-0.0009,344.1115679593699,71.03621590669027,86.47887153857947,147.53199032760176,52.998684842789444,150.88291657042373,3.446620496829913
1.38,0.2729,0.0066,-0.001,,,,,,,3.446620496829913
1.39,0.2729,0.0063,-0.001,327.8626045273078,70.70779973658526,86.0790605488864,145.01228954355156,52.68727195431258,149.1019067907419,3.4222931851004534
1.4,0.2729,0.0062,-0.0009,,,,,,,3.4222931851004534
1.41,0.2729,0.0057,-0.0009,314.85258059075073,70.45555937564542,85.7719853268727,142.93095962490764,52.45934436422493,147.70743221364626,3.402401832196501
1.42,0.2845,0.0057,-0.0005,,,,,,,3.402401832196501
1.43,0.296,0.0057,-0.0003,314.3754456818246,71.941138979416,87.58051701841948,144.6822180029915,53.28498659264374,148.323874925429,3.3549995292427446
1.44,0.3152,0.0057,-0.0001,,,,,,,3.3549995292427446
1.45,0.3421,0.0057,0.0001,314.62586725529894,74.54812156913925,90.75423495373474,148.03558524878486,54.61774724537734,149.00550852264797,3.270742861649675
1.46,0.3767,0.0061,0.0007,,,,,,,3.270742861649675
1.47,0.4036,0.0064,0.0012,327.25872142495723,78.05331731851979,95.02142977906757,154.0045103836194,56.68941124565606,151.97721308714387,3.1968462056910005
1.48,0.519,0.007,0.002,,,,,,,3.1968462056910005
1.49,0.592,0.0071,0.0034,339.1588132654201,85.6624592640001,104.28473301704362,165.37044323606,60.65021913322778,155.00819076975125,2.9941116502125618
1.5,0.6458,0.0071,0.0038,,,,,,,2.9941116502125618
1.51,0.6881,0.0071,0.0043,320.3034012578104,88.6362177908935,107.90496078891383,164.4956530602733,62.208493134522506,155.70520474480205,2.9070679447504704
1.52,0.7035,0.0071,0.0045,,,,,,,2.9070679447504704
1.53,0.692,0.007,0.0036,316.38498187459203,88.82284557881215,108.13215983507567,163.84686118863294,62.41377567530308,155.9431195251334,2.901197549477497
1.54,0.6535,0.0068,0.0034,,,,,,,2.901197549477497
1.55,0.6151,0.0068,0.0036,324.058134278029,86.58867822241375,105.41230392293848,163.25131351158765,61.437913697704,155.73206131250993,2.963890001139769
1.56,0.6035,0.0068,0.0037,,,,,,,2.963890001139769
1.57,0.5998,0.0068,0.004,325.4273093992374,86.24698306970174,104.99632721528909,163.08549114947851,61.434042889351346,156.2088999160367,2.978453576952856
1.58,0.5979,0.0068,0.0043,,,,,,,2.978453576952856
1.59,0.5981,0.0067,0.0055,322.0330177955047,86.2391807410453,104.98682872822907,162.3854720736899,61.54968855847917,156.40516053230084,2.97734653352741
1.6,0.5983,0.0067,0.0055,,,,,,,2.97734653352741
1.61,0.6035,0.0065,0.0057,315.4055213275842,86.39233563506814,105.17327816443077,161.26041194890877,61.688577054798955,156.29405186366816,2.966572420797528
1.62,0.6074,0.0065,0.0059,,,,,,,2.966572420797528
1.63,0.6343,0.0065,0.0063,308.7961857217505,87.46035754706999,106.47347875295476,160.8598652065213,62.345946721808076,156.84075944613735,2.9378689141729155
1.64,0.7419,0.0066,0.0074,,,,,,,2.9378689141729155
1.65,1.0649,0.0069,0.0086,264.714804296761,97.90422015633311,119.1877462772751,160.54462522114156,67.73845784323606,159.1606339875705,2.6515684947057756
1.66,1.3224,0.0076,0.0094,,,,,,,2.6515684947057756
1.67,1.5069,0.0091,0.0101,262.29350215239555,106.633156033223,129.81427691001062,166.3062850629704,73.1101366907034,165.92056900707684,2.500958176672641
1.68,1.4954,0.0101,0.0047,,,,,,,2.500958176672641
1.69,1.307,0.0102,0.0036,289.0071221139973,104.74729324983207,127.5184439563173,170.11315236619677,72.54839781439698,168.73048441680353,2.603321837613163
1.7,1.1033,0.0101,0.0033,,,,,,,2.603321837613163
1.71,0.9111,0.0101,0.0033,326.55684830624983,97.5551284191539,118.76276503201345,171.4496459277266,69.04415620646282,168.56613870610835,2.811029112573198
1.72,0.7881,0.0086,0.0033,,,,,,,2.811029112573198
1.73,0.7266,0.0084,0.0034,323.5951561489734,92.11642368284848,112.1417331791199,166.57379022108998,66.02924890040923,164.78410312873376,2.9071269996922693
1.74,0.6843,0.0082,0.0043,,,,,,,2.9071269996922693
1.75,0.5959,0.0081,0.0047,334.09964575479967,88.17202337015328,107.33985453757792,164.66216310919333,64.18176035671172,164.24332075317542,3.0155501753186713
1.76,0.5497,0.0076,0.0059,,,,,,,3.0155501753186713
1.77,0.5113,0.0072,0.0067,318.3258501337104,84.74568592527848,103.16866112642597,158.0799514341682,62.36806964643617,162.02962139093034,3.0819040462464633
1.78,0.4959,0.0061,0.0074,,,,,,,3.0819040462464633
1.79,0.4892,0.0058,0.0082,294.227094447048,82.99978579822569,101.04321749349214,152.66429089829887,61.060666103092586,157.93537325474915,3.0668453389796553
1.8,0.488,0.0053,0.0092,,,,,,,3.0668453389796553
1.81,0.4875,0.005,0.0109,279.0553219438277,82.35507428870528,100.25835130798905,149.71574409597656,60.46935308766729,155.34938832724308,3.042205589854733
1.82,0.4878,0.0049,0.0117,,,,,,,3.042205589854733
