Depth,Qc,Fc,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs,Ic
0.68,11.7641,0.037,0.0,,,,,,,1.5711095594947493
0.69,12.0699,0.0373,0.0,254.98941417668695,141.3630508365155,172.09414884445366,192.5423729392211,86.74311862593018,161.85097899164504,1.5593184477519197
0.7,12.1885,0.0373,0.0,,,,,,,1.5593184477519197
0.71,12.307,0.0373,0.0,250.70148020814315,142.0085919273305,172.88002495501107,192.30500908038036,87.68017216026796,163.0487193583596,1.547954022674052
0.72,12.4102,0.0373,0.0,,,,,,,1.547954022674052
0.73,12.5172,0.0394,0.0,254.0906410552192,143.53918987721696,174.74336158965542,194.35858911082906,88.97926215247007,165.3927624766725,1.548949565757014
0.74,12.6281,0.0414,0.0,,,,,,,1.548949565757014
0.75,12.7695,0.0433,0.0001,262.866233993704,145.81415953513505,177.51288986886004,198.09624205777243,90.61547892465754,168.60846257581372,1.5565965296430282
0.76,12.9033,0.0446,0.0001,,,,,,,1.5565965296430282
0.77,12.8893,0.0465,0.0002,270.4517927644946,147.65915172056484,179.758967311992,201.2251979631617,91.94621658057143,171.32726806705242,1.566222470197913
0.78,12.9392,0.0473,0.0002,,,,,,,1.566222470197913
0.79,12.9892,0.0475,0.0004,270.975747788725,148.5838467444208,180.88468299320795,202.19218976152578,92.87088628890943,172.92989928634125,1.5662476993466043
0.8,13.255,0.0479,0.0003,,,,,,,1.5662476993466043
0.81,13.4882,0.0492,0.0003,269.392368823739,149.98478256258718,182.59017007619312,203.1287629866145,94.30248504429912,174.87333322741517,1.551536225782159
0.82,13.7175,0.0493,0.0002,,,,,,,1.551536225782159
0.83,13.9392,0.0501,0.0002,266.0761137657194,151.01115468551666,183.83966657367247,203.42942566395627,95.53847709527558,176.41389031753687,1.5359688956239421
0.84,14.1686,0.0509,0.0002,,,,,,,1.5359688956239421
0.85,14.3826,0.0523,0.0002,266.854950744219,152.5103295612557,185.66474903109392,204.93487655461533,96.95283447514852,178.51551203870807,1.5268292016999656
0.86,14.5929,0.0536,0.0002,,,,,,,1.5268292016999656
0.87,14.7687,0.0541,0.0002,267.04837654507685,153.7995386833715,187.23422100584358,206.15779733188955,98.23015626570248,180.39600002653694,1.5185977708253713
0.88,14.8796,0.0541,0.0002,,,,,,,1.5185977708253713
0.89,14.9713,0.0549,0.0002,266.1852865199544,154.6162537726088,188.2284828536107,206.77633845256997,99.16767227329696,181.80120282910127,1.513769978001595
0.9,14.9522,0.0559,0.0002,,,,,,,1.513769978001595
0.91,14.9369,0.0571,0.0003,271.3366348593494,155.86168558512017,189.7446607123202,208.89446713487766,100.07500840216623,183.7593513768747,1.52405629156651
0.92,14.849,0.0596,0.0003,,,,,,,1.52405629156651
0.93,14.7611,0.0594,0.0004,278.0305723337464,157.05980989991676,191.20324683468127,211.24333319884028,100.84014318457385,185.707591609006,1.5402496392057392
0.94,14.6464,0.0611,0.0004,,,,,,,1.5402496392057392
0.95,14.482,0.0626,0.0004,288.20343980963696,158.49223784544512,192.9470721596723,214.4183183642254,101.60146383675085,187.96137877084922,1.5640430814592392
0.96,14.0348,0.0644,0.0004,,,,,,,1.5640430814592392
0.97,13.7634,0.0693,0.0004,312.9658560530184,160.75717504476177,195.70438701101435,220.9281764069518,102.30520477227819,191.39689812129893,1.6193792059000869
0.98,13.4729,0.0712,0.0004,,,,,,,1.6193792059000869
0.99,13.1632,0.0732,0.0004,329.45586388241964,161.97318807337658,197.18475069802366,224.966721433519,102.6944279261614,193.69801723045285,1.6600416152333086
1.0,12.8307,0.0735,0.0004,,,,,,,1.6600416152333086
1.01,12.4331,0.0736,0.0004,339.3230380264293,161.89022101065476,197.08374731731882,226.5087992131899,102.46828344934124,194.73636836584717,1.6960064396984995
1.02,12.0203,0.0737,0.0004,,,,,,,1.6960064396984995
1.03,11.5424,0.0736,0.0004,351.24268875750505,161.4045947068922,196.49255007795574,228.0883187692673,101.93141930928388,195.5972211243887,1.7410909967700279
1.04,10.7053,0.0736,0.0004,,,,,,,1.7410909967700279
1.05,10.3574,0.0704,0.0004,359.45260538698744,159.42175760103913,194.078661427352,227.81423513584326,100.52014044329363,195.26209710661527,1.7954600486556769
1.06,10.0936,0.07,0.0004,,,,,,,1.7954600486556769
1.07,9.999,0.0696,0.0004,362.060490868585,159.06369307762137,193.64275679014776,227.85364684272676,100.44234093565979,195.85412860994717,1.8139069409761845
1.08,9.9548,0.0688,0.0004,,,,,,,1.8139069409761845
1.09,9.9503,0.068,0.0004,356.59625566760263,158.8869723839769,193.42761855440668,226.60216315996573,100.69526249466767,196.1728067147641,1.8109668445434455
1.1,9.9511,0.067,0.0004,,,,,,,1.8109668445434455
1.11,9.9519,0.0668,0.0004,351.5852855776048,158.88758151984095,193.42836011111072,225.56928562332087,101.05842419388406,196.62191137349285,1.8063771734449425
1.12,10.193,0.0668,0.0004,,,,,,,1.8063771734449425
1.13,10.3612,0.0668,0.0004,343.74550973084763,159.80055103052266,194.53980125454933,224.7515593283136,102.15252944730545,197.57117202034357,1.7819728111319237
1.14,10.5027,0.0669,0.0002,,,,,,,1.7819728111319237
1.15,10.6518,0.0674,0.0002,340.08385085836596,160.70609661013123,195.6422045688554,224.68547785888916,103.13819022604515,198.72157738511407,1.7674708435333641
1.16,10.8544,0.0676,0.0002,,,,,,,1.7674708435333641
1.17,11.0608,0.0676,0.0002,333.6630361615986,161.6027951779726,196.73383760796668,224.12094851111502,104.22318241082318,199.7229026949712,1.745406283687394
1.18,11.2404,0.0676,0.0002,,,,,,,1.745406283687394
1.19,11.3972,0.068,0.0002,329.2304085620845,162.44395630437305,197.75785984880198,223.8772492168815,105.21969884059394,200.77960788998385,1.7287507912584283
1.2,11.5042,0.068,0.0004,,,,,,,1.7287507912584283
1.21,11.6877,0.068,0.0004,324.47684024085,163.08481782048668,198.53803908580988,223.4176943880965,106.09218152909393,201.66559300245981,1.713521277515471
1.22,11.7871,0.0681,0.0004,,,,,,,1.713521277515471
1.23,11.8597,0.0681,0.0004,321.72809487144144,163.62118140203512,199.1910034459558,223.2381531321436,106.81426774286092,202.5643517697691,1.705049842372076
1.24,11.9285,0.0682,0.0004,,,,,,,1.705049842372076
1.25,11.9706,0.0687,0.0004,321.2481345534327,164.24968353445445,199.95613647672715,223.5478004506487,107.5164479738824,203.6387498987535,1.701608251626598
1.26,12.0088,0.0699,0.0004,,,,,,,1.701608251626598
1.27,12.0126,0.0701,0.0004,323.9018405768974,165.06028568397053,200.9429564848337,224.57416144597593,108.22748919729244,205.0004210556281,1.704542451697745
1.28,11.9667,0.0715,0.0004,,,,,,,1.704542451697745
1.29,11.917,0.0735,0.0004,333.9018568058523,166.34290155099077,202.5044018881627,227.2980888308357,109.00129330214327,207.07131503129983,1.7213697519546696
1.3,11.8368,0.0737,0.0004,,,,,,,1.7213697519546696
1.31,11.7336,0.0737,0.0004,336.07184525428386,166.52887097593037,202.73079944895872,227.71377823878467,109.24891911949233,207.9284700893693,1.7314706075791413
1.32,11.6342,0.0737,0.0004,,,,,,,1.7314706075791413
1.33,11.5119,0.0738,0.0004,338.51835950135376,166.62896079070887,202.85264791912385,228.1080666847572,109.42144014771574,208.73440364828605,1.7433902524133666
1.34,11.401,0.0738,0.0004,,,,,,,1.7433902524133666
1.35,11.2749,0.0737,0.0004,340.66476471084593,166.63447979808555,202.85936671071286,228.37245760032332,109.53543586952321,209.45493930851333,1.7556662378243566
1.36,11.034,0.0737,0.0004,,,,,,,1.7556662378243566
1.37,10.8964,0.0736,0.0004,344.9217183162224,166.4445105075897,202.62809974837012,228.85024662089384,109.43235784037513,210.14548774205176,1.7760425360914665
1.38,10.7626,0.0729,0.0004,,,,,,,1.7760425360914665
1.39,10.625,0.0727,0.0004,345.4194171261744,166.12085911835476,202.23408936147536,228.558387658309,109.36406913468596,210.54106111869024,1.788195940493589
1.4,10.5447,0.0722,0.0004,,,,,,,1.788195940493589
1.41,10.4568,0.0721,0.0004,345.29007273057783,166.00733957389602,202.09589165517775,228.3290374230135,109.47193401645119,211.05095732815167,1.7957570215135572
1.42,10.3727,0.072,0.0004,,,,,,,1.7957570215135572
1.43,10.3077,0.072,0.0004,346.3666678137887,166.05872084979038,202.15844277365787,228.44803934975383,109.66174024996194,211.74364971851435,1.8041166710013774
1.44,10.2351,0.0719,0.0004,,,,,,,1.8041166710013774
1.45,10.1701,0.0718,0.0004,346.99284200521265,166.08672684464236,202.19253702826026,228.46960734405408,109.8477810885981,212.39106585879728,1.811559901667947
1.46,10.0325,0.071,0.0004,,,,,,,1.811559901667947
1.47,9.9596,0.0701,0.0004,344.29287038667525,165.5455111886239,201.53366579484648,227.4436586920508,109.7168854341274,212.4327021944354,1.818124634060389
1.48,9.875,0.07,0.0004,,,,,,,1.818124634060389
1.49,9.7674,0.0699,0.0004,345.81838824407794,165.46690303468463,201.43796891179,227.5411688923409,109.79520739695128,213.05036303479923,1.829215819124625
1.5,9.6867,0.0698,0.0004,,,,,,,1.829215819124625
1.51,9.5944,0.0689,0.0004,344.6526961811891,165.16280197524523,201.0677589263855,226.98141708261514,109.78832921948016,213.3419959110181,1.8363824280404746
1.52,9.5136,0.0682,0.0004,,,,,,,1.8363824280404746
1.53,9.3829,0.068,0.0004,344.4242986393634,164.81051374627253,200.63888629981005,226.55070632913083,109.71773188510284,213.652579469543,1.8465550005409872
1.54,9.3329,0.0675,0.0004,,,,,,,1.8465550005409872
1.55,9.2676,0.0671,0.0004,342.6468844897466,164.60568756034655,200.38953268216102,225.9640961277568,109.79720699152563,213.9652081434885,1.8506698061745954
1.56,9.2061,0.0662,0.0004,,,,,,,1.8506698061745954
1.57,9.1407,0.0663,0.0004,341.3685890364533,164.40193346569248,200.1414842191039,225.46780057574844,109.86126384266,214.30404780386328,1.8559894628738571
1.58,9.1261,0.0658,0.0004,,,,,,,1.8559894628738571
1.59,9.1258,0.0641,0.0004,333.9385986565921,163.94705005903825,199.5877131153509,223.668094704139,109.91436527813997,214.04780405322975,1.8484831133038258
1.6,9.1256,0.0637,0.0004,,,,,,,1.8484831133038258
1.61,9.1293,0.0617,0.0004,325.62412121450774,163.43649285143718,198.9661652104453,221.65299345999802,109.9542655807445,213.66383083735062,1.8387384718323463
1.62,9.133,0.0598,0.0004,,,,,,,1.8387384718323463
1.63,9.2138,0.0592,0.0004,315.840372458894,162.99917831392077,198.4337822952079,219.4150207917622,110.10013795780065,213.19739220861894,1.8229804972284775
1.64,9.283,0.0587,0.0004,,,,,,,1.8229804972284775
1.65,9.3752,0.0586,0.0004,310.94828375225416,163.30288167068585,198.80350812083498,218.6629153064134,110.65704270513204,213.60063496927435,1.8100137572956747
1.66,9.479,0.0585,0.0003,,,,,,,1.8100137572956747
1.67,9.5598,0.0585,0.0003,307.39169853631523,163.80030024567546,199.4090611686484,218.31480467325133,111.32470860082732,214.2360766269449,1.7978381077721728
1.68,9.7251,0.0586,0.0004,,,,,,,1.7978381077721728
1.69,9.7828,0.0587,0.0003,304.3431230348402,164.44499150844308,200.19390270593073,218.18430967783686,112.09699910943611,215.0143632450017,1.7847639621283822
1.7,9.8058,0.0598,0.0003,,,,,,,1.7847639621283822
1.71,9.7943,0.0601,0.0002,307.662604654557,165.18558648939222,201.09549659578184,219.29990919608366,112.7035232443989,216.31899465426633,1.789800056641171
1.72,9.7366,0.0602,0.0002,,,,,,,1.789800056641171
1.73,9.6444,0.0602,0.0002,309.2654605794766,165.23296520029982,201.15317502645195,219.53040065809182,112.83316732171575,216.97844874522346,1.799515333057471
1.74,9.5175,0.0602,0.0002,,,,,,,1.799515333057471
1.75,9.3791,0.0602,0.0002,312.1831691293769,165.05161451684316,200.93240028137427,219.81331280428566,112.74054171741932,217.5654444363328,1.8163547336743606
1.76,9.2368,0.0602,0.0002,,,,,,,1.8163547336743606
1.77,9.0715,0.0598,0.0002,314.60535646015217,164.63585102410508,200.42625342064966,219.81704436066292,112.49322835556283,217.94904535583572,1.8348518661078452
1.78,9.0138,0.048,0.0002,,,,,,,1.8348518661078452
1.79,8.9908,0.0473,0.0002,276.4711276376093,160.16853894461542,194.98778654127096,208.96969024331608,110.52776821850294,211.99305245285828,1.7845074065162707
1.8,8.9851,0.0472,0.0002,,,,,,,1.7845074065162707
1.81,8.9916,0.0471,0.0002,275.2699730038321,160.3111502299598,195.16140027995107,208.76134122605023,110.83214208201001,212.4729004331024,1.783484443117798
1.82,8.998,0.0471,0.0002,,,,,,,1.783484443117798
1.83,9.0121,0.0473,0.0002,275.08731471356134,160.64199941948266,195.5641732063267,208.9028672656733,111.24683010593871,213.18544079327538,1.7830923436031454
1.84,9.0408,0.0475,0.0002,,,,,,,1.7830923436031454
1.85,9.0307,0.0479,-0.0004,276.172434720104,161.1271220241378,196.15475724677646,209.4132955842669,111.73347217885173,214.12637161414366,1.7847508024078822
1.86,9.0472,0.0479,-0.0006,,,,,,,1.7847508024078822
1.87,9.0638,0.048,-0.0007,275.5315524595805,161.43468970854107,196.52918747126742,209.45083517393815,112.14644147916822,214.77371981239142,1.7830411309608978
1.88,9.1484,0.0482,-0.0008,,,,,,,1.7830411309608978
1.89,9.233,0.0484,-0.0008,274.21710052788546,162.07020379498869,197.30285679389928,209.63532850640087,112.8562818377695,215.61453088672764,1.7738822336943827
1.9,9.3176,0.0489,-0.0008,,,,,,,1.7738822336943827
1.91,9.4137,0.0494,-0.0008,274.6149791997457,162.9498846384148,198.3737726032876,210.34998192738234,113.69619399462852,216.7961309492409,1.7669947024028707
1.92,9.5329,0.0499,-0.0008,,,,,,,1.7669947024028707
1.93,9.679,0.0506,-0.0008,274.65898029892634,164.0170928634187,199.67298261633582,211.160891160757,114.71146819673258,218.09236770345777,1.7559053527648834
1.94,10.021,0.0507,-0.0008,,,,,,,1.7559053527648834
1.95,10.2504,0.0507,-0.0008,268.39231734625264,165.03021416002923,200.90634767307907,210.77018847019406,116.01383485088687,218.81093847432527,1.7220109723957244
1.96,10.4797,0.0508,-0.0009,,,,,,,1.7220109723957244
1.97,10.7206,0.0508,-0.001,263.5999160009268,165.84093970505833,201.89331790181018,210.50151714033203,117.11638840034362,219.50560511504244,1.6956262406362759
1.98,10.9882,0.0508,-0.001,,,,,,,1.6956262406362759
1.99,11.2787,0.0513,-0.001,259.4288939434625,166.84806891796106,203.1193882479526,210.54409958254342,118.40335870882652,220.43043522618981,1.6675205081925424
2.0,11.573,0.0523,-0.001,,,,,,,1.6675205081925424
2.01,12.1617,0.0577,-0.001,268.0238562726443,170.42175011490696,207.46995666162587,215.18915106771678,121.20571467640816,224.5174863802453,1.6496612247655489
2.02,12.3414,0.0592,-0.0011,,,,,,,1.6496612247655489
2.03,12.3796,0.0594,-0.0012,270.0227576105163,171.47205016930513,208.74858281480624,216.39418383522735,122.145015415049,225.96153680026825,1.6458681419088943
2.04,12.2649,0.0594,-0.0012,,,,,,,1.6458681419088943
2.05,12.0699,0.0594,-0.0012,272.24178583089736,171.40540653680827,208.66745143611442,216.61307043203902,122.03235714682843,226.48024557957197,1.6611025493127807
2.06,11.8329,0.0618,-0.0012,,,,,,,1.6611025493127807
2.07,11.6609,0.0627,-0.0012,283.8485762222277,172.4292849785974,209.9139121478577,219.44101309447154,122.30387105427086,228.58032740792197,1.694897802216246
2.08,11.5233,0.063,-0.0012,,,,,,,1.694897802216246
2.09,11.5042,0.0628,-0.0012,285.10562700900886,172.5046736080075,210.0056896097483,219.62920578027195,122.40875080461844,229.16160590625773,1.7034471504429491
2.1,11.4966,0.0625,-0.0012,,,,,,,1.7034471504429491
2.11,11.3704,0.0608,-0.0013,280.7743904742429,171.83794677229832,209.19402215758058,218.18766786686484,122.19798642074866,228.73015401276498,1.7026381420803078
2.12,11.1105,0.0599,-0.0014,,,,,,,1.7026381420803078
2.13,10.69,0.0597,-0.0014,284.08572679293115,170.8410622787297,207.98042364367095,217.79499961557613,121.25119061194007,228.6287769768762,1.7354041974788375
2.14,10.1892,0.058,-0.0014,,,,,,,1.7354041974788375
2.15,9.6636,0.0567,-0.0014,286.368346481221,168.52614912753285,205.16226850308348,216.11798064819163,119.30073432163512,227.4691535924988,1.7837696371035316
2.16,8.7524,0.0556,-0.0014,,,,,,,1.7837696371035316
2.17,8.4333,0.0545,-0.0014,294.402893570094,165.7988055485691,201.84202414608413,215.21740845105242,116.90098913889581,226.60422097346077,1.8562504052817528
2.18,8.1757,0.0539,-0.0014,,,,,,,1.8562504052817528
2.19,7.9681,0.0527,-0.0014,294.62944268510125,164.3877930233733,200.12426976758488,214.01880128738478,115.92221095268332,226.0463619534423,1.8823379592509697
2.2,7.7912,0.0519,-0.0014,,,,,,,1.8823379592509697
2.21,7.6451,0.0511,-0.0014,293.59174092026086,163.27882995683396,198.774227773537,212.84118337387252,115.22984729623154,225.59151099827534,1.8998570525537468
2.22,7.526,0.0498,-0.0014,,,,,,,1.8998570525537468
2.23,7.4145,0.0492,-0.0014,290.27650608169597,162.22428474079257,197.49043359748663,211.28628209996637,114.64931589768787,224.94428040310572,1.9092560582539226
2.24,7.326,0.0468,-0.0014,,,,,,,1.9092560582539226
2.25,7.3205,0.0452,-0.0014,278.128208550585,160.64537043548472,195.56827705189446,207.63500615008988,113.91867379644394,222.96029510605433,1.8970522160130117
2.26,7.3177,0.0434,-0.0014,,,,,,,1.8970522160130117
2.27,7.3165,0.0415,-0.0014,265.5498758565722,159.3045540329258,193.93597882269228,204.05338645634262,113.38371686268103,220.9919198595571,1.8778818984766912
2.28,7.327,0.0418,-0.0015,,,,,,,1.8778818984766912
2.29,7.3376,0.0412,-0.0016,263.78664682318976,159.40006357232951,194.05225130544466,203.70540655805615,113.63924424348899,221.27883199100646,1.8745327597187504
2.3,7.3837,0.0411,-0.0016,,,,,,,1.8745327597187504
2.31,7.4414,0.0411,-0.0016,261.65881644253216,159.76337930446047,194.49454871847365,203.50537008753585,114.12192645394171,221.7191819576167,1.8656130391663983
2.32,7.499,0.0411,-0.0016,,,,,,,1.8656130391663983
2.33,7.5567,0.0411,-0.0016,259.7640194885427,160.18755536562034,195.01093696684217,203.40213502400474,114.64931765998816,222.22857345073533,1.8564496005024165
2.34,7.6182,0.0415,-0.0016,,,,,,,1.8564496005024165
2.35,7.6144,0.0415,-0.0016,259.8729895424169,160.6529726465657,195.57753191755825,203.72114603502067,115.14052881483978,223.00278212303553,1.854083570378942
2.36,7.6105,0.0416,-0.0016,,,,,,,1.854083570378942
2.37,7.5798,0.0418,-0.0016,260.7630000707966,160.8748346837596,195.847624832403,203.99088347314986,115.40542111781122,223.68325346263794,1.8584150173802965
2.38,7.5336,0.0427,-0.0016,,,,,,,1.8584150173802965
2.39,7.476,0.0431,-0.0016,265.67507199360625,161.3584305011614,196.43635017532694,205.2455599616668,115.73972097856749,225.0306228459018,1.8735677238051762
2.4,7.3952,0.0437,-0.0017,,,,,,,1.8735677238051762
2.41,7.2491,0.0441,-0.0018,271.2522506297072,161.40873589293653,196.4975915218358,206.26870152592812,115.71452390909971,226.1273983404408,1.897237877941285
2.42,7.2501,0.0445,-0.0018,,,,,,,1.897237877941285
2.43,7.2511,0.0448,-0.0018,272.93924197654314,161.8608585638427,197.04800172989547,206.8743168995221,116.13699992138909,227.0655627955101,1.900701477918622
2.44,7.2537,0.0448,-0.0018,,,,,,,1.900701477918622
2.45,7.2686,0.0448,-0.0018,272.18831125725893,162.0674800504025,197.2995409309248,206.81739066821333,116.44235504876717,227.54099469365974,1.8992581944898215
2.46,7.2991,0.0448,-0.0018,,,,,,,1.8992581944898215
2.47,7.3914,0.0447,-0.0018,269.783609338909,162.48097003345848,197.80292004073206,206.6160084539026,116.96602905250731,227.97154378680304,1.888713926823261
2.48,7.5029,0.0447,-0.0018,,,,,,,1.888713926823261
2.49,7.6644,0.0444,-0.0019,265.010184401194,163.1376835316641,198.60239734289544,206.16859251841058,117.77656488633859,228.29852980839587,1.8654708144416383
2.5,8.0719,0.044,-0.002,,,,,,,1.8654708144416383
2.51,8.3256,0.0439,-0.002,255.67289962429538,164.43042977409274,200.1761753771564,205.4055916561761,119.34150510221491,228.56444299879834,1.8134685748880188
2.52,8.5909,0.0439,-0.002,,,,,,,1.8134685748880188
2.53,8.8601,0.044,-0.002,250.2118344307879,165.58024334522975,201.5759484202797,205.2879977254292,120.7043889538224,229.19711201358672,1.7768722210602326
2.54,9.0446,0.0441,-0.002,,,,,,,1.7768722210602326
