Depth,Qc,Fc,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs,Ic
0.0,0.392,0.0,-0.0005,,,,,,,
0.01,0.738,0.0,-0.0005,,,,,,,
0.02,0.865,0.0,-0.0003,,,,,,,
0.03,1.038,0.0009,-0.0003,1595.3216590193308,55.08249643007706,67.05695217574599,244.15471644254086,18.706480217702094,44.30398787004827,2.4588870854964675
0.04,1.269,0.0018,-0.0004,,,,,,,2.4588870854964675
0.05,1.695,0.0036,-0.0005,1415.1436560687537,67.19459977244132,81.80212146210248,239.23042198822034,25.960020372317565,60.59186880110123,2.3066587786050428
0.06,1.907,0.0071,-0.0005,,,,,,,2.3066587786050428
0.07,2.353,0.0142,-0.0013,1468.7158613004747,80.32084736495516,97.78190113994542,266.3996765552574,33.48949264978911,79.05276169962838,2.324763173967284
0.08,2.864,0.0127,-0.0034,,,,,,,2.324763173967284
0.09,3.491,0.0144,-0.0037,797.2334191740485,88.27652673289005,107.46707602264877,219.4643683249545,38.05626001657375,84.64241832924463,2.100342012563469
0.1,4.694,0.0173,-0.004,,,,,,,2.100342012563469
0.11,4.529,0.0347,-0.0036,988.3967545275282,101.31646662259632,123.34178545359553,252.65524050303313,44.94037272852153,100.02978921475298,2.1237057338218275
0.12,4.928,0.0345,-0.005,,,,,,,2.1237057338218275
0.13,5.04,0.035,-0.0061,811.1332409766289,105.03381405917794,127.86725189812967,239.67174839413292,47.8411620352371,104.54764518403812,2.0618865164408207
0.14,4.875,0.0431,-0.0066,,,,,,,2.0618865164408207
0.15,4.801,0.0467,-0.0065,982.6924416743765,109.35024977719057,133.1220432070146,263.6722548055455,50.633303094078485,112.50294548831833,2.1583703222841972
0.16,4.136,0.0482,-0.0064,,,,,,,2.1583703222841972
0.17,3.183,0.0498,-0.0061,1421.7385463609721,104.9199351063565,127.72861665121663,302.2041589288656,49.67766043191746,116.74119597553747,2.422857488973039
0.18,2.822,0.0496,-0.0058,,,,,,,2.422857488973039
0.19,2.168,0.0507,-0.0054,1906.6231484009354,99.55326906948162,121.19528408458632,334.7980667277193,48.55338585762931,120.01134134927204,2.660537712176988
0.2,2.049,0.0538,-0.004,,,,,,,2.660537712176988
0.21,1.803,0.0537,-0.0036,2184.444088225851,97.79085075604038,119.0497313551796,352.06051937520425,48.84791568216479,123.84322772381375,2.7877191896541125
0.22,1.665,0.0558,-0.0001,,,,,,,2.7877191896541125
0.23,1.615,0.0618,0.0043,2506.567180732236,97.89229231339357,119.17322542500088,372.07702044845564,49.8892584530567,128.95728358502998,2.8924053766730218
0.24,1.588,0.0618,-0.0003,,,,,,,2.8924053766730218
0.25,1.568,0.0619,-0.0036,2403.8684017657956,98.3700269266786,119.75481538900004,367.13914178314553,50.84933781397232,131.70550345752844,2.9108689813066837
0.26,1.507,0.0624,-0.0058,,,,,,,2.9108689813066837
0.27,1.461,0.0657,-0.0094,2512.487404651639,98.40661966467466,119.79936307003872,373.78314641640446,51.67785823360005,135.26850724009032,2.970260729224247
0.28,1.353,0.067,-0.0137,,,,,,,2.970260729224247
0.29,1.234,0.0671,-0.0152,2552.759371599064,96.02391390970642,116.89867780312088,370.0456016694382,51.53850523362097,137.94186984233724,3.0792465823433854
0.3,1.207,0.067,-0.0156,,,,,,,3.0792465823433854
0.31,1.161,0.0669,-0.0139,2419.6306545511775,95.53437409030671,116.30271628385165,360.2826972743049,52.03104894013629,140.17140215866593,3.1156996389444176
0.32,1.111,0.0666,-0.0122,,,,,,,3.1156996389444176
0.33,1.026,0.0648,-0.0087,2281.522741514032,93.45427754568222,113.77042483822183,346.8726562383048,51.871719385098125,141.68733229603177,3.182465109075531
0.34,1.019,0.0633,-0.0042,,,,,,,3.182465109075531
0.35,1.011,0.0579,0.003,2053.302460028021,92.92302148781393,113.12367833299088,333.64934751161684,52.12609924153941,141.70733886798212,3.16064055164728
0.36,1.009,0.0553,0.0059,,,,,,,3.16064055164728
0.37,1.012,0.0501,0.0113,1826.2802581092672,92.47346976251562,112.57639797175815,320.33555926417955,52.31309649276983,141.03666558872385,3.121097138928213
0.38,1.015,0.0489,0.0119,,,,,,,3.121097138928213
0.39,1.023,0.0462,0.0109,1682.2055228550744,92.71478430290998,112.87017219484693,311.90144976224633,52.81060696750027,141.4411039960259,3.093050393077059
0.4,1.05,0.0455,0.0115,,,,,,,3.093050393077059
0.41,1.065,0.0451,0.0101,1592.134850653237,93.93326874474145,114.35354455881568,307.94093516372874,53.75349806487742,142.83656867370271,3.0622394849467893
0.42,1.111,0.044,0.008,,,,,,,3.0622394849467893
0.43,1.146,0.0436,0.0066,1499.644113073231,95.74572394409304,116.5600117580263,304.9781695124784,54.89363840533492,144.0119345594562,3.0088399154633767
0.44,1.223,0.0434,0.0033,,,,,,,3.0088399154633767
0.45,1.369,0.0455,0.0026,1321.263480893494,100.28218853041308,122.08266429789418,295.37058376280953,57.235824624463916,146.68084003299987,2.9118501186084167
0.46,1.568,0.0476,0.0018,,,,,,,2.9118501186084167
0.47,2.034,0.0567,0.002,1146.4330139225922,111.11782101516431,135.27386906193917,290.2690558251686,62.461291239759916,153.0552066772131,2.728685508201831
0.48,4.928,0.0658,0.0002,,,,,,,2.728685508201831
0.49,6.02,0.071,-0.0003,633.7948421179182,136.65175669987576,166.35866033028353,253.80578257679025,75.26770445420347,160.55061112762147,2.127405550521129
0.5,8.365,0.0735,-0.0006,,,,,,,2.127405550521129
0.51,8.742,0.0759,-0.0007,510.45788661091007,144.77956867613574,176.25338795355657,241.88951814810477,80.75591734836921,164.04929213445175,1.917915345735426
0.52,9.046,0.0759,-0.0007,,,,,,,1.917915345735426
0.53,9.184,0.0755,-0.0006,485.60087258792703,146.11805929656074,177.8828547958131,239.15864881439663,82.16988927405654,165.60028886269257,1.8865272753505227
0.54,8.788,0.0751,-0.0006,,,,,,,1.8865272753505227
0.55,8.938,0.0743,-0.0005,482.1991597064507,146.0901264153912,177.84884954917192,238.79983763357754,82.58655162749723,166.7781838520246,1.898856875435374
0.56,8.669,0.0723,-0.0005,,,,,,,1.898856875435374
0.57,8.54,0.0744,-0.0004,490.38899063179156,146.06242788462453,177.81512959867337,240.2697595809437,82.87461424525132,168.26483491475125,1.9269091435178463
