Depth,Qc,Fc,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs,Ic
0.35,3.1728,0.051,-0.0015,930.1064584537845,114.93490616535306,139.92075533173417,271.388891398289,60.814173990023555,140.5736008092455,2.4308552903813605
0.36,3.1262,0.051,-0.0015,,,,,,,2.4308552903813605
0.37,3.0874,0.0509,-0.0015,917.1997251518644,115.17830180183856,140.21706306310782,270.4763091329416,61.50874356478889,142.49876182315776,2.446904209481701
0.38,3.0137,0.0507,-0.0015,,,,,,,2.446904209481701
0.39,2.8314,0.0505,-0.0013,941.057221929169,114.1423324009286,138.95588292286962,272.3858226306995,61.602047167872044,144.16896785272806,2.4974013997629005
0.4,2.7112,0.0491,-0.0011,,,,,,,2.4974013997629005
0.41,2.653,0.0478,-0.0013,919.0842739863008,112.97825877422657,137.5387498121019,269.2573855031601,61.6002414717768,144.89565197489807,2.5228662522338614
0.42,2.4358,0.0468,-0.0012,,,,,,,2.5228662522338614
0.43,2.3272,0.0449,-0.0011,935.3563665907471,110.39171633067497,134.38991553299562,268.9179334099533,60.93720827540643,145.32283728419065,2.586421397546445
0.44,2.2225,0.0437,-0.0011,,,,,,,2.586421397546445
0.45,2.1216,0.0421,-0.0011,925.4303644451934,108.53456185873549,132.1290318280258,266.3602869843222,60.571155792591874,145.67884978407346,2.6262249533162576
0.46,2.0479,0.0396,-0.0011,,,,,,,2.6262249533162576
0.47,1.9199,0.0365,-0.0011,872.480768477031,105.80875799424602,128.81066190603863,258.44246604691796,59.720502719780065,144.47571337454622,2.6511873156742443
0.48,1.8462,0.0348,-0.0009,,,,,,,2.6511873156742443
0.49,1.7958,0.033,-0.0011,829.5266916003787,104.14760768224018,126.78839196098805,252.347994011621,59.33926156769708,144.03488320594445,2.6669324228728186
0.5,1.7144,0.0309,-0.0012,,,,,,,2.6669324228728186
0.51,1.6872,0.0296,-0.0012,783.6973695631035,102.52014541141811,124.8071335443351,245.8207201173461,58.93204741391252,143.3916839464043,2.6784257032143586
0.52,1.6562,0.0267,-0.0012,,,,,,,2.6784257032143586
0.53,1.629,0.026,-0.0012,719.7391095124397,101.26875674253796,123.28370386048101,237.31880914021804,58.63081602951581,142.3365062896998,2.6690818898274515
0.54,1.5553,0.0244,-0.001,,,,,,,2.6690818898274515
0.55,1.5437,0.0242,-0.0007,694.8957903694227,100.12733185164923,121.8941431237469,233.33967031851356,58.431681499483794,142.28623210120273,2.6847522703182745
0.56,1.5127,0.0229,-0.0007,,,,,,,2.6847522703182745
0.57,1.4739,0.0205,-0.0008,631.8211498297611,98.42368667044623,119.8201402944563,224.06809273557624,57.821053208951554,140.46585245615083,2.674994906122632
0.58,1.4591,0.0202,-0.0008,,,,,,,2.674994906122632
0.59,1.4524,0.0201,-0.0009,616.5155720561816,98.42096593799681,119.8168280984309,222.04569310820335,58.159461082338126,141.31889729545688,2.679381618379206
0.6,1.4515,0.0199,-0.0007,,,,,,,2.679381618379206
0.61,1.4506,0.0196,-0.0009,595.4230198654499,98.61872401093505,120.05757705679049,219.40231960559584,58.56789779808212,142.04859606065858,2.674577597023933
0.62,1.4487,0.0193,-0.0009,,,,,,,2.674577597023933
0.63,1.4477,0.0191,-0.0009,575.6043019737804,98.78525041025506,120.26030484726704,216.8442710700465,58.95192350103414,142.73033121882247,2.670115431482744
0.64,1.4467,0.019,-0.0009,,,,,,,2.670115431482744
0.65,1.4467,0.019,-0.0009,563.0969985614989,99.11691601847622,120.6640716746667,215.35693051402373,59.43452365695026,143.76448188556594,2.6693818609107955
0.66,1.4312,0.019,-0.001,,,,,,,2.6693818609107955
0.67,1.4278,0.019,-0.001,556.6628198888916,99.23916279792584,120.81289384095321,214.50093835235126,59.823975426390085,144.8569001118937,2.6771875033309316
0.68,1.4284,0.019,-0.0009,,,,,,,2.6771875033309316
0.69,1.4289,0.0191,-0.0009,547.9722992839838,99.6548806115286,121.31898509229569,213.56663681382304,60.34814207820074,146.0393619025155,2.6778755349611054
0.7,1.4312,0.0194,-0.0007,,,,,,,2.6778755349611054
0.71,1.4351,0.0203,-0.0007,556.0547147672078,100.54781965247558,122.40604131605724,215.30364684166796,61.17596754499332,148.27349705268307,2.688697921178133
0.72,1.4429,0.0216,-0.0009,,,,,,,2.688697921178133
0.73,1.501,0.0243,-0.001,592.3907719989013,103.18133736290648,125.61206287658182,222.21759611314084,62.98334449751393,152.90245965252248,2.70247577071731
0.74,1.6756,0.0271,-0.0011,,,,,,,2.70247577071731
0.75,1.885,0.0304,-0.0011,588.8726893535558,110.04551303187499,133.9684506475,227.26139441778375,66.80488130857863,158.76732402380165,2.6181276073487467
0.76,2.1139,0.0359,-0.0011,,,,,,,2.6181276073487467
0.77,2.3544,0.0408,-0.0011,616.4567863545691,117.9037216457088,143.53496548173246,237.1703275599407,71.20291832573746,166.3334685385172,2.555414903031811
0.78,2.5522,0.0445,-0.0011,,,,,,,2.555414903031811
0.79,2.7306,0.0464,-0.0011,607.8432161272528,122.83284212714746,149.53563389391866,239.87851117658772,74.04577979384312,170.42568835876074,2.4978710805966235
0.8,2.8702,0.0491,-0.0011,,,,,,,2.4978710805966235
0.81,2.9943,0.0529,-0.0011,620.3389161956462,126.73280669313831,154.28341684382056,244.57876822361538,76.38533782938693,174.57429137523016,2.4753621788987368
0.82,3.1068,0.0544,-0.0011,,,,,,,2.4753621788987368
0.83,3.2581,0.0569,-0.0009,612.9770448817285,129.8549978306463,158.08434518513465,245.99484372961913,78.31820511651844,177.43816766777715,2.4429213363159126
0.84,3.4637,0.0586,-0.0011,,,,,,,2.4429213363159126
0.85,3.6925,0.0626,-0.0011,602.3427845980144,134.223846979141,163.4029441485195,247.920358083606,80.91072759065453,180.90708619468072,2.3917620964651265
0.86,3.9019,0.0689,-0.0015,,,,,,,2.3917620964651265
0.87,4.061,0.0761,-0.0018,644.6634180712613,139.46015336195617,169.77757800585968,257.6943632079864,83.90778413272716,186.7850082078939,2.385999725059418
0.88,4.2006,0.0875,-0.0018,,,,,,,2.385999725059418
0.89,4.3596,0.0992,-0.0018,737.1743966755378,145.4881157163925,177.11596695908653,274.28513307838205,87.20452691236834,194.5511712137049,2.41620770895237
0.9,4.5225,0.1105,-0.0018,,,,,,,2.41620770895237
0.91,4.6544,0.1205,-0.0018,808.3472570857381,150.6031026549542,183.34290757994424,286.94628436538324,90.01722659719739,200.75563077570598,2.432033528384751
0.92,4.7669,0.1283,-0.0015,,,,,,,2.432033528384751
0.93,4.8134,0.1317,-0.0001,836.5520069094983,153.33602894420028,186.669948279896,292.39857665366554,91.6758158053193,204.25948688603197,2.437502927151825
0.94,4.8561,0.136,0.0011,,,,,,,2.437502927151825
0.95,4.8794,0.1398,0.0007,856.9220747657943,155.10818658352528,188.82735757994382,296.11669084949483,92.85960784230024,206.98252057198988,2.4468386339467694
0.96,4.9026,0.1514,0.0065,,,,,,,2.4468386339467694
0.97,5.1082,0.1652,0.0158,935.1833687124587,159.61712713690213,194.31650260144608,308.4930448342648,95.32916198368353,212.71371482972637,2.4689487487747033
0.98,5.2866,0.1798,0.0071,,,,,,,2.4689487487747033
0.99,5.3487,0.187,0.0028,991.0638561305702,163.5763304947416,199.13640234142457,317.70697030688007,97.50682314061834,217.36214213537042,2.478701425762113
1.0,5.2129,0.1857,0.002,,,,,,,2.478701425762113
1.01,4.9725,0.1845,0.0023,1011.5796949897986,161.7072357844873,196.86098269415845,318.06667736408826,96.91781929134166,217.96524229489563,2.5193385154448644
1.02,4.9762,0.18,0.0027,,,,,,,2.5193385154448644
1.03,4.9799,0.167,0.0034,931.8197540935965,160.34472319286476,195.20227171305277,308.21029183989714,96.66556821512869,216.23209053972244,2.4878710744653105
1.04,5.0716,0.1562,0.0143,,,,,,,2.4878710744653105
1.05,5.2711,0.1447,0.0186,809.1658896420782,159.62396593585396,194.32482809582223,293.5051099437054,96.82357567752543,213.36521928417318,2.40970841152636
1.06,5.628,0.1358,0.0223,,,,,,,2.40970841152636
1.07,5.7637,0.1276,0.0193,702.6142811240416,159.961145449619,194.73530750388403,280.4969820417522,97.56928358429494,211.04916048752807,2.3176268393110595
1.08,5.6745,0.1198,0.0018,,,,,,,2.3176268393110595
1.09,5.5271,0.1104,0.0003,644.5512712627362,156.72511434104325,190.79579137170484,270.14941893521484,96.3182175330735,208.02192891173505,2.3013256718646655
1.1,5.3603,0.0976,-0.0005,,,,,,,2.3013256718646655
1.11,5.178,0.0818,-0.0005,539.6803352892549,150.41063521544282,183.10859939271302,250.35136595263847,93.54389947219346,200.8950322739163,2.257292200053154
1.12,5.0229,0.0535,-0.0006,,,,,,,2.257292200053154
1.13,4.8483,0.0405,-0.0007,358.7960757071946,138.61772427995572,168.75201216690263,211.86035408451193,87.84504771371608,184.09038958874262,2.1184847871747845
1.14,4.6893,0.0405,-0.0007,,,,,,,2.1184847871747845
1.15,4.5497,0.0344,-0.0009,335.871904132657,135.5071117761731,164.96517955360207,205.17193092709311,86.29302450197761,180.94141363152238,2.119026900038185
1.16,4.3751,0.0307,-0.0009,,,,,,,2.119026900038185
1.17,4.2278,0.0294,-0.001,317.77303504273027,132.425573014344,161.21374106094052,199.3108352095596,84.68505999813235,177.96277870930226,2.1279691502212557
1.18,4.1269,0.0283,-0.0011,,,,,,,2.1279691502212557
1.19,3.9524,0.0274,-0.0011,314.28281487879707,130.58952647132935,158.9785539650966,197.14337855872003,83.77243578047141,177.00986888897955,2.1527045825322357
1.2,3.9503,0.0269,-0.001,,,,,,,2.1527045825322357
1.21,3.9494,0.0263,-0.001,306.77111885134167,130.36204387457312,158.70161862991512,195.38697459986338,83.86658605724894,176.81252723812338,2.144439457986769
1.22,4.0401,0.0249,-0.0009,,,,,,,2.144439457986769
1.23,4.1308,0.0247,-0.0009,290.6698344974322,130.72598910870684,159.1446823932083,192.3441016721806,84.35565682485759,176.16312484697625,2.1048814721394558
1.24,4.3674,0.0245,-0.0009,,,,,,,2.1048814721394558
1.25,4.635,0.0246,-0.0009,275.6907365721834,133.01209486875692,161.92776766631277,190.87074668367532,86.12268930950704,176.94093615164206,2.0364294502569393
1.26,4.9143,0.0222,-0.0008,,,,,,,2.0364294502569393
1.27,5.1703,0.0211,-0.0007,244.8644098124726,133.3213791475515,162.3042876578888,184.47732359679844,86.76348108270112,174.284527157,1.943041500920547
1.28,5.3991,0.021,-0.0008,,,,,,,1.943041500920547
1.29,5.5581,0.021,-0.0009,236.96956999037536,134.6983528536818,163.98060347404743,183.67493958864273,88.01878295509607,174.96046145164053,1.900409194410452
1.3,5.6667,0.021,-0.0007,,,,,,,1.900409194410452
1.31,5.7637,0.0219,-0.0006,237.44681028929028,136.03301808753736,165.60541332395854,184.67065795138586,89.16965815002865,176.65108867001405,1.8871381178261506
1.32,5.8878,0.0219,-0.0002,,,,,,,1.8871381178261506
1.33,6.1865,0.0232,0.0004,236.45681872279235,138.10165646958265,168.12375570210062,185.91691154973796,90.89754723152818,178.75753272275608,1.8568928521903154
1.34,6.202,0.0246,0.0018,,,,,,,1.8568928521903154
1.35,6.2175,0.0259,0.0011,247.5687638277742,139.85673819463946,170.26037693260457,189.52933697199532,92.17967347356706,182.02704758639953,1.8749221786595998
1.36,6.3261,0.0267,0.0005,,,,,,,1.8749221786595998
1.37,6.299,0.0271,0.0001,250.99292524689596,140.92406169819535,171.55972728475956,190.95651192830022,93.08028479698082,183.80218785126243,1.8762017726816005
1.38,6.171,0.0272,-0.0001,,,,,,,1.8762017726816005
1.39,5.9266,0.0279,-0.0001,260.15221616283645,140.59727464883315,171.16189957249256,192.5097894308757,92.8635100659152,185.09292043271088,1.9176960371684806
1.4,5.628,0.0279,-0.0003,,,,,,,1.9176960371684806
1.41,5.628,0.0299,-0.0003,274.1524838417477,140.92743741770286,171.56383685633392,195.53041142666473,93.0748690226493,187.37086669545786,1.9623471860909125
1.42,5.2672,0.0329,-0.0005,,,,,,,1.9623471860909125
1.43,4.9376,0.0371,-0.0005,323.1690825467817,141.82523227295437,172.65680450620533,205.71224857709248,93.35241685951858,193.20145769902086,2.087295022178465
1.44,4.6273,0.0403,-0.0006,,,,,,,2.087295022178465
1.45,4.3247,0.0434,-0.0007,372.22080078022606,141.65906574135917,172.4545148155677,214.41295627249278,93.14669225289425,197.68130486171447,2.2036020807073586
1.46,3.9795,0.0456,-0.0007,,,,,,,2.2036020807073586
1.47,3.9795,0.0456,-0.0007,395.6635380535349,140.84202740715895,171.4598594521935,217.73334725831725,92.76869115479668,199.52402700506389,2.2657738557963465
1.48,3.646,0.0473,-0.0007,,,,,,,2.2657738557963465
1.49,3.4326,0.0496,-0.0006,441.75932859003615,138.97254385634577,169.18396643381226,223.7857574897617,91.79485186161912,202.1864797778157,2.3760940704836
1.5,3.2969,0.0533,-0.0001,,,,,,,2.3760940704836
1.51,3.2115,0.0567,0.005,491.2131393676311,139.45087298340445,169.76628015370977,231.6743142231538,92.27557277522928,206.32714053740247,2.450762824291422
1.52,3.1728,0.0576,0.005,,,,,,,2.450762824291422
1.53,3.1417,0.0576,0.0067,498.61804742346953,139.36462773698065,169.6612859406721,232.58501895227909,92.44189197211895,207.40567204397837,2.468224602794309
1.54,3.1417,0.0579,0.0046,,,,,,,2.468224602794309
1.55,3.0448,0.0583,0.0015,507.25045412914545,139.02169088610916,169.24379760048072,233.46645010761802,92.45129272179011,208.3669919047952,2.490438226323564
1.56,2.9749,0.059,-0.0042,,,,,,,2.490438226323564
1.57,2.9439,0.0605,-0.0046,524.6759876646668,138.94559787843903,169.15116263462141,235.81182669886846,92.61653781364411,210.00062959118094,2.5206911492939637
1.58,2.909,0.0608,-0.0046,,,,,,,2.5206911492939637
1.59,2.7771,0.061,-0.0049,538.4937494734706,137.85012601099845,167.81754470904158,236.7953290301676,92.22863446536225,210.80877453937924,2.5583897090786216
1.6,2.5173,0.06,-0.0049,,,,,,,2.5583897090786216
1.61,2.207,0.059,-0.0048,579.4265995920282,131.96983223864538,160.6589262035683,237.62633503950855,89.29017404351892,210.20430241398523,2.689514670317213
1.62,1.9006,0.0488,-0.002,,,,,,,2.689514670317213
1.63,1.6135,0.0411,0.0059,526.4740814886115,120.54981636587056,146.75629818453808,221.09306677675403,83.11388439528919,200.7151464075497,2.7860011045808553
1.64,1.4002,0.036,0.0098,,,,,,,2.7860011045808553
1.65,1.1908,0.033,0.0131,520.0528042053705,111.52416819224376,135.76855258186197,212.68010261571746,78.38551344947338,195.23209416902424,2.9148749993101393
1.66,0.9968,0.0259,0.0201,,,,,,,2.9148749993101393
1.67,0.8378,0.0237,0.0215,474.0797708146029,101.08388524325208,123.05864290482863,196.3879736953148,72.739334943027,187.09214157458246,3.046435182026496
1.68,0.6943,0.0216,0.0223,,,,,,,3.046435182026496
1.69,0.688,0.0205,0.0236,445.8086301119297,95.94190742339921,116.79884381979036,186.46562662028657,70.09041516946297,183.88285922887047,3.130461165769518
1.7,0.6853,0.0193,0.0263,,,,,,,3.130461165769518
1.71,0.6859,0.0196,0.0271,434.9814577815584,95.68376298130194,116.48458102071542,184.73535582220165,70.0276498016103,183.35357853340085,3.121785114095342
1.72,0.6865,0.0173,0.0283,,,,,,,3.121785114095342
1.73,0.7525,0.0156,0.0312,393.65109863461976,96.26025512203358,117.18639753986697,180.82972324676956,69.86198448523872,178.639611436031,3.014532083009833
1.74,0.8649,0.0151,0.0328,,,,,,,3.014532083009833
1.75,1.1908,0.0149,0.0341,330.57170756288076,105.76998271113737,128.76345721355855,178.42363822609104,74.58949241418702,178.69969198347326,2.7326565849566817
1.76,1.4506,0.015,0.0353,,,,,,,2.7326565849566817
1.77,1.7726,0.015,0.0353,287.1659844065044,114.37111049718774,139.23439538788074,176.77277536308773,79.28114483805201,179.89892781506697,2.500256337374332
1.78,2.0285,0.0161,0.0225,,,,,,,2.500256337374332
1.79,2.2613,0.0171,0.0053,280.0236413959398,120.89809552256101,147.18029020137863,180.05014413998666,83.26782505664309,183.84139937701002,2.3838929495774535
1.8,2.494,0.0199,0.0001,,,,,,,2.3838929495774535
1.81,2.7383,0.0218,-0.0002,292.6757456029989,127.458686377829,155.16709645996573,187.2414670263435,87.60756783427367,190.5413064391391,2.3211461341371074
1.82,2.9788,0.0215,-0.0004,,,,,,,2.3211461341371074
1.83,3.1766,0.023,-0.0004,283.57411725160455,131.27563865461815,159.81382097083952,188.14551924243457,90.1748110307696,192.61895506162315,2.2447860900038505
1.84,3.4404,0.0228,-0.0004,,,,,,,2.2447860900038505
1.85,3.6809,0.0236,-0.0003,271.2363406673173,134.71209368265608,163.99733143975521,188.0885352128613,92.58500161689203,194.00852901101808,2.1633385769527673
1.86,3.9446,0.0245,-0.0003,,,,,,,2.1633385769527673
1.87,4.2549,0.0259,-0.0004,268.30916727842504,138.85457256079664,169.0403492044481,190.46031390649415,95.55507056442426,197.11443632897337,2.0972669506102255
1.88,4.8367,0.0263,-0.0004,,,,,,,2.0972669506102255
1.89,5.1082,0.0272,-0.0004,256.29764325557727,143.0994349941254,174.20800781893527,191.074866809446,98.79478038580068,199.177249970419,1.9997963950667776
1.9,5.2828,0.0287,-0.0003,,,,,,,1.9997963950667776
1.91,5.4263,0.0291,-0.0005,258.39055793488166,145.3009415285242,176.88810273037728,193.08814496375751,100.51173379202751,201.55919446234216,1.9782029443529132
1.92,5.5504,0.0316,-0.0007,,,,,,,1.9782029443529132
1.93,5.6202,0.0341,-0.0005,275.3131946611815,148.41080386516413,180.67402209672156,198.79691428984046,102.65630383733118,206.35357010053903,1.9912981201018995
1.94,5.6861,0.0374,-0.0009,,,,,,,1.9912981201018995
1.95,5.5,0.0382,-0.001,293.69684530607003,149.91356306560976,182.50346807987276,203.4677262682434,103.60266603704416,209.9352821671306,2.0294958846542865
1.96,5.2983,0.0385,-0.0011,,,,,,,2.0294958846542865
1.97,5.1354,0.0388,-0.0011,303.2357361256015,149.01474259370812,181.4092518532099,204.53337836909168,103.00899806725914,210.79780513125104,2.074065644939001
1.98,5.0772,0.0388,-0.0011,,,,,,,2.074065644939001
1.99,5.0035,0.0389,-0.0011,305.88944097433745,148.72537893923882,181.05698305646465,204.73226331238664,102.93432888910762,211.3672313912404,2.09023238205445
2.0,4.4837,0.0401,-0.0011,,,,,,,2.09023238205445
2.01,4.4372,0.0399,-0.0011,323.8027009214124,146.8304158213044,178.75007143463145,206.58743130521654,101.66483823039538,212.41414855403536,2.1681531351831094
2.02,4.5225,0.0405,-0.0011,,,,,,,2.1681531351831094
2.03,4.4101,0.0423,-0.0009,334.18487484306087,147.73558850111164,179.852020783962,209.08917242996986,102.35016497231456,214.56032542048143,2.185676718921167
2.04,4.2239,0.0426,-0.0001,,,,,,,2.185676718921167
2.05,4.0804,0.0423,-0.0007,343.30128237587206,146.24033421466808,178.0317112178568,209.53080197365392,101.4875670350432,214.96954155644295,2.2324396193579763
2.06,3.8864,0.0421,-0.0008,,,,,,,2.2324396193579763
2.07,3.708,0.0414,-0.0008,350.8127593029685,144.00344079455613,175.30853661945963,209.10907518131785,100.1900810255487,214.74444143305536,2.2848939415188085
2.08,3.5412,0.0412,-0.0008,,,,,,,2.2848939415188085
2.09,3.4094,0.0405,-0.0007,356.68898617551133,141.99026690149043,172.85771622790142,208.550400012493,99.07016430476794,214.5199740195052,2.3301640179756347
2.1,3.2232,0.0398,-0.0007,,,,,,,2.3301640179756347
2.11,3.1999,0.0371,-0.0001,346.9600174188467,139.57049030849723,169.91190124512707,204.92757504307687,97.7160768963315,212.5004403065179,2.347329313514485
2.12,3.1921,0.0353,-0.0015,,,,,,,2.347329313514485
2.13,3.1844,0.0339,-0.0024,330.0650552998147,138.48253659707223,168.58743585730534,200.97817256088683,97.17396067152451,210.51747881008725,2.3290381205307398
2.14,3.1844,0.0323,-0.0044,,,,,,,2.3290381205307398
2.15,3.1534,0.0315,-0.0071,317.75441157199145,137.5258022304357,167.42271575879127,197.90791985704573,96.69848633833655,208.9960234135439,2.3179665738887962
2.16,3.0874,0.0312,-0.0075,,,,,,,2.3179665738887962
2.17,2.9943,0.0308,-0.0076,319.05163038960774,136.269370797503,165.89314705782974,197.12905600866137,96.04833995723857,208.7950731155385,2.343781511956571
2.18,2.9051,0.0311,-0.0071,,,,,,,2.343781511956571
2.19,2.9002,0.0305,-0.0067,320.126784079882,135.5952736975528,165.07250711006432,196.73986695449202,95.77403793967218,208.96476476882782,2.360633672793263
2.2,2.905,0.0303,-0.0053,,,,,,,2.360633672793263
2.21,2.9097,0.03,-0.0026,315.97771876676546,135.60798355310638,165.08797997769472,195.89134580122663,95.92991994817743,209.00142179943205,2.3549113318991997
2.22,2.9478,0.0295,0.0009,,,,,,,2.3549113318991997
2.23,3.0719,0.0298,0.0018,307.88065190799176,136.86145497669722,166.61394518902273,195.21470408869908,96.87085736117837,209.38029745032117,2.32100476773865
2.24,3.2503,0.0233,0.0009,,,,,,,2.32100476773865
2.25,3.3977,0.0169,-0.0026,227.14153288102267,132.67633909726365,161.51902150971227,175.65220493852755,94.00042212416542,195.08234764961227,2.144608460088217
2.26,3.549,0.0159,-0.0106,,,,,,,2.144608460088217
2.27,3.6266,0.0157,-0.0124,215.57300930314145,133.3592950098757,162.3504460989791,173.5115776980242,94.54109608591357,193.7499278959539,2.09366485177358
2.28,3.6809,0.0159,-0.0117,,,,,,,2.09366485177358
2.29,3.6964,0.0161,-0.011,216.0692187661971,134.13003134576792,163.2887338122392,174.11464760173016,95.23110097540048,194.8440107281689,2.0872006324932144
2.3,3.6304,0.0163,-0.0022,,,,,,,2.0872006324932144
2.31,3.324,0.0164,0.0168,224.0402150315842,132.30048980417578,161.06146584856185,174.46075193553057,94.15712277185398,195.58861801779724,2.1517266755799747
2.32,3.3861,0.0164,0.0059,,,,,,,2.1517266755799747
2.33,3.2775,0.0163,0.0006,224.15589357069325,132.14913288166153,160.8772052472401,174.29830548428828,94.14396582788534,195.8394622652109,2.158736022818365
2.34,3.2271,0.0163,-0.0046,,,,,,,2.158736022818365
2.35,3.0835,0.0163,-0.0038,227.93320329320895,131.07711825519831,159.57214396285013,174.26624190526596,93.54241739398576,196.1748089746431,2.194016136841167
2.36,3.0525,0.0163,-0.0043,,,,,,,2.194016136841167
2.37,2.9905,0.0165,-0.0045,230.77133358500225,130.71897680891172,159.13614568041427,174.54647134762678,93.44501514300433,196.86318350399114,2.2140464891993927
2.38,2.9594,0.0178,-0.0044,,,,,,,2.2140464891993927
2.39,2.9586,0.0187,-0.0044,244.06301750495484,131.93330786691467,160.6144617510266,178.20281223523764,94.49562748428177,200.5025366591405,2.244459324700198
2.4,2.9583,0.019,-0.0032,,,,,,,2.244459324700198
2.41,2.9608,0.0192,-0.0026,246.3059539353956,132.35976179106768,161.13362304999546,178.90975899823792,94.93262049918194,201.61723479502797,2.2492592380654046
2.42,2.9633,0.0191,-0.0024,,,,,,,2.2492592380654046
2.43,3.0099,0.0192,-0.0026,244.44616992903514,132.83853312470364,161.71647510833486,178.79163707907966,95.37660661460617,202.0638333179123,2.239637406918101
2.44,3.0564,0.0193,-0.0034,,,,,,,2.239637406918101
2.45,3.2038,0.0199,-0.0042,243.04739956811076,134.66577474884892,163.94094317251174,179.75974236609625,96.74457408319597,203.5221109926357,2.2102397394775917
2.46,3.2775,0.02,-0.0055,,,,,,,2.2102397394775917
2.47,3.3357,0.0201,-0.0056,240.53659475560045,135.74913739057217,165.2598194320009,179.94920550452142,97.609429537073,204.26744453392652,2.1886294936761903
2.48,3.3977,0.0204,-0.0054,,,,,,,2.1886294936761903
2.49,3.3744,0.0207,-0.0053,242.31633724178386,136.45376990121972,166.117632923224,180.76956710297384,98.23066523187414,205.4863555544408,2.1877405212042627
2.5,3.3124,0.0211,-0.004,,,,,,,2.1877405212042627
2.51,3.2697,0.0226,-0.0038,254.2470932610512,136.9390019717961,166.70835022653438,183.54136664363313,98.7204796261673,208.21818790313802,2.2241183897650822
2.52,3.1456,0.0232,-0.003,,,,,,,2.2241183897650822
