Depth,Qc,Fc,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs,Ic
0.73,2.3592,0.0214,0.0078,433.43079074945507,110.88907270601352,134.99539285949473,205.15922571947348,66.51568174380442,150.9011983946519,2.4052552574578376
0.74,2.5459,0.0237,0.0084,,,,,,,2.4052552574578376
0.75,2.6496,0.0237,0.0086,425.350590421958,114.41115892086529,139.28314999061863,206.44868734442508,68.72692805614874,154.09873526987062,2.358398285598492
0.76,2.6911,0.0315,0.0083,,,,,,,2.358398285598492
0.77,2.6911,0.0319,0.0087,493.9166288220937,118.05179243481682,143.7152255728205,219.93847913405997,71.11918444093938,161.25610978105848,2.415773616046427
0.78,2.6911,0.0354,0.0087,,,,,,,2.415773616046427
0.79,2.6755,0.0331,0.0107,499.38025756736045,118.68925005295377,144.4912609340307,221.20490903598184,71.78772515895048,163.0796780364725,2.4278897727215494
0.8,2.6911,0.0331,0.0107,,,,,,,2.4278897727215494
0.81,2.6807,0.0355,0.0104,513.2590350672626,119.83928223102362,145.8913001073331,224.10389508067556,72.72996095596785,165.61710461786708,2.443288981461592
0.82,2.7222,0.0352,0.0112,,,,,,,2.443288981461592
0.83,2.7222,0.0357,0.0112,503.91448375293453,120.57502478350479,146.78698669296236,223.23076536131404,73.42120009109715,166.7830029476107,2.435389228871832
0.84,2.6444,0.0357,0.0111,,,,,,,2.435389228871832
0.85,2.5874,0.0335,0.0113,491.37051126860115,119.21207076712129,145.12773832519113,220.2419058179298,72.98394893165538,166.34653501352497,2.4508196820860557
0.86,2.6133,0.0335,0.0113,,,,,,,2.4508196820860557
0.87,2.6444,0.0335,0.0111,479.664273666237,120.00411592590639,146.0919672141469,219.01234310160564,73.68820942891979,167.3551849680754,2.4377338064378518
0.88,2.6444,0.0328,0.0111,,,,,,,2.4377338064378518
0.89,2.6703,0.0328,0.0111,465.5036595352079,120.3186352993967,146.47486036448294,217.00821392842505,74.12938923593418,167.87095890191338,2.426921795415265
0.9,2.6807,0.036,0.0112,,,,,,,2.426921795415265
0.91,2.6963,0.0369,0.0112,490.8087429405516,122.1205767253535,148.6685281873869,222.20178175473225,75.42670584871776,171.43454535959336,2.4490615484034817
0.92,2.6963,0.0383,0.0112,,,,,,,2.4490615484034817
0.93,2.7792,0.0399,0.0111,500.68863422566443,123.95707784594278,150.9042686820173,225.03502943343437,76.71164298233384,174.1796543412886,2.4497502316899626
0.94,2.8155,0.0399,0.0112,,,,,,,2.4497502316899626
0.95,2.8622,0.0442,0.0112,519.0827669948745,126.08754907552296,153.49788583107144,229.33810337628924,78.15555120727262,177.50406465780895,2.4572088793886424
0.96,2.9037,0.0457,0.0112,,,,,,,2.4572088793886424
0.97,2.9037,0.0474,0.0112,531.8970285512582,127.55063132169899,155.27902943511182,232.2681073165787,79.23097835977049,180.0901797318394,2.466015968508328
0.98,2.9763,0.0485,0.0113,,,,,,,2.466015968508328
0.99,2.9763,0.0485,0.0113,526.8219570235535,128.6901650158079,156.66628784533137,232.34280035222787,80.11805856321416,181.59634084773137,2.4568510258178162
1.0,2.997,0.0518,0.0112,,,,,,,2.4568510258178162
1.01,2.997,0.0534,0.0113,554.914364922181,130.34233010747917,158.677619261279,237.48990384128493,81.29203214878527,184.82508231401545,2.4772385315804213
1.02,2.997,0.0546,0.0113,,,,,,,2.4772385315804213
1.03,3.0125,0.0546,0.0112,558.3901401485014,131.0524056420453,159.54205904248997,238.36275820067792,81.94813171860915,186.2887707739987,2.479846893672728
1.04,3.0385,0.0577,0.0112,,,,,,,2.479846893672728
1.05,3.08,0.0598,0.0112,582.4292378127335,133.02123644302122,161.9388965393302,243.0897429675579,83.27716835708918,189.45543879013113,2.4901122656749988
1.06,3.0955,0.0619,0.0112,,,,,,,2.4901122656749988
1.07,3.0955,0.0619,0.0112,590.9316064960863,133.89364960004232,163.00096473048632,244.77227536748762,84.01601403198464,191.22516464307455,2.496162128138645
1.08,3.1837,0.0657,0.0114,,,,,,,2.496162128138645
1.09,3.1992,0.0666,0.0115,606.6343355988708,135.93014796831122,165.4801801353354,248.34571975900278,85.36831527115652,194.00709622643598,2.4955636501129033
1.1,3.2355,0.0681,0.0114,,,,,,,2.4955636501129033
1.11,3.2355,0.0695,0.0114,617.1126410209735,137.07478099280178,166.87364642601955,250.48976155050133,86.24499713403328,196.0008975035726,2.5001336796174325
1.12,3.2977,0.0714,0.0115,,,,,,,2.5001336796174325
1.13,3.3029,0.0714,0.0114,618.5855608450428,138.2352599286503,168.28640339140037,251.43890916219942,87.12675176196724,197.61012609588514,2.494838826118021
1.14,3.334,0.0775,0.0115,,,,,,,2.494838826118021
1.15,3.334,0.0791,0.0115,655.715812818906,140.1797124443241,170.65356297569895,257.6985327874801,88.41939042755583,201.16350651722666,2.5170698737917028
1.16,3.4377,0.0808,0.0117,,,,,,,2.5170698737917028
1.17,3.4637,0.0808,0.0117,649.4098709533238,141.7114176055014,172.51824751974084,257.9356442829238,89.4916332871004,202.6594470354198,2.499601842859996
1.18,3.4948,0.0826,0.0118,,,,,,,2.499601842859996
1.19,3.4999,0.0829,0.0117,653.8929660744335,142.63265474064346,173.6397535973051,259.0873047813156,90.24100344690095,204.22609689088353,2.5003376611251067
1.2,3.5155,0.0828,0.0116,,,,,,,2.5003376611251067
1.21,3.5155,0.0822,0.0116,645.3467523846498,142.91493484452042,173.9833989411553,258.03544265194245,90.65435234264842,204.86987145261153,2.495271582221169
1.22,3.4274,0.0822,0.0115,,,,,,,2.495271582221169
1.23,3.417,0.0808,0.0115,643.2918871909219,142.2599057512057,173.18597221885912,257.08324054077303,90.56730900242586,205.21929831907548,2.5078999279172907
1.24,3.3703,0.0812,0.0115,,,,,,,2.5078999279172907
1.25,3.3703,0.0815,0.0115,647.8551361896001,142.32794809931062,173.26880638176945,257.5715253439964,90.85925277151883,206.2686495189666,2.518695803296508
1.26,3.3703,0.0815,0.0114,,,,,,,2.518695803296508
1.27,3.3651,0.082,0.0115,647.5883419712039,142.65738353279008,173.66985821383142,257.6403535915199,91.28712203989828,207.26104457886885,2.5213318178796285
1.28,3.3911,0.0797,0.0115,,,,,,,2.5213318178796285
1.29,3.4429,0.0779,0.0115,615.9636567631812,142.764338670108,173.80006446795755,253.4008761602775,91.59599533484783,206.73407357361893,2.493228328051487
1.3,3.4429,0.0781,0.0115,,,,,,,2.493228328051487
1.31,3.6555,0.0781,0.012,596.9359291536183,144.53852114530025,175.95993878558292,252.07969682133822,92.80547897869016,207.7015960653549,2.4573227711124157
1.32,3.7385,0.0797,0.012,,,,,,,2.4573227711124157
1.33,3.894,0.0796,0.0126,584.0716298261646,146.63003589560864,178.50613065552358,251.80603712952262,94.19793454204756,209.11339328858963,2.423921213998124
1.34,3.894,0.0786,0.0126,,,,,,,2.423921213998124
1.35,4.4436,0.0786,0.0138,542.2283831284996,149.8627134681223,182.44156422206194,248.25676528766962,96.30404212277469,209.76468224062495,2.339819809032632
1.36,4.7081,0.0799,0.0144,,,,,,,2.339819809032632
1.37,5.014,0.0834,0.015,530.7474103864738,153.93602581376237,187.40037925153683,249.5968098702689,98.88022963856412,212.36503302760823,2.2822523583985492
1.38,5.4184,0.0834,0.0156,,,,,,,2.2822523583985492
1.39,5.4184,0.1019,0.0156,582.9167716794021,159.54598831923863,194.22989882342094,261.3066865270163,102.07792369970494,218.8949738571167,2.2906517644403297
1.4,7.0984,0.1078,0.0185,,,,,,,2.2906517644403297
1.41,7.8451,0.109,0.0201,511.7410211413097,169.6403349825321,206.5186686743869,258.7018773634261,108.69994324444666,222.2274303208577,2.083072282281618
1.42,8.5606,0.1075,0.0214,,,,,,,2.083072282281618
1.43,8.5606,0.1075,0.0214,485.1425621893141,171.47382765090512,208.75074670544973,255.9688544738576,110.37958310866703,222.76317765697553,2.025685505152963
1.44,9.6495,0.111,0.024,,,,,,,2.025685505152963
1.45,9.9399,0.1142,0.0268,470.1964513116983,176.09861312127126,214.38092032154762,257.20856616301717,113.78563157810007,225.56051650435154,1.951340840774444
1.46,9.9399,0.1158,0.0268,,,,,,,1.951340840774444
1.47,11.4591,0.1158,0.0306,443.2567047970723,179.32459862817598,218.30820702560555,255.48310779023763,116.71791633092032,226.9921652677548,1.8681645278049168
1.48,12.5117,0.131,0.0338,,,,,,,1.8681645278049168
1.49,12.7968,0.1263,0.0357,445.8516967207251,183.70809754069012,223.64464048431842,259.39628187729033,119.8954446841309,230.5424303461471,1.8253826753441356
1.5,13.4554,0.1175,0.0376,,,,,,,1.8253826753441356
1.51,13.4554,0.1175,0.0376,413.72375152035875,182.86446062734936,222.61760424199053,253.52963013921814,120.48907479278552,229.2448989165713,1.7739242672128734
1.52,14.9746,0.1046,0.0421,,,,,,,1.7739242672128734
1.53,15.4879,0.1053,0.0431,360.0633125586638,181.9670497224746,221.52510400996908,244.0801911746041,122.28762789783639,226.9908339479475,1.6571180693049994
1.54,15.7679,0.116,0.0436,,,,,,,1.6571180693049994
1.55,15.7679,0.116,0.0436,380.00501633248166,185.17425365665696,225.42952619071283,249.98911794966193,124.03935053202669,230.65174264614225,1.6731532393169026
1.56,17.1264,0.1126,0.0519,,,,,,,1.6731532393169026
1.57,17.676,0.1104,0.0531,348.67466122270247,185.14831810728495,225.39795247843384,245.00397913238814,126.02817706444092,230.1118524276749,1.5894033335126447
1.58,18.0545,0.1169,0.0545,,,,,,,1.5894033335126447
1.59,18.0545,0.1169,0.0545,358.05270844514826,187.32127274243993,228.04328855601386,248.36053201249308,127.46270624788089,232.6097137013891,1.592422110076169
1.6,18.9516,0.1156,0.0563,,,,,,,1.592422110076169
1.61,18.9931,0.1114,0.0557,338.5453427963079,186.5260209406218,227.07515592771352,244.57685813995985,128.3289646685518,231.97617660341066,1.5479533742203098
1.62,19.0968,0.1114,0.0593,,,,,,,1.5479533742203098
1.63,19.0968,0.1114,0.0593,337.1704266295478,186.84415339000157,227.46244760521932,244.5591410906799,128.87117083585412,232.71126264765988,1.5446235769790864
1.64,18.0805,0.0969,0.0561,,,,,,,1.5446235769790864
1.65,17.422,0.0985,0.0509,323.7297129045855,182.8545686805749,222.60556187200427,238.49769644223227,126.31405577792027,229.5694155259262,1.5670487288828112
1.66,16.4575,0.0959,0.0549,,,,,,,1.5670487288828112
1.67,16.4575,0.0959,0.0549,325.67553809075963,181.91633217215855,221.46336090523653,237.75808122094173,125.4239121076344,229.37418270065672,1.5945923031856446
1.68,15.322,0.1027,0.0548,,,,,,,1.5945923031856446
1.69,15.379,0.0955,0.0555,333.84105274203955,181.4434630984438,220.88769420680117,238.46654345045906,124.57424182890865,229.82580919411464,1.6348073343793583
1.7,15.379,0.0922,0.0555,,,,,,,1.6348073343793583
1.71,15.379,0.0975,0.0555,337.6315222026348,182.27524270536028,221.90029546739513,239.716287278358,125.19753285985831,231.1328313034734,1.6404005360410319
1.72,15.1353,0.0975,0.0453,,,,,,,1.6404005360410319
1.73,15.2079,0.0921,0.0463,326.7429265057774,180.88401850634185,220.20663122511183,236.58049369212958,124.80907391173858,230.08403438548575,1.6319164143503242
1.74,15.182,0.0985,0.0466,,,,,,,1.6319164143503242
1.75,15.182,0.11,0.0466,365.5664732447687,186.0221946323396,226.4618021611091,247.29819119239227,127.03674793729405,236.14092782586377,1.6814311081339481
1.76,15.0679,0.11,0.0497,,,,,,,1.6814311081339481
1.77,15.2131,0.1031,0.05,349.57314328375656,184.49122893588694,224.59801783499282,243.28336705563683,126.79268887409133,234.83835491963404,1.662248558207941
1.78,15.1872,0.0988,0.0486,,,,,,,1.662248558207941
1.79,14.7257,0.0921,0.0487,329.4078403876998,181.31676425563958,220.7334521373004,237.05445169436322,125.41441350057273,232.02195734340253,1.6515554821456904
1.8,14.7257,0.0921,0.0487,,,,,,,1.6515554821456904
1.81,14.565,0.0966,0.0493,340.34667756599873,182.72842561953343,222.45199640638853,239.9768291724871,126.10208830202605,234.1035281232688,1.6710795498217543
1.82,14.1242,0.1021,0.0495,,,,,,,1.6710795498217543
1.83,13.9376,0.1093,0.0498,374.5026587570185,185.78668153964085,226.17509056999756,248.02641994100068,126.98363966711646,238.47754561602468,1.7319747459257875
1.84,13.9376,0.1093,0.0498,,,,,,,1.7319747459257875
1.85,13.865,0.1055,0.052,366.07332888056646,185.00064618168847,225.2181779603164,245.88522804779126,126.898935645041,238.02755166836477,1.725320342914107
1.86,14.1035,0.1002,0.0539,,,,,,,1.725320342914107
1.87,14.1865,0.0888,0.0544,324.6872466171953,180.91920790050887,220.24947048757602,235.47797909033096,125.88619404005176,233.4281587306527,1.6645725356059065
1.88,14.1865,0.0888,0.0544,,,,,,,1.6645725356059065
1.89,14.1191,0.1008,0.065,351.4589436548631,184.4767968152506,224.5804482968268,242.878651218471,127.50688580357517,237.9375760367336,1.7016584253015625
1.9,14.2124,0.0996,0.064,,,,,,,1.7016584253015625
1.91,14.2383,0.1033,0.0628,355.08349463574217,185.49336140269568,225.8180051858904,244.2610049587283,128.2960832021336,239.34801460310723,1.7032527696137738
1.92,14.2383,0.1033,0.0628,,,,,,,1.7032527696137738
1.93,15.4931,0.1082,0.0672,352.6126269056848,188.0392174598797,228.91730821202745,246.1133263459112,130.7445324125852,241.58074825518707,1.6644311865897303
1.94,16.1101,0.1105,0.0669,,,,,,,1.6644311865897303
1.95,16.1205,0.1138,0.0668,357.75418700543514,190.1886405600228,231.53399720350603,248.79806314707952,132.424931775391,243.87742852118606,1.6542276126230653
1.96,16.1205,0.1138,0.0668,,,,,,,1.6542276126230653
1.97,16.4627,0.1143,0.0724,355.06040511694897,190.7810060115539,232.25513775319607,248.84683765193532,133.25190430018236,244.6852715484979,1.6426009017305243
1.98,16.7946,0.1169,0.0735,,,,,,,1.6426009017305243
1.99,17.1523,0.1257,0.0749,370.89108039660573,194.33926116302143,236.5869266332435,254.4570428472157,135.483443628425,248.43750285877715,1.644430674352398
2.0,17.1523,0.1257,0.0749,,,,,,,1.644430674352398
2.01,17.3442,0.1345,0.0741,385.5181828758194,196.8162682714199,239.60241354781553,258.8191746662779,136.84486070870707,251.28814275413444,1.6571428351892805
2.02,17.2923,0.1253,0.0735,,,,,,,1.6571428351892805
2.03,17.2301,0.118,0.073,354.027193468486,192.9222865595832,234.8619140725361,250.4238145982899,135.61051681272875,247.65633615700742,1.6236763630810358
2.04,17.2301,0.118,0.073,,,,,,,1.6236763630810358
2.05,16.8775,0.1013,0.0703,323.4433571569796,188.3925761271764,229.34748398091043,241.43468007326857,133.8700264349051,243.3575308031452,1.5940165180449095
2.06,16.5872,0.1007,0.0674,,,,,,,1.5940165180449095
2.07,16.2398,0.0955,0.07,316.1662280584338,186.57436816067602,227.1340134129969,238.44831082439188,132.8377394060323,242.02430859403523,1.6015911782726389
2.08,16.2398,0.0955,0.07,,,,,,,1.6015911782726389
2.09,16.1827,0.0933,0.0681,311.66026523902775,186.1046338436453,226.56216294008996,237.20560165780486,132.86849278638348,241.87353770550652,1.5975046816885854
2.1,16.4679,0.0951,0.0681,,,,,,,1.5975046816885854
2.11,16.5301,0.1023,0.0677,326.66061861067215,189.17096561253717,230.2950885717844,242.3146768086785,134.654134388388,245.4156689777002,1.6093940291307978
2.12,16.5301,0.1023,0.0677,,,,,,,1.6093940291307978
2.13,17.116,0.0988,0.0816,314.8365788312559,188.66124562949054,229.6745598967711,240.00699990909266,135.29511220809596,244.954473234967,1.5786801159586825
2.14,17.3131,0.0993,0.0799,,,,,,,1.5786801159586825
2.15,17.7383,0.1045,0.0798,321.02307504269504,190.84122380789898,232.32844637483356,242.9823409810994,136.98269123772454,247.39661453685505,1.572119734557624
2.16,17.7383,0.1045,0.0798,,,,,,,1.572119734557624
2.17,17.9249,0.1226,0.081,353.38626946762025,196.09657294469633,238.7262627152825,252.64649055609962,139.37860350478655,253.19982960724562,1.6103023531315972
2.18,18.2153,0.1245,0.0863,,,,,,,1.6103023531315972
2.19,18.096,0.123,0.0829,352.27740418025246,196.51072768655416,239.23045109667464,252.7960070264825,139.96366425099862,253.9135585635066,1.6054091927464382
2.2,18.096,0.123,0.0829,,,,,,,1.6054091927464382
2.21,18.1842,0.1315,0.0781,366.7342464748997,198.92703467955548,242.1720422185893,257.0778471451432,141.19706758817514,256.72791019334943,1.6215982477401363
2.22,17.8627,0.1326,0.0836,,,,,,,1.6215982477401363
2.23,17.4168,0.1155,0.0813,342.3675761581674,194.61857467128277,236.92696046938775,249.2894903931139,139.16830063420886,252.92963052347181,1.6110486313366648
2.24,17.4168,0.1155,0.0813,,,,,,,1.6110486313366648
2.25,16.5042,0.115,0.081,348.0517997672202,194.15483809875138,236.36241159847998,249.50254897079012,138.3872529919198,253.2578122160304,1.6427745893327952
2.26,16.6079,0.1177,0.0803,,,,,,,1.6427745893327952
2.27,16.6027,0.1264,0.0806,368.4589910249728,197.33508832444318,240.23402056888736,255.3909134012551,139.94060727406742,256.97491993780596,1.665985014262256
2.28,16.6027,0.1198,0.0806,,,,,,,1.665985014262256
2.29,15.882,0.1198,0.0784,361.43635434230157,195.37749294684323,237.8508609787657,252.3816092130674,138.76960452223082,255.6726172440761,1.6778620935690185
2.3,15.8042,0.1041,0.0766,,,,,,,1.6778620935690185
2.31,15.6331,0.1019,0.0754,327.84769918395233,190.62352692313684,232.06342408034052,242.79507202708416,136.93766113707684,250.87198377904517,1.6424018514903271
2.32,15.6331,0.0974,0.0754,,,,,,,1.6424018514903271
2.33,14.7361,0.0993,0.0696,329.4301717824276,189.42976477093168,230.6101484167864,241.75001530604183,135.81153109002523,250.4668400691216,1.6714365259530168
2.34,14.3213,0.0993,0.0682,,,,,,,1.6714365259530168
2.35,13.7509,0.0972,0.0677,333.1271331638139,188.1794069198269,229.0879736415284,241.00822522957986,134.5459627146364,250.1843787546238,1.707869913068501
2.36,13.4294,0.0967,0.0666,,,,,,,1.707869913068501
2.37,13.4294,0.0967,0.0666,334.4661370965557,187.9238610182596,228.77687428309864,240.8692030391835,134.34713591384144,250.50946963115794,1.7209119348999753
2.38,12.6413,0.0932,0.0641,,,,,,,1.7209119348999753
2.39,12.2835,0.0882,0.0628,326.3703762000569,184.45409885313734,224.55281599512375,236.29857404287085,131.9315664041709,247.89417632033948,1.7505320827591035
2.4,11.6302,0.0881,0.063,,,,,,,1.7505320827591035
2.41,11.4798,0.0812,0.0628,317.92027131701803,181.57831401303343,221.0518605376059,232.23140757189302,130.05955197316584,245.63817663337989,1.769851918500587
2.42,11.4798,0.0812,0.0628,,,,,,,1.769851918500587
2.43,11.5109,0.0755,0.063,303.88792607547913,180.0295945670226,219.16646295115797,228.43865762966803,129.62408402883648,243.83916081822693,1.7492871156962102
2.44,11.4746,0.0751,0.0626,,,,,,,1.7492871156962102
2.45,11.4746,0.0712,0.0626,293.70772069708846,178.7623743503454,217.62376007868136,225.51233124671495,129.23020756521586,242.4840805811057,1.7362279257387918
2.46,11.6769,0.0712,0.0611,,,,,,,1.7362279257387918
2.47,11.6769,0.063,0.0606,272.2652133404865,176.30200454282274,214.62852726952337,219.61065296567335,128.53695588856957,239.1798449212296,1.6952341140657048
2.48,11.6406,0.0627,0.06,,,,,,,1.6952341140657048
2.49,11.5835,0.0677,0.0595,283.6806128197337,178.05800333650498,216.76626493139736,223.01941428598215,129.44731080326682,241.90627370575103,1.7178357964438076
2.5,11.5835,0.0677,0.0595,,,,,,,1.7178357964438076
2.51,11.3554,0.0671,0.0566,283.8211161619344,177.76305262167645,216.40719449595395,222.6697810700841,129.26895490316835,242.08040240626332,1.7276470181195296
2.52,11.1791,0.068,0.0558,,,,,,,1.7276470181195296
2.53,10.9354,0.0679,0.055,289.0326682127039,177.6914898065897,216.32007454715267,223.36799983830085,128.98010083975996,242.8732556791728,1.7534178929359368
2.54,10.9354,0.0665,0.055,,,,,,,1.7534178929359368
