Depth,Qc,Fc,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs,Ic
0.57,9.0633,0.0304,-0.0009,273.89484644890354,132.42047434477192,161.20753398493974,190.90331462131303,77.60304732801312,149.84890674181474,1.686476470186604
0.58,9.137,0.0303,-0.0009,,,,,,,1.686476470186604
0.59,9.234,0.0307,-0.0009,270.08813517675435,133.3220206707391,162.30506864263893,190.8914436793006,78.62547980803456,151.37605683810486,1.6775108010709718
0.6,9.1797,0.0307,-0.0009,,,,,,,1.6775108010709718
0.61,9.2204,0.0308,-0.0008,268.5132029880423,133.90407071412042,163.0136513041466,191.10811253887996,79.36210752630144,152.7210653880293,1.6789931919669479
0.62,9.2611,0.032,-0.0008,,,,,,,1.6789931919669479
0.63,9.3658,0.0317,-0.0008,268.0425578878414,135.01402693037497,164.3649023500217,191.93992487454278,80.44978303149287,154.5681648263397,1.6754520458894158
0.64,9.4977,0.0319,-0.0008,,,,,,,1.6754520458894158
0.65,9.4822,0.0319,-0.0006,265.08220870103963,135.75784562647615,165.27042076266665,191.9705396757648,81.3387089683606,155.93684779060965,1.6694767096963132
0.66,9.4434,0.032,-0.001,,,,,,,1.6694767096963132
0.67,9.296,0.0321,-0.001,266.7281880410147,136.14990338514832,165.74770846887623,192.70147620723276,81.83539376098142,157.24169835614848,1.682258993272824
0.68,9.2949,0.0322,-0.001,,,,,,,1.682258993272824
0.69,9.2959,0.0328,-0.001,267.71856399930107,136.96158985567095,166.73584851994727,193.60054250191598,82.65504507907453,158.86108768159758,1.6865086217504983
0.7,9.297,0.034,-0.0008,,,,,,,1.6865086217504983
0.71,9.3348,0.0344,-0.0012,271.84908560591936,138.2007911316914,168.2444413777113,195.4717487644155,83.69453816228311,161.01246257721556,1.6935743113804835
0.72,9.3775,0.0345,-0.0013,,,,,,,1.6935743113804835
0.73,9.4085,0.0347,-0.0014,270.06489345885575,138.89518771466615,169.0897937395936,195.69468796446628,84.4998349345873,162.3406653652728,1.6907157544958478
0.74,9.5016,0.0347,-0.0014,,,,,,,1.6907157544958478
0.75,9.6373,0.0347,-0.0014,264.9753950506324,139.62096413616197,169.97334764402328,195.25146474984402,85.43223637673161,163.4836617423498,1.67662916444639
0.76,9.7382,0.0347,-0.0014,,,,,,,1.67662916444639
0.77,9.8623,0.0347,-0.0014,260.2394832470667,140.32018233875877,170.82456980370634,194.85788053717923,86.34604564139043,164.60392217462513,1.6631099150227886
0.78,9.8158,0.0344,-0.001,,,,,,,1.6631099150227886
0.79,9.8623,0.0343,-0.0012,257.10996376787665,140.5881843067273,171.15083306905933,194.45731959534888,86.88012327474662,165.4257391645582,1.6607956657205458
0.8,10.1105,0.0342,-0.001,,,,,,,1.6607956657205458
0.81,10.2114,0.0342,-0.001,250.92983262229268,141.33251234883016,172.0569715550976,193.79161642089238,87.90409490603963,166.45509390982454,1.639880671023696
0.82,10.2928,0.0342,-0.0012,,,,,,,1.639880671023696
0.83,10.3316,0.0342,-0.0012,248.1279024884061,141.87618335186338,172.7188319066163,193.67138876142045,88.65144757779575,167.49997505151296,1.633045822339729
0.84,10.3316,0.0341,-0.0012,,,,,,,1.633045822339729
0.85,10.1261,0.0341,-0.0012,248.7691710977844,142.05033804977248,172.93084632146216,193.96745075649005,88.96077881683819,168.42287837726616,1.6442034514065678
0.86,9.9709,0.0341,-0.0011,,,,,,,1.6442034514065678
0.87,9.7964,0.0344,-0.0009,252.38728808253148,142.2541469512329,173.17896150584875,194.90026106986105,89.17684500775333,169.5682804149492,1.6652994230220954
0.88,9.6606,0.0346,-0.0004,,,,,,,1.6652994230220954
0.89,9.4861,0.0351,-0.0007,257.39668637367737,142.619942855602,173.62427825899377,196.2419162967445,89.4765775492804,170.95263577282006,1.6882171040944158
0.9,9.2766,0.0356,-0.001,,,,,,,1.6882171040944158
0.91,8.9392,0.0353,-0.0008,263.8843716656084,142.4160573496416,173.376069816955,197.4222147556814,89.30661669464916,171.96796396250176,1.7242641679153807
0.92,8.3147,0.0359,-0.001,,,,,,,1.7242641679153807
0.93,8.0044,0.0355,-0.0011,276.95196297313277,141.48758044743985,172.24575010992677,199.3656487142653,88.47170171229395,172.90209689992287,1.7905232657820744
0.94,7.7484,0.0365,-0.0011,,,,,,,1.7905232657820744
0.95,7.5584,0.0374,-0.0011,290.55679730964516,141.86317754146398,172.70299874613008,202.39112555380046,88.64765052838982,174.943381534861,1.8355650771061798
0.96,7.4653,0.0402,-0.001,,,,,,,1.8355650771061798
0.97,7.4032,0.0403,-0.0012,303.52911420535344,143.08141983928104,174.18607632608126,205.8845177305674,89.44932947784635,177.55641362679765,1.8642894639883072
0.98,7.2907,0.0404,-0.0012,,,,,,,1.8642894639883072
0.99,7.2907,0.0405,-0.0012,304.52147692161583,143.29209632256573,174.44255204486265,206.22514407564182,89.79702381581517,178.5702493041366,1.8745157874356202
1.0,7.2667,0.0425,-0.0012,,,,,,,1.8745157874356202
1.01,7.2739,0.044,-0.0012,318.2766197734564,144.9238887842777,176.42908199825112,209.9851010668125,90.89086404882383,181.41742114209316,1.8946730256682527
1.02,7.2811,0.0443,-0.0012,,,,,,,1.8946730256682527
1.03,7.2985,0.0441,-0.0012,317.20278951852725,145.365624534304,176.96684725915273,209.96482780804328,91.4493482355176,182.37802931130108,1.8931744849965866
1.04,7.2752,0.044,-0.0012,,,,,,,1.8931744849965866
1.05,7.1666,0.0428,-0.0013,313.61461694021153,144.949721385826,176.4605303827447,208.8015436659284,91.4709894202332,182.5314296960544,1.897232129756638
1.06,6.9572,0.0407,-0.0013,,,,,,,1.897232129756638
1.07,6.6585,0.0407,-0.0012,314.4835408102198,143.33250174290936,174.4917412522375,207.57427514332332,90.60435047895263,182.11013224753117,1.9297263900650212
1.08,6.4025,0.0408,-0.0012,,,,,,,1.9297263900650212
1.09,6.1,0.0412,-0.001,328.55224520264795,142.3876673000757,173.34150801748345,209.38937781827948,90.02152268370617,183.13727097650687,1.9848690768186708
1.1,5.8634,0.0419,-0.0007,,,,,,,1.9848690768186708
1.11,5.7822,0.0421,-0.0004,339.7076802419452,142.09902850160256,172.99012165412486,211.11648904604385,89.94446291103229,184.42620533399096,2.0218998366642196
1.12,5.7808,0.0422,0.0006,,,,,,,2.0218998366642196
1.13,5.793,0.0421,-0.0006,338.28517412268064,142.4475393277164,173.41439570330692,210.97341696765616,90.41638773536627,185.26388208882014,2.020781524288549
1.14,5.8052,0.042,-0.001,,,,,,,2.020781524288549
1.15,5.941,0.0413,-0.0012,329.7556191281457,142.9158264035791,173.98448431740067,209.59143786148545,91.04402564817113,185.65915796104045,2.001231782359066
1.16,6.1271,0.0392,-0.0014,,,,,,,2.001231782359066
1.17,6.3172,0.0377,-0.0016,304.15480634673196,142.90038866369906,173.9656905471119,204.53523357623118,91.59786917859624,184.3567469408803,1.9439133131057151
1.18,6.5809,0.0377,-0.0062,,,,,,,1.9439133131057151
1.19,6.6663,0.0377,-0.0146,296.264834526058,144.0997072459633,175.42573056030315,203.77272699930958,92.74609420598071,185.22272108810705,1.9119013338630448
1.2,6.7632,0.0379,-0.0156,,,,,,,1.9119013338630448
1.21,6.8059,0.0382,-0.0152,294.82818770121526,144.93119995701028,176.43798255636037,203.9969175751756,93.55757065248972,186.3528523153884,1.9024850286498467
1.22,6.7904,0.0387,-0.0148,,,,,,,1.9024850286498467
1.23,6.6236,0.0394,-0.0031,302.4130561620809,145.24415759950145,176.8189744689583,205.59173095822226,93.85883956055737,187.8435787686982,1.92554570454885
1.24,6.4879,0.04,-0.0006,,,,,,,1.92554570454885
1.25,6.2474,0.0406,-0.0002,314.47462893952496,145.01241819805347,176.53685693676073,207.61529879842772,93.72321298837137,189.26684731267048,1.9672350708215827
1.26,6.0341,0.0422,0.0004,,,,,,,1.9672350708215827
1.27,5.7121,0.0432,-0.0002,337.67486548498886,144.6614837074404,176.10963233949266,211.59561899034443,93.41121132368794,191.4411404702951,2.0352355698320928
1.28,5.1458,0.0442,0.0004,,,,,,,2.0352355698320928
1.29,4.8433,0.0446,-0.0003,368.85664150873777,142.27774553994854,173.20769022254603,215.32841275927038,91.85798470969667,192.76249099734582,2.1419697813287293
1.3,4.5679,0.0446,-0.0004,,,,,,,2.1419697813287293
1.31,4.2925,0.0433,-0.0003,381.2371312431495,139.70104700932012,170.0708398374332,215.43715291577763,90.43947286432848,192.59937611450175,2.207547286831394
1.32,4.0598,0.0419,-0.0002,,,,,,,2.207547286831394
1.33,3.7999,0.0389,0.0,376.8925582033936,136.0115973495448,165.57933590379366,211.7787253918001,88.45076394694568,190.49254444144066,2.2552821944108135
1.34,3.5439,0.0355,0.0004,,,,,,,2.2552821944108135
1.35,3.2453,0.0319,0.0002,359.86019335961436,130.53364607651224,158.91052565836276,204.54901734575637,85.40551890597624,186.12738404151304,2.3036765637872594
1.36,2.9001,0.0287,0.0003,,,,,,,2.3036765637872594
1.37,2.3028,0.0253,0.0004,365.58865858844575,121.06817318341848,147.38734126677033,198.34602365595376,80.06635166596476,180.81581893514323,2.456086851646819
1.38,1.9692,0.0202,0.0025,,,,,,,2.456086851646819
1.39,1.6861,0.0183,0.0103,349.08867732134536,111.733852232472,136.02382010909636,188.29435941760363,74.82221784677193,173.59614558938156,2.570607477964251
1.4,1.5076,0.017,0.0128,,,,,,,2.570607477964251
1.41,1.3331,0.0168,0.0144,365.21978932902897,106.33388179418355,129.44994305378867,186.79998946687672,72.10769940175585,171.99918209775825,2.691328282218394
1.42,1.1586,0.0169,0.0161,,,,,,,2.691328282218394
1.43,1.0383,0.016,0.0171,390.9637669724746,100.94884926587129,122.89425128019114,186.63439796995044,69.54944856523994,171.2048879497147,2.8288556506382703
1.44,0.9685,0.0154,0.0175,,,,,,,2.8288556506382703
1.45,0.8328,0.0147,0.0183,405.4044540152924,95.99818725036252,116.86735839174567,184.71876575008787,67.16195502712695,169.64814481827773,2.9412882017993356
1.46,0.7823,0.0135,0.0196,,,,,,,2.9412882017993356
1.47,0.7435,0.0125,0.0218,387.23750316930716,92.81903829794321,112.99709010184392,179.1461717081567,65.43950916960911,166.5470029952674,2.973749132619505
1.48,0.7086,0.0111,0.0229,,,,,,,2.973749132619505
1.49,0.6815,0.0086,0.0239,331.663376569379,89.1077520543523,108.47900250095064,166.97500944311463,62.884854578490774,159.08466851246573,2.9489725968822063
1.5,0.6728,0.0063,0.0249,,,,,,,2.9489725968822063
1.51,0.6744,0.0063,0.026,288.4783433493093,87.43181618505915,106.43873274702854,157.94101205051746,61.416181186938495,153.2813033167456,2.896967955692171
1.52,0.6761,0.006,0.0268,,,,,,,2.896967955692171
1.53,0.6809,0.0061,0.0274,282.49231981984235,87.58445343181181,106.62455200394481,156.84606289398775,61.561389994504225,153.15965613708858,2.885739309293524
1.54,0.6912,0.0061,0.0282,,,,,,,2.885739309293524
1.55,0.7125,0.0063,0.0295,281.0165877283693,88.72998482237384,108.01911195767251,157.36013880203896,62.35572338215938,154.36134515648928,2.8654261812078383
1.56,0.7668,0.007,0.0305,,,,,,,2.8654261812078383
1.57,0.825,0.0083,0.0319,300.51072484742645,93.16188647884032,113.41447049597953,164.2897321403428,65.39292696013936,160.68830833738744,2.831149454540133
1.58,0.9064,0.0097,0.0334,,,,,,,2.831149454540133
1.59,0.9724,0.0114,0.035,327.0760316007209,98.49045351082779,119.90142166535557,173.04986659791285,68.9888648464535,168.1980324397644,2.7969213646761855
1.6,0.9995,0.0167,0.0367,,,,,,,2.7969213646761855
1.61,1.0034,0.0205,0.0381,433.7451616380174,103.35076702557431,125.81832507461222,193.94509795449358,73.01351504834807,182.14850550997676,2.9043719273753323
1.62,1.0034,0.024,0.0398,,,,,,,2.9043719273753323
1.63,1.0131,0.0291,0.041,523.0546875657272,106.39641593454654,129.52607157249145,208.92289768063594,75.53061632568985,191.24546037362214,2.9815266675721155
1.64,1.0228,0.0331,0.0422,,,,,,,2.9815266675721155
1.65,1.0732,0.0365,0.0433,576.4741963420686,109.73007870225946,133.58444363753327,218.29292365545106,77.86937390949302,197.6552264644718,3.0030691173817967
1.66,1.0732,0.0367,0.0441,,,,,,,3.0030691173817967
1.67,1.2361,0.0366,0.0451,546.9083895396651,113.23687594339373,137.85358810500105,217.5489465411885,79.7549507896017,198.53668238576745,2.9181425543186363
1.68,1.3913,0.0365,0.0449,,,,,,,2.9181425543186363
1.69,1.4572,0.0355,0.0429,500.5567349081205,117.0243773874612,142.46445942821364,214.18489384744268,81.73085451761831,198.5888310221589,2.81093725938912
1.7,1.5076,0.0337,0.0381,,,,,,,2.81093725938912
1.71,1.5193,0.0322,0.0336,463.66060640969914,117.3091065241083,142.81108620326228,208.96330171038156,81.82753122361639,196.7311799845052,2.7617653555800725
1.72,1.4921,0.0308,0.0278,,,,,,,2.7617653555800725
1.73,1.4301,0.0302,0.0245,456.3821360821818,115.54249346378329,140.66042682547533,206.3595981421517,80.94834584470534,195.58522027201903,2.782704270649868
1.74,1.3409,0.0296,0.007,,,,,,,2.782704270649868
1.75,1.2516,0.0298,-0.0156,478.22872274253467,112.8058978281345,137.32891909512026,207.21722048366635,79.57513614122118,195.62202091262535,2.859813372201311
1.76,1.1741,0.0266,-0.0176,,,,,,,2.859813372201311
1.77,1.1159,0.0234,-0.0183,435.1622338959118,108.38771597509212,131.95026292619912,197.22718406626316,76.95863342141568,189.95357883053558,2.8713064642469406
1.78,1.0694,0.0182,-0.0183,,,,,,,2.8713064642469406
1.79,1.0548,0.0149,-0.0184,349.4475486355333,103.89723382292229,126.48358900181843,179.9690703433062,73.76017243674293,179.56316265066917,2.804268300289903
1.8,1.0403,0.0132,-0.0184,,,,,,,2.804268300289903
1.81,1.0422,0.0127,-0.0183,323.33061494328825,102.66684948846911,124.98572981204936,174.4115139093767,72.88751261156845,176.3517430173249,2.778091990901445
1.82,1.0306,0.0122,-0.0183,,,,,,,2.778091990901445
1.83,0.9607,0.0123,-0.0183,326.37693788823987,100.91362377139836,122.85136806952845,173.4755088533542,72.06659318323793,176.00244266505067,2.8193954616010926
1.84,0.8909,0.011,-0.0182,,,,,,,2.8193954616010926
1.85,0.8172,0.0075,-0.0177,274.20195851826236,94.76790413609466,115.36962242655004,159.1616702324141,67.77927699947536,165.29640062251585,2.817896618771426
1.86,0.7513,0.0059,-0.0152,,,,,,,2.817896618771426
1.87,0.6815,0.0043,-0.0148,230.9856729920631,88.5857496383853,107.84352129890385,145.81230984147126,63.239256498159016,153.97642373193088,2.8269626041259106
1.88,0.6078,0.0035,-0.0148,,,,,,,2.8269626041259106
1.89,0.5457,0.0034,-0.0148,224.2316919467422,83.59538310992818,101.76829248165171,140.47231717113715,60.243240415636144,149.50313867027822,2.9152704148702013
1.9,0.4216,0.0033,-0.0148,,,,,,,2.9152704148702013
1.91,0.3751,0.0034,-0.0148,226.9843472191587,77.00301175498308,93.74279691910984,133.86208457925645,57.24466608955634,149.48655891107202,3.126031752541853
1.92,0.3518,0.0035,-0.0148,,,,,,,3.126031752541853
1.93,0.3581,0.004,-0.0136,236.51908703794916,76.8801192847364,93.5931886944617,134.81316128321677,57.802996985099206,153.0288044969406,3.1797792349309355
1.94,0.3643,0.0048,-0.0123,,,,,,,3.1797792349309355
1.95,0.3793,0.0054,-0.0113,260.01704388543914,79.16795966147379,96.37838567483766,140.65777310906958,59.925222659476205,159.60047292036424,3.200662080109634
1.96,0.41,0.0078,-0.0092,,,,,,,3.200662080109634
1.97,0.5069,0.0113,-0.0078,339.64147415947684,88.23449146926417,107.41590265823466,161.77172206387303,66.61833201046471,176.51285246150988,3.1787998448226
1.98,0.6039,0.0176,-0.006,,,,,,,3.1787998448226
1.99,0.7784,0.0239,-0.0047,455.1042791500904,101.99183219251223,124.16396962566708,191.6336224357763,75.62044194409806,195.68440306031363,3.0926865146267786
2.0,1.2245,0.0288,-0.0031,,,,,,,3.0926865146267786
2.01,1.4921,0.0351,-0.0012,467.6857943709378,120.30856601180227,146.4626021013245,210.11180442108474,85.97926330010112,207.2260685652379,2.7938227277329015
2.02,1.7753,0.0362,0.0013,,,,,,,2.7938227277329015
2.03,2.1554,0.0367,0.0017,414.3230518929897,129.64202748348012,157.8250769364106,209.0777046161956,91.24246704991894,209.52263520567595,2.582695328516943
2.04,2.6596,0.0368,-0.002,,,,,,,2.582695328516943
2.05,3.2686,0.0368,-0.0292,352.5663569036256,139.54118883465884,169.87622988567165,205.97802250137988,97.16701496710522,210.76571970414392,2.33263748094119
2.06,3.8465,0.0368,-0.0574,,,,,,,2.33263748094119
2.07,4.3585,0.0368,-0.0571,314.9560127482349,145.9779846575458,177.7123291483166,203.77449271285263,101.55176669962428,211.73446866190062,2.160049484912701
2.08,5.1575,0.0368,-0.0567,,,,,,,2.160049484912701
2.09,5.491,0.0384,-0.0546,294.0528813216525,151.37385158556796,184.28121062590884,203.74122211713362,105.63985345227613,213.79288391618587,2.0316616749841345
2.1,5.7082,0.0422,-0.0498,,,,,,,2.0316616749841345
2.11,5.7975,0.043,-0.0443,305.08054060504224,154.36543128889943,187.923133743008,208.04509638479772,107.75883721894704,217.57154585371177,2.0252465397036983
2.12,5.7509,0.043,-0.0362,,,,,,,2.0252465397036983
2.13,5.6268,0.043,-0.0257,307.6347913354944,153.92773701087296,187.39028853497578,208.1145717781093,107.57785671169857,218.04324124112972,2.043175522315859
2.14,5.4503,0.0481,-0.0243,,,,,,,2.043175522315859
2.15,5.2738,0.0518,-0.0232,349.0270747637882,155.82676605719817,189.70214998267602,217.0749964706861,108.52027643434101,223.80679581284693,2.1270908190703826
2.16,5.2735,0.0521,-0.0237,,,,,,,2.1270908190703826
2.17,5.2776,0.0522,-0.0235,349.50346804716054,156.1492001516665,190.09467844550704,217.3208077983705,108.88075723536545,224.55734420848233,2.1285610256693177
2.18,5.2816,0.0522,-0.0232,,,,,,,2.1285610256693177
2.19,5.8324,0.0522,-0.0204,335.2314023404446,158.39720085490734,192.83137495380024,216.3827057787189,110.74138482297157,225.2457222758632,2.068164895890063
2.2,6.5189,0.0523,-0.0191,,,,,,,2.068164895890063
2.21,7.4924,0.0525,-0.0179,304.56242484688784,163.45951837560142,198.99419628334087,214.60397795107053,115.15359871146099,226.3517753533149,1.9184906223748441
2.22,8.3768,0.0533,-0.0183,,,,,,,1.9184906223748441
2.23,9.0711,0.0541,-0.0148,287.194600074951,167.3957316289286,203.78610807000004,214.4989706760816,118.96110276031318,228.07790435013828,1.8105985058325
2.24,9.5249,0.0545,-0.0113,,,,,,,1.8105985058325
2.25,10.0252,0.0546,-0.0027,277.2976313377116,169.22044409857014,206.00749716347673,214.14666701122025,121.07903498902301,229.03669309657732,1.752659145718144
2.26,10.5449,0.0547,-0.002,,,,,,,1.752659145718144
2.27,10.991,0.0545,-0.0014,267.12568434482125,170.57713003817202,207.65911482907896,213.42172932191576,122.97682574678186,229.65162241360218,1.6970024452435317
2.28,11.3284,0.0542,-0.0012,,,,,,,1.6970024452435317
2.29,11.8055,0.0533,-0.0008,256.62639520361864,171.11466052623427,208.3134997710678,211.98700469898105,124.322746815907,229.6180868147292,1.6489900344847508
2.3,12.015,0.0528,-0.0018,,,,,,,1.6489900344847508
2.31,12.2322,0.0527,-0.0022,251.41972110199262,171.4288064222335,208.69593825315383,211.30302649067315,125.14482433910185,229.84576184107317,1.625156121141552
2.32,12.3834,0.0538,-0.0025,,,,,,,1.625156121141552
2.33,12.4804,0.0549,-0.0027,254.63391396990093,172.7250168965136,210.27393361314702,212.97003575835276,126.23627718406628,231.60999603850314,1.6225321896357128
2.34,12.5657,0.0567,-0.0027,,,,,,,1.6225321896357128
2.35,12.589,0.0593,-0.0031,264.13922526309614,174.75440673478568,212.7444951553913,216.3646448020437,127.5078626360683,234.46443188319438,1.6353856925598107
2.36,12.5774,0.0605,-0.0045,,,,,,,1.6353856925598107
2.37,12.4145,0.0626,-0.0053,273.1051835484211,176.05108928357075,214.3230652147818,218.96925975422516,128.12661198749646,236.60331578751445,1.6567572959101826
2.38,12.2128,0.0643,-0.0057,,,,,,,1.6567572959101826
2.39,11.9529,0.0643,-0.0058,280.71939418646406,176.42234337292027,214.77502671485948,220.49479060668915,128.01182921187694,237.86752465221895,1.68612953176667
2.4,11.7551,0.0644,-0.0052,,,,,,,1.68612953176667
2.41,11.6155,0.0642,-0.0045,283.0277607108295,176.21293295040547,214.52009228745015,220.60969750679487,127.76427270548764,238.27084300282286,1.7030323486827255
2.42,11.5107,0.064,-0.0022,,,,,,,1.7030323486827255
2.43,11.4215,0.0634,-0.0018,282.3443231163387,175.8862045611407,214.12233598747562,220.11581999546632,127.61505389487935,238.3509555859745,1.7101251179761576
2.44,11.344,0.0628,-0.0012,,,,,,,1.7101251179761576
2.45,11.1966,0.062,-0.0006,280.4540995607898,175.29551901302395,213.4032405375944,219.18083963856105,127.30425280296085,238.1183869956237,1.7166693532324422
2.46,11.1074,0.0609,-0.0006,,,,,,,1.7166693532324422
2.47,10.9794,0.0593,-0.0008,275.186519044547,174.21440173125364,212.08709775978704,217.22710444120474,126.76356225578257,237.1971553967729,1.717689206856872
2.48,10.7195,0.0566,-0.0012,,,,,,,1.717689206856872
2.49,10.7361,0.0543,-0.0016,264.1244013918149,172.167326452663,209.5950061162854,213.3952822903613,125.7162825190836,234.93646647428577,1.7102199638800608
2.5,10.7528,0.0522,-0.0018,,,,,,,1.7102199638800608
2.51,10.8049,0.051,-0.002,254.57967291208146,171.08008425437419,208.27140691836857,210.66796058212145,125.45755817588594,233.51249459681358,1.6918424624610642
2.52,10.9134,0.051,-0.002,,,,,,,1.6918424624610642
