Depth,Qc,Fc,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs,Ic
0.23,2.042,0.0469,-0.0037,1616.2706346432722,100.10693311983387,121.86930988501516,316.83138632413096,50.43517517672608,124.6303400361623,2.676806028765102
0.24,1.954,0.0437,-0.0037,,,,,,,2.676806028765102
0.25,1.877,0.0442,-0.0032,1561.500858046513,99.03360772086913,120.56265287757982,312.21505250622727,50.74509256328938,126.2313155189719,2.7127660173697783
0.26,1.823,0.043,-0.0027,,,,,,,2.7127660173697783
0.27,1.781,0.043,-0.0031,1510.7248479377192,98.74863916710738,120.2157346382177,308.4464187614617,51.33462994296587,128.2037120231303,2.7375965771762973
0.28,1.717,0.0431,-0.0023,,,,,,,2.7375965771762973
0.29,1.72,0.0432,-0.0019,1480.683059744715,98.99076075394396,120.51049135262744,306.6398638409178,52.12255709848137,130.58769206724781,2.7599127332720768
0.3,1.722,0.044,-0.0015,,,,,,,2.7599127332720768
0.31,1.731,0.0456,0.0014,1461.7701704010951,100.37910780950969,122.20065298549007,306.7144450890516,53.38573589292231,133.7528644989135,2.7698896592616804
0.32,1.784,0.0465,-0.0023,,,,,,,2.7698896592616804
0.33,1.804,0.0477,-0.0041,1401.1721307748514,102.39314868574043,124.65252883481443,303.96212844230143,54.85039816810275,136.72480788776144,2.756417665751816
0.34,1.815,0.0481,-0.0046,,,,,,,2.756417665751816
0.35,1.781,0.0493,-0.0035,1390.2488358811845,103.17440419574382,125.60362249916639,303.9456311481619,55.80468204730756,139.35866686850568,2.7727792849851713
0.36,1.754,0.0498,-0.0023,,,,,,,2.7727792849851713
0.37,1.727,0.0497,0.0033,1373.6708903209967,103.30320243457822,125.7604203551387,302.7944201556187,56.46061171921983,141.44808933507952,2.7936069146897773
0.38,1.684,0.0534,-0.0039,,,,,,,2.7936069146897773
0.39,1.683,0.054,-0.0029,1434.0953985740548,104.21517710097008,126.87065038378968,308.59820921254857,57.47494687664979,144.87161855144288,2.8311311310173637
0.4,1.698,0.0562,-0.002,,,,,,,2.8311311310173637
0.41,1.714,0.0577,0.0,1432.9994340185642,105.82942618461304,128.83582318126807,310.07484339363174,58.75527799104007,148.00575644955902,2.837645704736096
0.42,1.746,0.0583,-0.003,,,,,,,2.837645704736096
0.43,1.781,0.0584,-0.0036,1359.3356232494941,107.39794240996049,130.74532119473452,305.56559199177684,59.92801936138719,150.07759372027604,2.8174948053558944
0.44,1.804,0.0583,-0.0033,,,,,,,2.8174948053558944
0.45,1.819,0.0582,-0.003,1292.5472137055401,108.4201974051267,131.989805536676,300.8879780631093,60.85768363624813,151.76976839114738,2.803707543870008
0.46,1.834,0.0573,-0.0021,,,,,,,2.803707543870008
0.47,1.788,0.0573,0.0021,1252.1307818582595,108.46701024289082,132.04679507830187,297.4053561766365,61.366136706983816,153.118664991511,2.8100240179332703
0.48,1.742,0.0573,0.0002,,,,,,,2.8100240179332703
0.49,1.723,0.0574,-0.0058,1248.1547866309093,108.28762673871033,131.8284151601691,296.82307107665423,61.75997340025313,154.7342380622087,2.833060003049236
0.5,1.727,0.0574,-0.0077,,,,,,,2.833060003049236
0.51,1.73,0.0574,-0.0081,1209.392598989228,108.92515724335053,132.60453925277457,293.94075930009865,62.48714146292338,156.31299959611434,2.830588612639844
0.52,1.74,0.0574,-0.0067,,,,,,,2.830588612639844
0.53,1.761,0.0574,-0.0052,1162.2551843195743,109.81697346624075,133.69022856759744,290.46030152344224,63.32067693648831,157.86240527652703,2.819763138475156
0.54,1.819,0.0572,-0.005,,,,,,,2.819763138475156
0.55,1.815,0.056,-0.0031,1090.3792442803945,110.73334298187021,134.80580884749418,284.5712693830805,64.12339258399807,158.8735670247784,2.7947829994864506
0.56,1.838,0.0543,-0.0064,,,,,,,2.7947829994864506
0.57,1.784,0.0493,-0.0083,983.177901184103,109.66566681633935,133.5060291677175,273.12726605046953,63.9231525948469,157.66181262024008,2.771756084110018
0.58,1.715,0.0486,-0.0085,,,,,,,2.771756084110018
0.59,1.638,0.0486,-0.008,1001.935140029687,108.17211736506304,131.68779505312023,273.5275203336365,63.67466867380852,158.64776280071507,2.819942340470056
0.6,1.581,0.0484,-0.0074,,,,,,,2.819942340470056
0.61,1.523,0.0483,-0.0064,1018.3051484447376,106.99050451777752,130.24930984772917,273.90782836117336,63.564687330884524,159.77664955228644,2.862592138269857
0.62,1.45,0.0479,-0.0043,,,,,,,2.862592138269857
0.63,1.435,0.0474,-0.0031,1017.2669657016928,105.95163378466582,128.9845976508975,272.69738589416727,63.49079598590163,160.62191628302529,2.893876171057666
0.64,1.419,0.046,-0.0031,,,,,,,2.893876171057666
0.65,1.412,0.046,-0.0029,983.3900621558695,105.75259282597725,128.742286918581,269.0686402550562,63.7371782327652,161.24792308359036,2.8958918533439046
0.66,1.4,0.0459,-0.0029,,,,,,,2.8958918533439046
0.67,1.399,0.046,-0.0019,966.8820974362262,105.94505690837447,128.97659101889067,267.46122115603106,64.19087106662863,162.47788221053344,2.9015141335125567
0.68,1.4,0.0461,-0.0033,,,,,,,2.9015141335125567
0.69,1.401,0.0471,-0.0031,960.8841123509532,106.57616811279354,129.74490031122693,267.2832767775636,64.85832028178406,164.19689319971036,2.9068008390760878
0.7,1.404,0.0493,-0.0048,,,,,,,2.9068008390760878
0.71,1.435,0.0507,-0.0027,975.6493563199097,108.12978325866662,131.6362578801159,270.00209332348845,66.0039578575575,167.0089926195249,2.9115339554875055
0.72,1.469,0.0521,-0.005,,,,,,,2.9115339554875055
0.73,1.446,0.0547,-0.0087,1003.2003267100187,109.39433837181659,133.17571627873323,273.6814693407524,67.00986768476027,169.8650521590833,2.9270250753314913
0.74,1.438,0.0571,-0.011,,,,,,,2.9270250753314913
0.75,1.437,0.0588,-0.0136,1037.547677272446,110.31220170404443,134.29311511796715,277.6387990089167,67.86048307464665,172.6372413176805,2.950218488495117
0.76,1.435,0.0589,-0.0145,,,,,,,2.950218488495117
0.77,1.433,0.0593,-0.0157,1024.7924429364575,110.70020773087715,134.76547028106785,276.59474984725756,68.37939210313324,173.97836326760338,2.9542041513785695
0.78,1.431,0.0597,-0.0167,,,,,,,2.9542041513785695
0.79,1.435,0.0614,-0.0169,1028.706583213323,111.41507363139968,135.63574181213875,277.4389287318262,69.08166604975125,175.90654627893318,2.962773497913762
0.8,1.423,0.0622,-0.0169,,,,,,,2.962773497913762
0.81,1.404,0.064,-0.0164,1050.8028223660617,111.63983382931863,135.90936292264877,279.5316216098686,69.58417132667275,177.95097767938458,2.987400431498875
0.82,1.402,0.0662,-0.0159,,,,,,,2.987400431498875
0.83,1.402,0.067,-0.0066,1062.7375938395955,112.31170101745775,136.72728819516598,281.03699916202186,70.31005785177368,180.12009710822787,3.0008235609327056
0.84,1.415,0.0677,-0.0079,,,,,,,3.0008235609327056
0.85,1.427,0.0677,-0.0089,1041.8966233879794,113.17275219703082,137.77552441377665,279.71778029261645,71.01861459437796,181.47717409264007,2.992880366639154
0.86,1.462,0.0676,-0.0092,,,,,,,2.992880366639154
0.87,1.504,0.0674,-0.0086,992.1202852687992,114.69787601857476,139.63219689217797,276.17228004048843,71.99571267286129,182.5137325521523,2.959543137667505
0.88,1.488,0.0663,-0.0079,,,,,,,2.959543137667505
0.89,1.465,0.0656,-0.0079,970.1050662189257,114.13384816091718,138.9455542828557,273.29255762273476,72.0164785477681,182.88585821541645,2.9681733493061477
0.9,1.427,0.0648,-0.0114,,,,,,,2.9681733493061477
0.91,1.358,0.0645,-0.0117,972.445890969513,112.52198670022958,136.98328815680122,271.46053049443276,71.57516424208004,183.41018497467596,3.009876481040377
0.92,1.292,0.064,-0.0114,,,,,,,3.009876481040377
0.93,1.239,0.0619,-0.0112,943.6991727999542,110.29071557278236,134.2669580886046,265.0730692914591,70.82207953178886,183.31350167435735,3.054650585016345
0.94,1.196,0.0603,-0.0095,,,,,,,3.054650585016345
0.95,1.15,0.0581,-0.0106,905.0805454125264,108.28151170901864,131.82097077619662,258.40062973269454,70.11195760593652,182.69046818691658,3.082937825583456
0.96,1.046,0.0562,-0.011,,,,,,,3.082937825583456
0.97,1.012,0.0531,-0.0109,861.0431936808526,104.8677310231668,127.66506385429003,249.20624277996603,68.71779320813799,181.34835802172339,3.1366545022710235
0.98,0.995,0.051,-0.0109,,,,,,,3.1366545022710235
0.99,0.988,0.0507,-0.0105,830.2800762223359,104.2082860478874,126.86226127568901,245.2078034720321,68.6064689811696,181.1622457651996,3.138900629725957
1.0,1.009,0.0507,-0.006,,,,,,,3.138900629725957
1.01,1.031,0.0507,-0.0068,821.2124192033026,105.40454766296061,128.31857976360422,245.79305371771184,69.41352080872147,182.13869131986112,3.112934844966164
1.02,1.069,0.0508,-0.0068,,,,,,,3.112934844966164
1.03,1.119,0.0529,-0.0064,827.0400954880098,107.89388482634692,131.3490771799006,249.42995944955507,70.87040664887346,184.1696883807266,3.074356820402836
1.04,1.215,0.055,-0.0071,,,,,,,3.074356820402836
1.05,1.289,0.0575,-0.0071,845.7164528498193,112.19512376509857,136.58536806185913,256.74266785136126,73.2212770889603,187.2808360598216,3.0105013643256564
1.06,1.346,0.0614,-0.007,,,,,,,3.0105013643256564
1.07,1.412,0.0652,-0.007,882.512085994656,115.81594011017366,140.99331839499402,264.0420959914454,75.3607583321745,191.40567733840967,2.9890097036547623
1.08,1.485,0.069,-0.006,,,,,,,2.9890097036547623
1.09,1.527,0.0726,-0.005,906.9570750161281,119.04635704391963,144.92599987955433,269.25919040921804,77.29527564876807,195.1240622774334,2.970776193245424
1.1,1.573,0.0749,-0.0037,,,,,,,2.970776193245424
1.11,1.6,0.0778,-0.0044,922.915917087931,121.18421615918994,147.52861097640516,272.5938936388583,78.66149482515011,197.86287013488098,2.961473592956098
1.12,1.623,0.0806,-0.0042,,,,,,,2.961473592956098
1.13,1.615,0.0806,-0.004,934.670637793209,122.05631216152224,148.590293066201,274.34491086116856,79.39191591177017,199.68830644224496,2.965672091382291
1.14,1.608,0.0806,-0.0035,,,,,,,2.965672091382291
1.15,1.596,0.0803,-0.0019,930.8692173776309,121.97125849972362,148.4867494779244,273.6615881647151,79.61959215520169,200.46186812164538,2.9718687942823685
1.16,1.585,0.0796,0.0004,,,,,,,2.9718687942823685
1.17,1.573,0.0783,-0.0014,914.9905169530128,121.59815930635334,148.03254176425625,271.49871977369133,79.66813578212229,200.65759378979766,2.973680879790236
1.18,1.538,0.0764,-0.0058,,,,,,,2.973680879790236
1.19,1.5,0.0729,-0.0134,887.0121756239823,119.99979473760966,146.08670663709003,266.9783895157774,79.02843913795004,199.5863291828745,2.982830731879901
1.2,1.458,0.0695,-0.0159,,,,,,,2.982830731879901
1.21,1.408,0.0662,-0.0164,850.7188468285512,117.73738317375422,143.33246647239645,260.9234034760037,78.04806698584011,197.84070564658552,2.994915004757674
1.22,1.373,0.063,-0.0167,,,,,,,2.994915004757674
1.23,1.327,0.0604,-0.0154,811.762121311751,115.63935937763726,140.77835054668884,254.41065781616672,77.149110430798,196.22294768621654,3.006080918318505
1.24,1.273,0.0575,-0.0141,,,,,,,3.006080918318505
1.25,1.219,0.0545,-0.0072,771.4050837167534,112.8171706976483,137.3426425884414,246.7145908074247,75.90392780234552,194.28799272810568,3.0301497562688873
1.26,1.162,0.0481,-0.0046,,,,,,,3.0301497562688873
1.27,1.108,0.0448,-0.0008,702.6112434866014,109.01654262987594,132.71579102767507,235.30643442474883,73.98523508441274,190.0281029692337,3.036417300224695
1.28,1.066,0.0419,0.0002,,,,,,,3.036417300224695
1.29,1.043,0.0408,-0.0004,671.2407113780627,107.04651948730995,130.31750198455126,229.4718441336225,73.09362426537187,188.39096780843627,3.048871278173987
1.3,1.027,0.0396,-0.0027,,,,,,,3.048871278173987
1.31,1.004,0.0384,-0.0043,650.9363677937645,105.91966375516435,128.94567761498269,225.7455668289621,72.63875458695496,187.58809879661706,3.0564188608828875
1.32,0.985,0.0373,-0.005,,,,,,,3.0564188608828875
1.33,0.984,0.035,-0.0087,621.7372158452993,104.95891669082626,127.7760724931798,221.4824927025633,72.17678298169297,186.02496438718853,3.045037382719814
1.34,0.986,0.0337,-0.0119,,,,,,,3.045037382719814
1.35,0.988,0.0337,-0.012,607.9571259473855,104.97112747818585,127.79093779953061,219.8981593629639,72.29177570134576,185.81778862918492,3.0330499145642116
1.36,1.004,0.0338,-0.0119,,,,,,,3.0330499145642116
1.37,1.043,0.0338,-0.0118,603.2607050136762,106.39446117650854,129.52369186705388,221.07967057911387,73.17439951664844,186.65710846447487,3.0009995514881234
1.38,1.162,0.034,-0.011,,,,,,,3.0009995514881234
1.39,1.242,0.0355,-0.0101,575.942928723993,110.92341672549499,135.0372029701678,221.525024347981,75.64816548653629,188.78552220549614,2.9075990185944516
1.4,1.335,0.0363,-0.0108,,,,,,,2.9075990185944516
1.41,1.442,0.0365,-0.0099,546.0814034068242,114.77170133257583,139.72207118748364,220.6340819021415,77.77894384081766,190.3647821720008,2.8241944121926728
1.42,1.573,0.0366,-0.0105,,,,,,,2.8241944121926728
1.43,1.773,0.0392,-0.0106,518.5160322457367,120.4159714580191,146.5933565575885,221.27207867411994,80.9204041059201,193.12006825352802,2.7169904503489817
1.44,1.857,0.0414,-0.0107,,,,,,,2.7169904503489817
1.45,1.931,0.044,-0.0107,533.0090089498963,123.81001927025186,150.7252408507414,225.87717120679787,83.03044149776788,196.8563809789247,2.694411062758117
1.46,1.981,0.0466,-0.0107,,,,,,,2.694411062758117
1.47,2.023,0.0481,-0.0103,548.787915424599,126.08490647030803,153.49466874646197,229.73938455453205,84.53051025389536,199.90988556701657,2.688978629075453
1.48,2.127,0.0483,-0.0091,,,,,,,2.688978629075453
1.49,2.192,0.0483,-0.0089,528.6658066283928,128.24418796618494,156.12335926318167,228.5144580531577,85.86422544827478,200.82197246465404,2.641329617389475
1.5,2.277,0.0484,-0.0087,,,,,,,2.641329617389475
1.51,2.373,0.0484,-0.0095,509.0718186739929,130.36390937959112,158.70388967950223,227.24720753219313,87.18834894837065,201.6731228870293,2.5937026618039325
1.52,2.503,0.0484,-0.0098,,,,,,,2.5937026618039325
1.53,2.649,0.048,-0.0096,480.8496267662454,133.06693532594056,161.9945299620146,225.0576834670032,88.84415588951667,202.2920682855799,2.5248422374029125
1.54,2.78,0.0476,-0.0094,,,,,,,2.5248422374029125
1.55,2.876,0.0462,-0.0066,451.6321131123303,134.70581318343767,163.9896856146198,221.71717882889882,89.9416639796481,202.0748055639084,2.465365532240214
1.56,2.922,0.0438,-0.0017,,,,,,,2.465365532240214
1.57,2.992,0.0419,-0.0019,417.4750067439719,134.5822105392981,163.83921283044987,216.05100389763032,90.04511542783965,200.2314563839901,2.4171956678285342
1.58,3.065,0.0401,-0.0018,,,,,,,2.4171956678285342
1.59,3.122,0.037,-0.0017,380.48955199211827,134.19310151854768,163.36551489214503,209.4526611355689,89.98400195118201,197.71437919392253,2.3615044241029417
1.6,3.261,0.0357,-0.0015,,,,,,,2.3615044241029417
1.61,3.341,0.0354,-0.0015,359.69069604231953,135.31845371689,164.73550887273566,206.55523355213904,90.84915658019898,197.30305599833588,2.3103544070671744
1.62,3.418,0.0351,-0.0015,,,,,,,2.3103544070671744
1.63,3.514,0.0351,-0.0015,349.4965748258118,136.49376605043034,166.16632388748042,205.50206059078792,91.76179928829227,197.77531161791964,2.2780983734528943
1.64,3.572,0.035,-0.0014,,,,,,,2.2780983734528943
1.65,3.73,0.035,-0.0014,339.4703284560359,137.91836429405717,167.90061740146092,204.63696841469675,92.84576073099402,198.40046441598057,2.2417024447874283
1.66,3.833,0.035,-0.0012,,,,,,,2.2417024447874283
1.67,3.937,0.0349,-0.0012,330.5717964892631,139.20750839726995,169.47001022276342,203.8533416279441,93.86233030203785,199.011673709733,2.2087178692438485
1.68,4.029,0.0347,-0.0011,,,,,,,2.2087178692438485
1.69,4.103,0.0346,-0.0011,322.6314887587661,140.1443044348662,170.61045757288062,202.96695897181561,94.66735901279803,199.4490333254084,2.1820471393811696
1.7,4.291,0.0346,-0.0011,,,,,,,2.1820471393811696
1.71,4.341,0.0345,-0.001,314.0342661359834,141.44823849672255,172.19785556122747,202.21399158262813,95.72880900730885,200.05177915266486,2.1477059617719636
1.72,4.352,0.0337,-0.001,,,,,,,2.1477059617719636
1.73,4.329,0.0338,-0.001,310.07215641885733,141.3185614743973,172.039987881875,201.26234902481292,95.83729298488394,200.1031192998276,2.1447273756800107
1.74,4.295,0.0339,-0.001,,,,,,,2.1447273756800107
1.75,4.26,0.0345,-0.001,314.5389444470401,141.4752907230508,172.2307887063227,202.13149040326795,96.08517107234854,201.1974606553042,2.158953685115023
1.76,4.237,0.0357,-0.001,,,,,,,2.158953685115023
1.77,4.199,0.0388,-0.0009,336.0956938520323,142.9955300152631,174.08151480118988,207.19014196746735,97.13157484364787,204.85963547285994,2.1947029633927118
1.78,4.168,0.0389,-0.0009,,,,,,,2.1947029633927118
1.79,4.099,0.0389,-0.0009,338.78343660422865,142.7261666727291,173.75359421027892,207.38131307909933,97.1185976533863,205.47492803577327,2.2097748297156476
1.8,4.026,0.0388,-0.0008,,,,,,,2.2097748297156476
1.81,3.964,0.0386,-0.0006,340.80204074754295,142.1079136338378,173.00093833684602,207.1880335425351,96.88810418132523,205.79507321689974,2.228058323640784
1.82,3.964,0.0385,-0.0004,,,,,,,2.228058323640784
1.83,3.964,0.0384,-0.0004,338.7835142445372,142.22989264326492,173.14943452223554,206.812983826519,97.14265356820495,206.22871193203414,2.2268354780824473
1.84,3.964,0.0385,-0.0004,,,,,,,2.2268354780824473
1.85,4.006,0.0385,-0.0003,336.8348335657934,142.68080360032084,173.6983696003906,206.69643346071405,97.6056999309765,206.88269191523148,2.221120316263538
1.86,4.045,0.0385,-0.0003,,,,,,,2.221120316263538
1.87,4.068,0.0397,-0.0002,339.48055292346464,143.62326017011245,174.8457080331804,207.78683028767315,98.3649233027132,208.29932697771218,2.21913829233643
1.88,4.083,0.04,-0.0002,,,,,,,2.21913829233643
1.89,4.072,0.0399,-0.0002,339.2686263492851,143.9041353659266,175.18764305417153,207.86200323293414,98.71139141960569,208.99872937854673,2.21973784451132
1.9,4.083,0.0397,-0.0002,,,,,,,2.21973784451132
1.91,4.079,0.0396,-0.0001,336.62623634597657,144.02261799589164,175.3318827776072,207.37330235396857,98.96315516232148,209.35323151089455,2.216919276161284
1.92,4.003,0.0396,-0.0001,,,,,,,2.216919276161284
1.93,3.998,0.0397,0.0,338.7168016538681,143.81474368566776,175.07881839994337,207.50339026463868,98.98462194429585,209.94336657596614,2.2295679195652336
1.94,3.996,0.0398,-0.0001,,,,,,,2.2295679195652336
1.95,4.011,0.041,-0.0001,343.33821853511193,144.5208209755903,175.93839075289256,208.77450687071703,99.58109291484813,211.38028696631775,2.235283557590106
1.96,4.026,0.041,-0.0001,,,,,,,2.235283557590106
1.97,4.099,0.041,-0.0001,339.4583385805455,145.17205502206625,176.73119741816762,208.46586755555313,100.1765600039918,211.96074075058948,2.2222294697073837
1.98,4.172,0.041,-0.0001,,,,,,,2.2222294697073837
1.99,4.206,0.0399,0.0,330.16246144302255,145.51780053243633,177.15210499600946,206.93344835438248,100.60438330823256,211.793531896457,2.200285384427103
2.0,4.226,0.0399,0.0002,,,,,,,2.200285384427103
2.01,4.21,0.0389,0.0001,324.583713502819,145.35713727138173,176.95651493907343,205.6907872295294,100.68592532593605,211.6320767090434,2.193736997756966
2.02,4.214,0.0381,0.0001,,,,,,,2.193736997756966
2.03,4.233,0.038,0.0001,318.94702131200876,145.31894384561505,176.9100185946618,204.5219404025918,100.84656516557908,211.52676023412104,2.1849924723569596
2.04,4.264,0.038,0.0002,,,,,,,2.1849924723569596
2.05,4.322,0.0381,0.0002,316.0338387308256,145.96972438561974,177.7022731651023,204.37444783494482,101.44736594516044,212.15721040000366,2.1731307242416302
2.06,4.379,0.0381,0.0003,,,,,,,2.1731307242416302
2.07,4.399,0.0382,0.0004,313.5364667750664,146.55182110268592,178.41091264674807,204.25298416044708,102.00273312904531,212.7792674137483,2.163155848301369
2.08,4.402,0.0383,0.0006,,,,,,,2.163155848301369
2.09,4.429,0.0385,0.0006,313.21178326452406,146.98083369338485,178.9331888441207,204.42554295298865,102.44240108011194,213.52529112498766,2.1609029131135284
2.1,4.491,0.0389,0.0006,,,,,,,2.1609029131135284
2.11,4.537,0.0391,0.0006,312.1705252826586,147.881869666644,180.03010220287098,204.81962206788944,103.20333238190678,214.509378220116,2.1500639655067384
2.12,4.61,0.0397,0.0007,,,,,,,2.1500639655067384
2.13,4.648,0.0409,0.0008,316.1375178115747,149.2244356865885,181.66453040106427,206.48867233770093,104.22375320883141,216.32245071305957,2.1461150920832837
2.14,4.718,0.0409,0.0008,,,,,,,2.1461150920832837
2.15,4.802,0.0417,0.0009,314.79747957200965,150.36795935657204,183.05664617321816,207.01568288674426,105.15545281327243,217.4337203749158,2.1311097121845215
2.16,4.879,0.0417,0.001,,,,,,,2.1311097121845215
2.17,4.956,0.042,0.001,311.54182206999644,151.3026256245233,184.19450076028926,207.02799322593395,105.96982740480232,218.1978401777021,2.1138433800868994
2.18,4.998,0.0419,0.0011,,,,,,,2.1138433800868994
2.19,4.987,0.0417,0.0012,308.84070411021634,151.49196792794365,184.42500443401838,206.57797744164267,106.27263490210441,218.5112567946574,2.108410544796493
2.2,4.967,0.0422,0.0012,,,,,,,2.108410544796493
2.21,4.933,0.0426,0.0012,312.891671272243,151.76822693038935,184.76131974134356,207.4621781631848,106.56335186976942,219.6055293327584,2.1199906347113178
2.22,4.898,0.043,0.0012,,,,,,,2.1199906347113178
2.23,4.844,0.0432,0.0012,316.5902789877684,151.77455188170282,184.769019682073,208.07084597115403,106.67462412924776,220.47750388984886,2.1342564636606216
2.24,4.783,0.0429,0.0012,,,,,,,2.1342564636606216
2.25,4.595,0.0426,0.0012,319.5002558864,150.61309152025052,183.3550679376963,207.64434145972345,106.00703170533515,220.48857628452265,2.1626592995685217
2.26,4.491,0.0401,0.0012,,,,,,,2.1626592995685217
2.27,4.364,0.0387,0.0012,308.3246291921219,148.2555213471491,180.48498250957283,203.6899633942698,104.64450409818208,218.1583648593945,2.1709767260928556
2.28,4.237,0.0382,0.0011,,,,,,,2.1709767260928556
2.29,4.068,0.0383,0.0011,313.6397835715818,146.76160285755475,178.66629913093624,203.4780857691062,103.75485822858174,218.23449202402995,2.210679597130662
2.3,3.922,0.0383,0.0011,,,,,,,2.210679597130662
2.31,3.733,0.0385,0.0012,323.48215692284776,145.10754941060674,176.65266884769517,203.97646411351158,102.7712276761102,218.72413631185034,2.2635074975823355
2.32,3.545,0.0389,0.0011,,,,,,,2.2635074975823355
2.33,3.226,0.0389,0.001,341.77958077553285,142.1019228669309,172.99364522930716,204.95331396363454,100.96160691850866,219.2594739896565,2.35375885598018
2.34,3.057,0.0389,0.001,,,,,,,2.35375885598018
2.35,2.926,0.0389,0.001,352.8437757589995,139.9864404325375,170.41827530917612,205.2328167799779,99.78930730966619,219.57546074141416,2.4125463415980692
2.36,2.903,0.0384,0.001,,,,,,,2.4125463415980692
2.37,2.893,0.0345,0.0012,330.94169321368116,138.3546119365007,168.4317014879139,200.02928757330722,98.87147713362305,216.62149447772728,2.390714807530364
2.38,2.902,0.0305,-0.0012,,,,,,,2.390714807530364
2.39,2.911,0.0267,-0.0155,288.7234943546393,135.60324974294772,165.08221707837117,190.00277811806836,97.10351516888106,209.9784863034791,2.328540259858687
2.4,2.949,0.0256,-0.025,,,,,,,2.328540259858687
2.41,2.849,0.0248,-0.03,279.9061197274516,134.47255502862947,163.70571916528806,187.3631898538156,96.43479532076584,208.37878901294263,2.3251894545182856
2.42,2.788,0.0222,-0.0395,,,,,,,2.3251894545182856
2.43,2.738,0.0221,-0.0416,267.7315796449386,132.50508090588696,161.31053327673195,183.41156696916028,95.19000325981449,205.64878391504107,2.324083262202877
2.44,2.722,0.0224,-0.0426,,,,,,,2.324083262202877
2.45,2.688,0.0227,-0.0428,272.1490211424905,132.54077036474402,161.35398131360142,184.24064896677575,95.3660851056055,206.76637448546802,2.3406436451771153
2.46,2.68,0.0233,-0.0429,,,,,,,2.3406436451771153
2.47,2.678,0.0236,-0.0429,276.94070950560564,133.023521544879,161.9416784024614,185.4648885142027,95.83937982179498,208.236302254621,2.351169708878405
2.48,2.706,0.0235,-0.0429,,,,,,,2.351169708878405
2.49,2.734,0.0235,-0.0428,273.79909709207476,133.55980490640576,162.59454510345049,185.15809753533466,96.30722284478553,208.57839501651364,2.3380004352125985
2.5,3.003,0.0217,-0.0424,,,,,,,2.3380004352125985
2.51,3.326,0.0179,-0.0424,226.73442128350175,134.8003107884118,164.104726177197,176.21897478654145,97.06680222086176,202.02742366875896,2.1677814234663155
2.52,3.668,0.0173,-0.0422,,,,,,,2.1677814234663155
2.53,4.068,0.0174,-0.042,210.67205075605875,138.57801243541797,168.70366731268277,175.42540759173556,99.90834652117928,201.9900927144146,2.0460671426925168
2.54,4.56,0.0175,-0.0424,,,,,,,2.0460671426925168
2.55,4.664,0.0197,-0.0478,212.68734990622607,142.73964295802497,173.770000122813,178.96407639819103,103.17581781252868,205.8940724087852,1.9898975547465594
2.56,4.71,0.0262,-0.0519,,,,,,,1.9898975547465594
