d,vs
0.0,80.0
0.1,80.0
1.0,90.0
1.1,90.0
1.5,72.0
2.0,224.0
2.1,224.0
2.5,151.0
3.0,219.0
3.1,219.0
3.5,359.0
4.0,270.0
4.1,270.0
4.5,232.0
5.0,186.0
5.1,186.0
5.5,169.0
6.0,167.0
6.1,167.0
6.5,163.0
7.0,206.0
7.1,206.0
7.5,158.0
8.0,173.0
8.1,173.0
8.5,159.0
9.0,151.0
9.1,151.0
9.5,151.0
10.0,155.0
10.1,155.0
10.5,170.0
11.0,222.0
11.1,222.0
11.5,201.0
12.0,236.0
12.1,236.0
12.5,179.0
13.0,484.0
13.1,484.0
13.5,199.0
14.0,239.0
14.1,239.0
14.5,309.0
15.0,248.0
15.1,248.0
15.5,220.0
16.0,220.0
16.1,220.0
16.5,291.0
17.0,229.0
17.1,229.0
17.5,281.0
18.0,240.0
18.1,240.0
18.5,293.0
19.0,307.0
19.1,307.0
19.5,261.0
20.0,235.0
20.1,235.0
20.5,262.0
21.0,194.0
21.1,194.0
21.5,280.0
22.0,345.0
22.1,345.0
22.5,292.0
23.0,163.0
23.1,163.0
23.5,315.0
24.0,477.0
24.1,477.0
24.5,276.0
25.0,251.0
25.1,251.0
25.5,213.0
26.0,239.0
26.1,239.0
26.5,239.0
27.0,256.0
27.1,256.0
27.5,246.0
28.0,254.0
28.1,254.0
28.5,233.0
29.0,242.0
29.1,242.0
29.5,279.0
30.0,316.0
30.1,316.0
30.5,242.0
31.0,231.0
31.1,231.0
31.5,328.0
32.0,267.0
32.1,267.0
32.5,297.0
33.0,362.0
33.1,362.0
33.5,268.0
34.0,268.0
