d,vs
0.0,176.0
0.1,176.0
1.1,176.0
2.0,177.0
2.1,177.0
2.5,146.0
3.0,150.0
3.1,150.0
3.5,176.0
4.0,166.0
4.1,166.0
4.5,184.0
5.0,168.0
5.1,168.0
5.5,198.0
6.0,141.0
6.1,141.0
6.5,341.0
7.0,173.0
7.1,173.0
7.5,235.0
8.0,232.0
8.1,232.0
8.5,194.0
9.0,241.0
9.1,241.0
9.5,238.0
10.0,239.0
10.1,239.0
10.5,214.0
11.0,194.0
11.1,194.0
11.5,269.0
12.0,231.0
12.1,231.0
12.5,204.0
13.0,208.0
13.1,208.0
13.5,191.0
14.0,236.0
14.1,236.0
14.5,303.0
15.0,236.0
15.1,236.0
15.5,197.0
16.0,341.0
16.1,341.0
16.5,426.0
17.0,193.0
17.1,193.0
17.5,205.0
18.0,222.0
18.1,222.0
18.5,215.0
19.0,224.0
19.1,224.0
19.5,232.0
20.0,226.0
20.1,226.0
20.5,217.0
21.0,253.0
21.1,253.0
21.5,261.0
22.0,227.0
22.1,227.0
22.5,243.0
23.0,279.0
23.1,279.0
23.5,249.0
24.0,305.0
24.1,305.0
24.5,272.0
25.0,311.0
25.1,311.0
25.5,410.0
26.0,417.0
26.1,417.0
26.5,439.0
27.0,439.0
