d,vs
0.0,1334.0
0.1,1334.0
1.1,1334.0
2.0,456.0
2.1,456.0
2.5,162.0
3.0,151.0
3.1,151.0
3.5,183.0
4.0,120.0
4.1,120.0
4.5,114.0
5.0,142.0
5.1,142.0
5.5,100.0
6.0,90.0
6.1,90.0
6.5,155.0
7.0,189.0
7.1,189.0
7.5,192.0
8.0,193.0
8.1,193.0
8.5,173.0
9.0,174.0
9.1,174.0
9.5,151.0
10.0,140.0
10.1,140.0
10.5,140.0
11.0,164.0
11.1,164.0
11.5,188.0
12.0,180.0
12.1,180.0
12.5,146.0
13.0,127.0
13.1,127.0
13.5,111.0
14.0,223.0
14.1,223.0
14.5,185.0
15.0,180.0
15.1,180.0
15.5,173.0
16.0,220.0
16.1,220.0
16.5,252.0
17.0,209.0
17.1,209.0
17.5,230.0
18.0,242.0
18.1,242.0
18.5,272.0
19.0,294.0
19.1,294.0
19.5,299.0
20.0,304.0
20.1,304.0
20.5,369.0
21.0,308.0
21.1,308.0
21.5,293.0
22.0,291.0
22.1,291.0
22.5,333.0
23.0,282.0
23.1,282.0
23.5,311.0
24.0,313.0
24.1,313.0
24.5,311.0
25.0,308.0
25.1,308.0
25.5,306.0
26.0,311.0
26.1,311.0
26.5,271.0
27.0,271.0
27.1,271.0
27.5,294.0
28.0,339.0
28.1,339.0
28.5,380.0
29.0,302.0
29.1,302.0
29.5,302.0
