d,vs
0.0,149.0
0.1,149.0
1.1,149.0
2.0,181.0
2.1,181.0
2.5,351.0
3.0,225.0
3.1,225.0
3.5,99.0
4.0,196.0
4.1,196.0
4.5,27.0
5.0,82.0
5.1,82.0
5.5,79.0
6.0,72.0
6.1,72.0
6.5,206.0
7.0,216.0
7.1,216.0
7.5,231.0
8.0,217.0
8.1,217.0
8.5,196.0
9.0,220.0
9.1,220.0
9.5,215.0
10.0,154.0
10.1,154.0
10.5,184.0
11.0,161.0
11.1,161.0
11.5,176.0
12.0,149.0
12.1,149.0
12.5,128.0
13.0,207.0
13.1,207.0
13.5,135.0
14.0,281.0
14.1,281.0
14.5,387.0
15.0,241.0
15.1,241.0
15.5,529.0
16.0,281.0
16.1,281.0
16.5,272.0
17.0,284.0
17.1,284.0
17.5,291.0
18.0,237.0
18.1,237.0
18.5,245.0
19.0,310.0
19.1,310.0
19.5,233.0
20.0,251.0
20.1,251.0
20.5,264.0
21.0,249.0
21.1,249.0
21.5,353.0
22.0,293.0
22.1,293.0
22.5,215.0
23.0,237.0
23.1,237.0
23.5,281.0
24.0,259.0
24.1,259.0
24.5,302.0
25.0,300.0
25.1,300.0
25.5,259.0
26.0,269.0
26.1,269.0
26.5,490.0
27.0,424.0
27.1,424.0
27.5,233.0
28.0,233.0
