d,vs
0.0,171.0
0.1,171.0
1.1,171.0
1.5,357.0
2.0,230.0
2.1,230.0
2.5,175.0
3.0,154.0
3.1,154.0
3.5,224.0
4.0,268.0
4.1,268.0
4.5,243.0
5.0,228.0
5.1,228.0
5.5,306.0
6.0,282.0
6.1,282.0
6.5,203.0
7.0,214.0
7.1,214.0
7.5,198.0
8.0,200.0
8.1,200.0
8.5,207.0
9.0,180.0
9.1,180.0
9.5,234.0
10.0,231.0
10.1,231.0
10.5,240.0
11.0,252.0
11.1,252.0
11.5,243.0
12.0,187.0
12.1,187.0
12.5,174.0
13.0,189.0
13.1,189.0
13.5,193.0
14.0,190.0
14.1,190.0
14.5,158.0
15.0,186.0
15.1,186.0
15.5,212.0
16.0,231.0
16.1,231.0
16.5,367.0
17.0,379.0
17.1,379.0
17.5,321.0
18.0,265.0
18.1,265.0
18.5,351.0
19.0,329.0
19.1,329.0
19.5,255.0
20.0,293.0
20.1,293.0
20.5,281.0
21.0,315.0
21.1,315.0
21.5,273.0
22.0,275.0
22.1,275.0
22.5,254.0
23.0,322.0
23.1,322.0
23.5,282.0
24.0,317.0
24.1,317.0
24.5,390.0
25.0,340.0
25.1,340.0
25.5,335.0
26.0,282.0
26.1,282.0
26.5,282.0
27.0,283.0
27.1,283.0
27.5,320.0
28.0,282.0
28.1,282.0
28.5,282.0
