d,vs
0.0,241.0
0.1,241.0
1.1,241.0
2.0,262.0
2.1,262.0
2.5,267.0
3.0,291.0
3.1,291.0
3.5,201.0
4.0,209.0
4.1,209.0
4.5,181.0
5.0,185.0
5.1,185.0
5.5,190.0
6.0,219.0
6.1,219.0
6.5,240.0
7.0,247.0
7.1,247.0
7.5,223.0
8.0,168.0
8.1,168.0
8.5,156.0
9.0,198.0
9.1,198.0
9.5,234.0
10.0,227.0
10.1,227.0
10.5,247.0
11.0,233.0
11.1,233.0
11.5,283.0
12.0,248.0
12.1,248.0
12.5,280.0
13.0,206.0
13.1,206.0
13.5,199.0
14.0,199.0
14.1,199.0
14.5,320.0
15.0,202.0
15.1,202.0
15.5,423.0
16.0,564.0
16.1,564.0
16.5,533.0
17.0,306.0
17.1,306.0
17.5,275.0
18.0,334.0
18.1,334.0
18.5,335.0
19.0,329.0
19.1,329.0
19.5,329.0
