d,vs
0.0,126.0
0.1,126.0
1.1,126.0
2.1,126.0
2.5,60.0
3.0,84.0
3.1,84.0
3.5,78.0
4.0,97.0
4.1,97.0
4.5,81.0
5.0,92.0
5.1,92.0
5.5,90.0
6.0,117.0
6.1,117.0
6.5,117.0
7.0,145.0
7.1,145.0
7.5,161.0
8.0,184.0
8.1,184.0
8.5,164.0
9.0,196.0
9.1,196.0
9.5,186.0
10.0,174.0
10.1,174.0
10.5,155.0
11.0,176.0
11.1,176.0
11.5,183.0
12.0,195.0
12.1,195.0
12.5,170.0
13.0,186.0
13.1,186.0
13.5,190.0
14.0,216.0
14.1,216.0
14.5,180.0
15.0,257.0
15.1,257.0
15.5,182.0
16.0,151.0
16.1,151.0
16.5,216.0
17.0,151.0
17.1,151.0
17.5,184.0
18.0,240.0
18.1,240.0
18.5,154.0
19.0,217.0
19.1,217.0
19.5,201.0
20.0,211.0
20.1,211.0
20.5,184.0
21.0,207.0
21.1,207.0
21.5,191.0
22.0,184.0
22.1,184.0
22.5,178.0
23.0,254.0
23.1,254.0
23.5,251.0
24.0,251.0
