d,vs
0.0,732.0
0.1,732.0
1.0,125.0
1.1,125.0
1.5,564.0
2.0,207.0
2.1,207.0
2.5,141.0
3.0,147.0
3.1,147.0
3.5,154.0
4.0,150.0
4.1,150.0
4.5,157.0
5.0,230.0
5.1,230.0
5.5,206.0
6.0,264.0
6.1,264.0
6.5,263.0
7.0,281.0
7.1,281.0
7.5,429.0
8.1,429.0
8.5,281.0
9.0,228.0
9.1,228.0
9.5,245.0
10.0,181.0
10.1,181.0
10.5,169.0
11.0,242.0
11.1,242.0
11.5,225.0
12.0,178.0
12.1,178.0
12.5,187.0
13.0,209.0
13.1,209.0
13.5,171.0
14.0,197.0
14.1,197.0
14.5,217.0
15.0,200.0
15.1,200.0
15.5,233.0
16.0,316.0
16.1,316.0
16.5,424.0
17.0,336.0
17.1,336.0
17.5,320.0
18.0,382.0
18.1,382.0
18.5,348.0
19.0,333.0
19.1,333.0
19.5,398.0
20.0,393.0
20.1,393.0
20.5,363.0
21.0,390.0
21.1,390.0
21.5,390.0
