d,vs
0.0,617.0
0.1,617.0
1.1,617.0
2.0,749.0
2.1,749.0
2.5,151.0
3.0,133.0
3.1,133.0
3.5,124.0
4.0,148.0
4.1,148.0
4.5,157.0
5.0,148.0
5.1,148.0
5.5,144.0
6.0,136.0
6.1,136.0
6.5,104.0
7.0,140.0
7.1,140.0
7.5,131.0
8.0,139.0
8.1,139.0
8.5,154.0
9.0,190.0
9.1,190.0
9.5,199.0
10.0,214.0
10.1,214.0
10.5,254.0
11.0,224.0
11.1,224.0
11.5,228.0
12.0,341.0
12.1,341.0
12.5,258.0
13.0,299.0
13.1,299.0
13.5,336.0
14.0,345.0
14.1,345.0
14.5,382.0
15.0,299.0
15.1,299.0
15.5,353.0
16.0,347.0
16.1,347.0
16.5,326.0
17.0,354.0
17.1,354.0
17.5,359.0
18.0,345.0
18.1,345.0
18.5,387.0
19.0,420.0
19.1,420.0
19.5,420.0
