d,vs
0.0,379.0
0.1,379.0
1.1,379.0
1.5,217.0
2.0,146.0
2.1,146.0
2.5,512.0
3.1,512.0
3.5,228.0
4.0,177.0
4.1,177.0
4.5,249.0
5.0,218.0
5.1,218.0
5.5,224.0
6.0,221.0
6.1,221.0
6.5,254.0
7.0,262.0
7.1,262.0
7.5,264.0
8.0,253.0
8.1,253.0
8.5,281.0
9.0,251.0
9.1,251.0
9.5,302.0
10.0,250.0
10.1,250.0
10.5,269.0
11.0,289.0
11.1,289.0
11.5,234.0
12.0,286.0
12.1,286.0
12.5,263.0
13.0,308.0
13.1,308.0
13.5,350.0
14.0,349.0
14.1,349.0
14.5,201.0
15.0,397.0
15.1,397.0
15.5,296.0
16.0,293.0
16.1,293.0
16.5,308.0
17.0,260.0
17.1,260.0
17.5,261.0
18.0,276.0
18.1,276.0
18.5,285.0
19.0,354.0
19.1,354.0
19.5,373.0
20.0,334.0
20.1,334.0
20.5,536.0
21.0,285.0
21.1,285.0
21.5,404.0
22.0,335.0
22.1,335.0
22.5,335.0
