File Name, (Hegazy) Depth, Vs,  (Andrus) Depth, Vs, (Rob) Depth, Vs, (Mc15) Depth, Vs, (Mc18) Depth, Vs,
CPT_6457.csv, 1.92, 526.89, 1.92, 111.60, 1.92, 200.85, 1.92, 75.79, 1.92, 199.67
CPT_6457.csv, 1.94, 525.96, 1.94, 110.09, 1.94, 198.81, 1.94, 75.31, 1.94, 200.10
CPT_6457.csv, 1.96, 499.09, 1.96, 109.50, 1.96, 195.48, 1.96, 74.99, 1.96, 197.90
CPT_6457.csv, 1.98, 486.81, 1.98, 110.84, 1.98, 195.76, 1.98, 75.71, 1.98, 197.54
CPT_6457.csv, 2.00, 466.46, 2.00, 111.67, 2.00, 194.63, 2.00, 76.11, 2.00, 196.09
CPT_6457.csv, 2.02, 447.97, 2.02, 110.31, 2.02, 191.07, 2.02, 75.47, 2.02, 194.33
CPT_6457.csv, 2.04, 432.46, 2.04, 104.00, 2.04, 181.96, 2.04, 72.51, 2.04, 192.07
CPT_6457.csv, 2.06, 413.83, 2.06, 99.76, 2.06, 174.94, 2.06, 70.46, 2.06, 189.71
CPT_6457.csv, 2.08, 361.61, 2.08, 95.38, 2.08, 164.19, 2.08, 67.77, 2.08, 182.16
CPT_6457.csv, 2.10, 325.25, 2.10, 92.13, 2.10, 156.21, 2.10, 65.73, 2.10, 176.37
CPT_6457.csv, 2.12, 311.30, 2.12, 91.48, 2.12, 153.73, 2.12, 65.31, 2.12, 174.39
CPT_6457.csv, 2.14, 296.90, 2.14, 90.63, 2.14, 150.95, 2.14, 64.76, 2.14, 172.13
CPT_6457.csv, 2.16, 295.55, 2.16, 90.37, 2.16, 150.37, 2.16, 64.79, 2.16, 172.52
CPT_6457.csv, 2.18, 266.09, 2.18, 88.71, 2.18, 144.74, 2.18, 63.38, 2.18, 166.57
CPT_6457.csv, 2.20, 265.07, 2.20, 88.87, 2.20, 144.69, 2.20, 63.61, 2.20, 166.96
CPT_6457.csv, 2.22, 292.16, 2.22, 92.16, 2.22, 151.74, 2.22, 66.12, 2.22, 173.83
CPT_6457.csv, 2.24, 288.22, 2.24, 91.85, 2.24, 150.79, 2.24, 66.28, 2.24, 174.23
CPT_6457.csv, 2.26, 287.09, 2.26, 91.87, 2.26, 150.58, 2.26, 66.45, 2.26, 174.62
CPT_6457.csv, 2.28, 298.66, 2.28, 93.54, 2.28, 153.79, 2.28, 67.71, 2.28, 177.77
CPT_6457.csv, 2.30, 284.90, 2.30, 92.80, 2.30, 151.17, 2.30, 67.20, 2.30, 175.46
CPT_6457.csv, 2.32, 284.14, 2.32, 94.96, 2.32, 153.48, 2.32, 68.38, 2.32, 175.98
CPT_6457.csv, 2.34, 295.57, 2.34, 98.40, 2.34, 158.74, 2.34, 70.51, 2.34, 179.25
CPT_6457.csv, 2.36, 279.80, 2.36, 103.36, 2.36, 160.01, 2.36, 73.06, 2.36, 179.94
CPT_6457.csv, 2.38, 266.93, 2.38, 110.69, 2.38, 162.76, 2.38, 77.13, 2.38, 183.22
CPT_6457.csv, 2.40, 277.13, 2.40, 118.32, 2.40, 169.92, 2.40, 81.84, 2.40, 190.32
CPT_6457.csv, 2.42, 273.99, 2.42, 124.88, 2.42, 173.76, 2.42, 85.79, 2.42, 194.63
CPT_6457.csv, 2.44, 228.93, 2.44, 134.49, 2.44, 171.01, 2.44, 91.38, 2.44, 193.96
CPT_6457.csv, 2.46, 217.22, 2.46, 135.36, 2.46, 169.06, 2.46, 91.98, 2.46, 192.60
CPT_6457.csv, 2.48, 216.85, 2.48, 138.28, 2.48, 170.95, 2.48, 94.08, 2.48, 195.01
CPT_6457.csv, 2.50, 234.63, 2.50, 147.14, 2.50, 180.80, 2.50, 100.25, 2.50, 205.01
CPT_6457.csv, 2.52, 271.68, 2.52, 158.47, 2.52, 196.15, 2.52, 107.72, 2.52, 218.71
CPT_6457.csv, 2.54, 267.18, 2.54, 162.03, 2.54, 197.83, 2.54, 110.50, 2.54, 221.09
CPT_6457.csv, 2.56, 279.44, 2.56, 164.59, 2.56, 202.01, 2.56, 112.21, 2.56, 224.80
CPT_6457.csv, 2.58, 313.29, 2.58, 168.46, 2.58, 211.02, 2.58, 114.30, 2.58, 231.54
CPT_6457.csv, 2.60, 345.64, 2.60, 170.87, 2.60, 218.44, 2.60, 115.48, 2.60, 236.72
CPT_6457.csv, 2.62, 380.11, 2.62, 170.68, 2.62, 224.13, 2.62, 115.06, 2.62, 240.22
CPT_6457.csv, 2.64, 386.37, 2.64, 167.61, 2.64, 223.01, 2.64, 113.30, 2.64, 239.46
CPT_6457.csv, 2.66, 342.44, 2.66, 160.41, 2.66, 210.53, 2.66, 109.44, 2.66, 231.44
CPT_6457.csv, 2.68, 355.52, 2.68, 160.16, 2.68, 212.61, 2.68, 109.37, 2.68, 233.12
CPT_6457.csv, 2.70, 375.08, 2.70, 168.15, 2.70, 221.52, 2.70, 114.34, 2.70, 240.34
CPT_6457.csv, 2.72, 364.74, 2.72, 166.83, 2.72, 218.86, 2.72, 113.83, 2.72, 239.11
CPT_6457.csv, 2.74, 359.04, 2.74, 163.52, 2.74, 215.57, 2.74, 112.01, 2.74, 237.07
CPT_6457.csv, 2.76, 386.01, 2.76, 160.64, 2.76, 218.04, 2.76, 110.25, 2.76, 238.44
CPT_6457.csv, 2.78, 468.83, 2.78, 163.19, 2.78, 232.70, 2.78, 111.63, 2.78, 247.51
CPT_6457.csv, 2.80, 493.48, 2.80, 162.65, 2.80, 235.89, 2.80, 111.47, 2.80, 249.65
CPT_6457.csv, 2.82, 495.38, 2.82, 162.99, 2.82, 236.39, 2.82, 111.86, 2.82, 250.54
CPT_6457.csv, 2.84, 463.63, 2.84, 166.91, 2.84, 234.54, 2.84, 114.38, 2.84, 250.83
CPT_6457.csv, 2.86, 430.34, 2.86, 170.43, 2.86, 231.99, 2.86, 116.82, 2.86, 250.66
CPT_6457.csv, 2.88, 405.20, 2.88, 172.77, 2.88, 229.71, 2.88, 118.65, 2.88, 250.39
CPT_6457.csv, 2.90, 379.64, 2.90, 177.01, 2.90, 228.65, 2.90, 121.86, 2.90, 251.15
CPT_6457.csv, 2.92, 379.81, 2.92, 180.21, 2.92, 231.01, 2.92, 124.14, 2.92, 253.56
CPT_6457.csv, 2.94, 341.35, 2.94, 179.11, 2.94, 223.86, 2.94, 124.44, 2.94, 249.90
CPT_6457.csv, 2.96, 301.22, 2.96, 175.18, 2.96, 214.04, 2.96, 122.99, 2.96, 243.82
CPT_6457.csv, 2.98, 282.75, 2.98, 171.45, 2.98, 207.94, 2.98, 121.02, 2.98, 239.70
CPT_6457.csv, 3.00, 277.02, 3.00, 168.03, 3.00, 204.33, 3.00, 118.85, 3.00, 237.13
CPT_6457.csv, 3.02, 262.64, 3.02, 163.60, 3.02, 198.36, 3.02, 116.17, 3.02, 232.68
CPT_6457.csv, 3.04, 241.50, 3.04, 156.95, 3.04, 189.36, 3.04, 111.95, 3.04, 225.36
CPT_6457.csv, 3.06, 251.60, 3.06, 154.18, 3.06, 189.34, 3.06, 109.94, 3.06, 225.51
CPT_6457.csv, 3.08, 296.86, 3.08, 153.77, 3.08, 197.66, 3.08, 109.38, 3.08, 232.22
CPT_6457.csv, 3.10, 347.89, 3.10, 153.25, 3.10, 206.31, 3.10, 109.00, 3.10, 238.64
CPT_6457.csv, 3.12, 401.36, 3.12, 155.50, 3.12, 216.65, 3.12, 110.45, 3.12, 246.12
CPT_6457.csv, 3.14, 409.51, 3.14, 157.04, 3.14, 219.02, 3.14, 111.53, 3.14, 248.30
CPT_6457.csv, 3.16, 407.03, 3.16, 160.51, 3.16, 221.10, 3.16, 113.78, 3.16, 250.54
CPT_6457.csv, 3.18, 399.83, 3.18, 165.78, 3.18, 223.73, 3.18, 117.17, 3.18, 253.35
CPT_6457.csv, 3.20, 394.56, 3.20, 166.62, 3.20, 223.48, 3.20, 117.90, 3.20, 253.81
CPT_6457.csv, 3.22, 357.00, 3.22, 161.31, 3.22, 213.52, 3.22, 115.01, 3.22, 247.32
CPT_6457.csv, 3.24, 356.07, 3.24, 161.35, 3.24, 213.37, 3.24, 115.21, 3.24, 247.71
CPT_6457.csv, 3.26, 355.14, 3.26, 161.38, 3.26, 213.23, 3.26, 115.41, 3.26, 248.09
CPT_6457.csv, 3.28, 262.33, 3.28, 135.27, 3.28, 177.98, 3.28, 99.13, 3.28, 219.96
CPT_6457.csv, 3.30, 287.85, 3.30, 134.41, 3.30, 182.17, 3.30, 98.91, 3.30, 223.98
CPT_6457.csv, 3.32, 331.30, 3.32, 134.65, 3.32, 190.01, 3.32, 99.51, 3.32, 230.76
CPT_6457.csv, 3.34, 400.46, 3.34, 137.93, 3.34, 203.53, 3.34, 102.01, 3.34, 241.38
CPT_6457.csv, 3.36, 463.77, 3.36, 144.10, 3.36, 217.39, 3.36, 106.01, 3.36, 251.69
CPT_6457.csv, 3.38, 475.16, 3.38, 146.13, 3.38, 220.47, 3.38, 107.38, 3.38, 254.37
CPT_6457.csv, 3.40, 507.70, 3.40, 145.19, 3.40, 224.21, 3.40, 107.15, 3.40, 257.24
CPT_6457.csv, 3.42, 516.21, 3.42, 141.33, 3.42, 222.37, 3.42, 105.18, 3.42, 256.36
CPT_6457.csv, 3.44, 520.61, 3.44, 139.20, 3.44, 221.26, 3.44, 104.18, 3.44, 256.08
CPT_6457.csv, 3.46, 528.03, 3.46, 142.80, 3.46, 224.96, 3.46, 106.38, 3.46, 259.19
CPT_6457.csv, 3.48, 478.33, 3.48, 148.46, 3.48, 222.47, 3.48, 109.53, 3.48, 258.46
CPT_6457.csv, 3.50, 411.18, 3.50, 150.56, 3.50, 214.17, 3.50, 110.73, 3.50, 253.58
CPT_6457.csv, 3.52, 343.79, 3.52, 145.89, 3.52, 199.95, 3.52, 107.93, 3.52, 243.64
CPT_6457.csv, 3.54, 314.66, 3.54, 138.34, 3.54, 189.50, 3.54, 103.33, 3.54, 235.75
CPT_6457.csv, 3.56, 265.46, 3.56, 136.29, 3.56, 179.03, 3.56, 101.90, 3.56, 227.20
CPT_6457.csv, 3.58, 216.22, 3.58, 135.44, 3.58, 168.53, 3.58, 101.11, 3.58, 217.27
CPT_6457.csv, 3.60, 238.44, 3.60, 147.14, 3.60, 181.47, 3.60, 109.37, 3.60, 229.87
CPT_6457.csv, 3.62, 220.37, 3.62, 151.11, 3.62, 180.74, 3.62, 112.55, 3.62, 229.28
CPT_6457.csv, 3.64, 219.98, 3.64, 151.14, 3.64, 180.67, 3.64, 112.73, 3.64, 229.60
CPT_6457.csv, 3.66, 215.50, 3.66, 160.13, 3.66, 186.70, 3.66, 120.06, 3.66, 235.34
CPT_6457.csv, 3.68, 202.74, 3.68, 160.66, 3.68, 184.70, 3.68, 121.22, 3.68, 233.50
CPT_6457.csv, 3.70, 178.27, 3.70, 157.82, 3.70, 177.76, 3.70, 120.14, 3.70, 225.76
CPT_6457.csv, 3.72, 167.10, 3.72, 158.04, 3.72, 176.06, 3.72, 121.32, 3.72, 223.03
CPT_6457.csv, 3.74, 165.00, 3.74, 158.85, 3.74, 176.52, 3.74, 122.53, 3.74, 223.43
CPT_6457.csv, 3.76, 165.63, 3.76, 160.50, 3.76, 178.28, 3.76, 124.49, 3.76, 225.51
CPT_6457.csv, 3.78, 173.74, 3.78, 164.52, 3.78, 183.48, 3.78, 128.32, 3.78, 231.93
CPT_6457.csv, 3.80, 191.12, 3.80, 170.92, 3.80, 192.28, 3.80, 133.48, 3.80, 241.94
CPT_6457.csv, 3.82, 195.46, 3.82, 173.44, 3.82, 195.46, 3.82, 135.93, 3.82, 245.40
CPT_6457.csv, 3.84, 201.07, 3.84, 175.56, 3.84, 198.35, 3.84, 137.69, 3.84, 248.57
CPT_6457.csv, 3.86, 207.59, 3.86, 177.41, 3.86, 201.05, 3.86, 138.96, 3.86, 251.51
CPT_6457.csv, 3.88, 211.90, 3.88, 178.60, 3.88, 202.79, 3.88, 139.81, 3.88, 253.49
CPT_6457.csv, 3.90, 216.28, 3.90, 179.74, 3.90, 204.49, 3.90, 140.58, 3.90, 255.40
CPT_6457.csv, 3.92, 221.42, 3.92, 181.60, 3.92, 207.04, 3.92, 142.09, 3.92, 258.03
CPT_6457.csv, 3.94, 225.31, 3.94, 183.56, 3.94, 209.56, 3.94, 143.90, 3.94, 260.57
CPT_6457.csv, 3.96, 228.82, 3.96, 185.47, 3.96, 212.01, 3.96, 145.73, 3.96, 263.02
CPT_6457.csv, 3.98, 224.96, 3.98, 185.19, 3.98, 211.35, 3.98, 146.20, 3.98, 262.73
CPT_6457.csv, 4.00, 221.92, 4.00, 184.79, 4.00, 210.65, 4.00, 146.41, 4.00, 262.41
CPT_6457.csv, 4.02, 222.74, 4.02, 185.46, 4.02, 211.49, 4.02, 147.22, 4.02, 263.46
CPT_6457.csv, 4.04, 229.19, 4.04, 187.66, 4.04, 214.55, 4.04, 148.90, 4.04, 266.44
CPT_6457.csv, 4.06, 233.61, 4.06, 189.95, 4.06, 217.60, 4.06, 151.12, 4.06, 269.32
CPT_6457.csv, 4.08, 239.75, 4.08, 191.98, 4.08, 220.44, 4.08, 152.63, 4.08, 272.01
CPT_6457.csv, 4.10, 246.36, 4.10, 193.89, 4.10, 223.16, 4.10, 153.90, 4.10, 274.56
CPT_6457.csv, 4.12, 251.04, 4.12, 195.30, 4.12, 225.16, 4.12, 154.91, 4.12, 276.49
CPT_6457.csv, 4.14, 253.91, 4.14, 196.25, 4.14, 226.48, 4.14, 155.68, 4.14, 277.87
CPT_6457.csv, 4.16, 257.31, 4.16, 197.13, 4.16, 227.76, 4.16, 156.27, 4.16, 279.20
CPT_6457.csv, 4.18, 260.83, 4.18, 197.98, 4.18, 229.01, 4.18, 156.80, 4.18, 280.51
CPT_6457.csv, 4.20, 269.49, 4.20, 200.04, 4.20, 232.06, 4.20, 157.92, 4.20, 283.19
CPT_6457.csv, 4.22, 272.54, 4.22, 200.88, 4.22, 233.26, 4.22, 158.54, 4.22, 284.44
CPT_6457.csv, 4.24, 264.96, 4.24, 199.32, 4.24, 230.89, 4.24, 158.10, 4.24, 282.96
CPT_6457.csv, 4.26, 259.23, 4.26, 198.14, 4.26, 229.09, 4.26, 157.80, 4.26, 281.87
CPT_6457.csv, 4.28, 260.76, 4.28, 198.00, 4.28, 229.02, 4.28, 157.46, 4.28, 282.16
CPT_6457.csv, 4.30, 258.20, 4.30, 198.24, 4.30, 229.16, 4.30, 158.38, 4.30, 282.56
CPT_6457.csv, 4.32, 254.25, 4.32, 198.01, 4.32, 228.67, 4.32, 159.01, 4.32, 282.46
CPT_6457.csv, 4.34, 248.67, 4.34, 197.32, 4.34, 227.57, 4.34, 159.44, 4.34, 281.85
CPT_6457.csv, 4.36, 242.08, 4.36, 196.63, 4.36, 226.54, 4.36, 160.24, 4.36, 281.24
CPT_6457.csv, 4.38, 240.95, 4.38, 196.69, 4.38, 226.64, 4.38, 160.77, 4.38, 281.60
CPT_6457.csv, 4.40, 241.73, 4.40, 197.20, 4.40, 227.35, 4.40, 161.43, 4.40, 282.46
CPT_6457.csv, 4.42, 242.76, 4.42, 197.69, 4.42, 228.03, 4.42, 162.00, 4.42, 283.31
CPT_6457.csv, 4.44, 250.68, 4.44, 199.89, 4.44, 231.11, 4.44, 163.26, 4.44, 286.10
CPT_6457.csv, 4.46, 255.21, 4.46, 201.19, 4.46, 232.92, 4.46, 164.10, 4.46, 287.85
CPT_6457.csv, 4.48, 257.79, 4.48, 202.06, 4.48, 234.15, 4.48, 164.83, 4.48, 289.11
CPT_6457.csv, 4.50, 256.78, 4.50, 202.59, 4.50, 234.92, 4.50, 166.03, 4.50, 289.96
CPT_6457.csv, 4.52, 257.97, 4.52, 203.48, 4.52, 236.21, 4.52, 167.20, 4.52, 291.23
CPT_6457.csv, 4.54, 253.98, 4.54, 203.12, 4.54, 235.85, 4.54, 168.00, 4.54, 291.18
CPT_6457.csv, 4.56, 253.95, 4.56, 203.56, 4.56, 236.55, 4.56, 168.87, 4.56, 291.99
CPT_6457.csv, 4.58, 254.22, 4.58, 203.99, 4.58, 237.24, 4.58, 169.64, 4.58, 292.79
CPT_6457.csv, 4.60, 255.19, 4.60, 204.42, 4.60, 237.87, 4.60, 170.16, 4.60, 293.56
CPT_6457.csv, 4.62, 261.07, 4.62, 206.07, 4.62, 240.10, 4.62, 171.06, 4.62, 295.59
CPT_6457.csv, 4.64, 263.37, 4.64, 206.89, 4.64, 241.26, 4.64, 171.78, 4.64, 296.77
CPT_6457.csv, 4.66, 270.77, 4.66, 209.23, 4.66, 244.56, 4.66, 173.42, 4.66, 299.54
