d,vs
0.0,228.0
0.01,228.0
0.02,228.0
0.03,228.0
0.04,228.0
0.05,228.0
0.06,228.0
0.07,228.0
0.08,228.0
0.09,228.0
0.1,228.0
0.11,228.0
0.12,228.0
0.13,228.0
0.14,228.0
0.15,228.0
0.16,228.0
0.17,228.0
0.18,228.0
0.19,228.0
0.2,228.0
0.21,228.0
0.22,228.0
0.23,228.0
0.24,228.0
0.25,228.0
0.26,228.0
0.27,228.0
0.28,228.0
0.29,228.0
0.3,228.0
0.31,228.0
0.32,228.0
0.33,228.0
0.34,228.0
0.35,228.0
0.36,228.0
0.37,228.0
0.38,228.0
0.39,228.0
0.4,228.0
0.41,228.0
0.42,228.0
0.43,228.0
0.44,228.0
0.45,228.0
0.46,228.0
0.47,228.0
0.48,228.0
0.49,228.0
0.5,228.0
0.51,228.0
0.52,228.0
0.53,228.0
0.54,228.0
0.55,228.0
0.56,228.0
0.57,228.0
0.58,228.0
0.59,228.0
0.6,228.0
0.61,228.0
0.62,228.0
0.63,228.0
0.64,228.0
0.65,228.0
0.66,228.0
0.67,228.0
0.68,228.0
0.69,228.0
0.7,228.0
0.71,228.0
0.72,228.0
0.73,228.0
0.74,228.0
0.75,228.0
0.76,228.0
0.77,228.0
0.78,228.0
0.79,228.0
0.8,228.0
0.81,228.0
0.82,228.0
0.83,228.0
0.84,228.0
0.85,228.0
0.86,228.0
0.87,228.0
0.88,228.0
0.89,228.0
0.9,228.0
0.91,228.0
0.92,228.0
0.93,228.0
0.94,228.0
0.95,228.0
0.96,228.0
0.97,228.0
0.98,228.0
0.99,228.0
1.0,141.0
1.01,141.0
1.02,141.0
1.03,141.0
1.04,141.0
1.05,141.0
1.06,141.0
1.07,141.0
1.08,141.0
1.09,141.0
1.1,141.0
1.11,141.0
1.12,141.0
1.13,141.0
1.14,141.0
1.15,141.0
1.16,141.0
1.17,141.0
1.18,141.0
1.19,141.0
1.2,141.0
1.21,141.0
1.22,141.0
1.23,141.0
1.24,141.0
1.25,141.0
1.26,141.0
1.27,141.0
1.28,141.0
1.29,141.0
1.3,141.0
1.31,141.0
1.32,141.0
1.33,141.0
1.34,141.0
1.35,141.0
1.36,141.0
1.37,141.0
1.38,141.0
1.39,141.0
1.4,141.0
1.41,141.0
1.42,141.0
1.43,141.0
1.44,141.0
1.45,141.0
1.46,141.0
1.47,141.0
1.48,141.0
1.49,141.0
1.5,128.0
1.51,128.0
1.52,128.0
1.53,128.0
1.54,128.0
1.55,128.0
1.56,128.0
1.57,128.0
1.58,128.0
1.59,128.0
1.6,128.0
1.61,128.0
1.62,128.0
1.63,128.0
1.64,128.0
1.65,128.0
1.66,128.0
1.67,128.0
1.68,128.0
1.69,128.0
1.7,128.0
1.71,128.0
1.72,128.0
1.73,128.0
1.74,128.0
1.75,128.0
1.76,128.0
1.77,128.0
1.78,128.0
1.79,128.0
1.8,128.0
1.81,128.0
1.82,128.0
1.83,128.0
1.84,128.0
1.85,128.0
1.86,128.0
1.87,128.0
1.88,128.0
1.89,128.0
1.9,128.0
1.91,128.0
1.92,128.0
1.93,128.0
1.94,128.0
1.95,128.0
1.96,128.0
1.97,128.0
1.98,128.0
