d,vs
0.0,191.0
0.01,191.0
0.02,191.0
0.03,191.0
0.04,191.0
0.05,191.0
0.06,191.0
0.07,191.0
0.08,191.0
0.09,191.0
0.1,191.0
0.11,191.0
0.12,191.0
0.13,191.0
0.14,191.0
0.15,191.0
0.16,191.0
0.17,191.0
0.18,191.0
0.19,191.0
0.2,191.0
0.21,191.0
0.22,191.0
0.23,191.0
0.24,191.0
0.25,191.0
0.26,191.0
0.27,191.0
0.28,191.0
0.29,191.0
0.3,191.0
0.31,191.0
0.32,191.0
0.33,191.0
0.34,191.0
0.35,191.0
0.36,191.0
0.37,191.0
0.38,191.0
0.39,191.0
0.4,191.0
0.41,191.0
0.42,191.0
0.43,191.0
0.44,191.0
0.45,191.0
0.46,191.0
0.47,191.0
0.48,191.0
0.49,191.0
0.5,191.0
0.51,191.0
0.52,191.0
0.53,191.0
0.54,191.0
0.55,191.0
0.56,191.0
0.57,191.0
0.58,191.0
0.59,191.0
0.6,191.0
0.61,191.0
0.62,191.0
0.63,191.0
0.64,191.0
0.65,191.0
0.66,191.0
0.67,191.0
0.68,191.0
0.69,191.0
0.7,191.0
0.71,191.0
0.72,191.0
0.73,191.0
0.74,191.0
0.75,191.0
0.76,191.0
0.77,191.0
0.78,191.0
0.79,191.0
0.8,191.0
0.81,191.0
0.82,191.0
0.83,191.0
0.84,191.0
0.85,191.0
0.86,191.0
0.87,191.0
0.88,191.0
0.89,191.0
0.9,191.0
0.91,191.0
0.92,191.0
0.93,191.0
0.94,191.0
0.95,191.0
0.96,191.0
0.97,191.0
0.98,191.0
0.99,191.0
1.0,191.0
1.01,191.0
1.02,191.0
1.03,191.0
1.04,191.0
1.05,191.0
1.06,191.0
1.07,191.0
1.08,191.0
1.09,191.0
1.1,191.0
1.11,191.0
1.12,191.0
1.13,191.0
1.14,191.0
1.15,191.0
1.16,191.0
1.17,191.0
1.18,191.0
1.19,191.0
1.2,191.0
1.21,191.0
1.22,191.0
1.23,191.0
1.24,191.0
1.25,191.0
1.26,191.0
1.27,191.0
1.28,191.0
1.29,191.0
1.3,191.0
1.31,191.0
1.32,191.0
1.33,191.0
1.34,191.0
1.35,191.0
1.36,191.0
1.37,191.0
1.38,191.0
1.39,191.0
1.4,191.0
1.41,191.0
1.42,191.0
1.43,191.0
1.44,191.0
1.45,191.0
1.46,191.0
1.47,191.0
1.48,191.0
1.49,191.0
1.5,191.0
1.51,191.0
1.52,191.0
1.53,191.0
1.54,191.0
1.55,191.0
1.56,191.0
1.57,191.0
1.58,191.0
1.59,191.0
1.6,191.0
1.61,191.0
1.62,191.0
1.63,191.0
1.64,191.0
1.65,191.0
1.66,191.0
1.67,191.0
1.68,191.0
1.69,191.0
1.7,191.0
1.71,191.0
1.72,191.0
1.73,191.0
1.74,191.0
1.75,191.0
1.76,191.0
1.77,191.0
1.78,191.0
1.79,191.0
1.8,191.0
1.81,191.0
1.82,191.0
1.83,191.0
1.84,191.0
1.85,191.0
1.86,191.0
1.87,191.0
1.88,191.0
1.89,191.0
1.9,191.0
1.91,191.0
1.92,191.0
1.93,191.0
1.94,191.0
1.95,191.0
1.96,191.0
1.97,191.0
1.98,191.0
1.99,191.0
2.0,134.0
2.01,134.0
2.02,134.0
2.03,134.0
2.04,134.0
2.05,134.0
2.06,134.0
2.07,134.0
2.08,134.0
2.09,134.0
2.1,134.0
2.11,134.0
2.12,134.0
2.13,134.0
2.14,134.0
2.15,134.0
2.16,134.0
2.17,134.0
2.18,134.0
2.19,134.0
2.2,134.0
2.21,134.0
2.22,134.0
2.23,134.0
2.24,134.0
2.25,134.0
2.26,134.0
2.27,134.0
2.28,134.0
2.29,134.0
2.3,134.0
2.31,134.0
2.32,134.0
2.33,134.0
2.34,134.0
2.35,134.0
2.36,134.0
2.37,134.0
2.38,134.0
2.39,134.0
2.4,134.0
2.41,134.0
2.42,134.0
2.43,134.0
2.44,134.0
2.45,134.0
2.46,134.0
2.47,134.0
2.48,134.0
2.49,134.0
2.5,118.0
2.51,118.0
2.52,118.0
2.53,118.0
2.54,118.0
2.55,118.0
2.56,118.0
2.57,118.0
2.58,118.0
2.59,118.0
2.6,118.0
2.61,118.0
2.62,118.0
2.63,118.0
2.64,118.0
2.65,118.0
2.66,118.0
2.67,118.0
2.68,118.0
2.69,118.0
2.7,118.0
2.71,118.0
2.72,118.0
2.73,118.0
2.74,118.0
2.75,118.0
2.76,118.0
2.77,118.0
2.78,118.0
2.79,118.0
2.8,118.0
2.81,118.0
2.82,118.0
2.83,118.0
2.84,118.0
2.85,118.0
2.86,118.0
2.87,118.0
2.88,118.0
2.89,118.0
2.9,118.0
2.91,118.0
2.92,118.0
2.93,118.0
2.94,118.0
2.95,118.0
2.96,118.0
2.97,118.0
2.98,118.0
2.99,118.0
3.0,124.0
3.01,124.0
3.02,124.0
3.03,124.0
3.04,124.0
3.05,124.0
3.06,124.0
3.07,124.0
3.08,124.0
3.09,124.0
3.1,124.0
3.11,124.0
3.12,124.0
3.13,124.0
3.14,124.0
3.15,124.0
3.16,124.0
3.17,124.0
3.18,124.0
3.19,124.0
3.2,124.0
3.21,124.0
3.22,124.0
3.23,124.0
3.24,124.0
3.25,124.0
3.26,124.0
3.27,124.0
3.28,124.0
3.29,124.0
3.3,124.0
3.31,124.0
3.32,124.0
3.33,124.0
3.34,124.0
3.35,124.0
3.36,124.0
3.37,124.0
3.38,124.0
3.39,124.0
3.4,124.0
3.41,124.0
3.42,124.0
3.43,124.0
3.44,124.0
3.45,124.0
3.46,124.0
3.47,124.0
3.48,124.0
3.49,124.0
3.5,187.0
3.51,187.0
3.52,187.0
3.53,187.0
3.54,187.0
3.55,187.0
3.56,187.0
3.57,187.0
3.58,187.0
3.59,187.0
3.6,187.0
3.61,187.0
3.62,187.0
3.63,187.0
3.64,187.0
3.65,187.0
3.66,187.0
3.67,187.0
3.68,187.0
3.69,187.0
3.7,187.0
3.71,187.0
3.72,187.0
3.73,187.0
3.74,187.0
3.75,187.0
3.76,187.0
3.77,187.0
3.78,187.0
3.79,187.0
3.8,187.0
3.81,187.0
3.82,187.0
3.83,187.0
3.84,187.0
3.85,187.0
3.86,187.0
3.87,187.0
3.88,187.0
3.89,187.0
3.9,187.0
3.91,187.0
3.92,187.0
3.93,187.0
3.94,187.0
3.95,187.0
3.96,187.0
3.97,187.0
3.98,187.0
3.99,187.0
4.0,182.0
4.01,182.0
4.02,182.0
4.03,182.0
4.04,182.0
4.05,182.0
4.06,182.0
4.07,182.0
4.08,182.0
4.09,182.0
4.1,182.0
4.11,182.0
4.12,182.0
4.13,182.0
4.14,182.0
4.15,182.0
4.16,182.0
4.17,182.0
4.18,182.0
4.19,182.0
4.2,182.0
4.21,182.0
4.22,182.0
4.23,182.0
4.24,182.0
4.25,182.0
4.26,182.0
4.27,182.0
4.28,182.0
4.29,182.0
4.3,182.0
4.31,182.0
4.32,182.0
4.33,182.0
4.34,182.0
4.35,182.0
4.36,182.0
4.37,182.0
4.38,182.0
4.39,182.0
4.4,182.0
4.41,182.0
4.42,182.0
4.43,182.0
4.44,182.0
4.45,182.0
4.46,182.0
4.47,182.0
4.48,182.0
4.49,182.0
4.5,176.0
4.51,176.0
4.52,176.0
4.53,176.0
4.54,176.0
4.55,176.0
4.56,176.0
4.57,176.0
4.58,176.0
4.59,176.0
4.6,176.0
4.61,176.0
4.62,176.0
4.63,176.0
4.64,176.0
4.65,176.0
4.66,176.0
4.67,176.0
4.68,176.0
4.69,176.0
4.7,176.0
4.71,176.0
4.72,176.0
4.73,176.0
4.74,176.0
4.75,176.0
4.76,176.0
4.77,176.0
4.78,176.0
4.79,176.0
4.8,176.0
4.81,176.0
4.82,176.0
4.83,176.0
4.84,176.0
4.85,176.0
4.86,176.0
4.87,176.0
4.88,176.0
4.89,176.0
4.9,176.0
4.91,176.0
4.92,176.0
4.93,176.0
4.94,176.0
4.95,176.0
4.96,176.0
4.97,176.0
4.98,176.0
4.99,176.0
5.0,179.0
5.01,179.0
5.02,179.0
5.03,179.0
5.04,179.0
5.05,179.0
5.06,179.0
5.07,179.0
5.08,179.0
5.09,179.0
5.1,179.0
5.11,179.0
5.12,179.0
5.13,179.0
5.14,179.0
5.15,179.0
5.16,179.0
5.17,179.0
5.18,179.0
5.19,179.0
5.2,179.0
5.21,179.0
5.22,179.0
5.23,179.0
5.24,179.0
5.25,179.0
5.26,179.0
5.27,179.0
5.28,179.0
5.29,179.0
5.3,179.0
5.31,179.0
5.32,179.0
5.33,179.0
5.34,179.0
5.35,179.0
5.36,179.0
5.37,179.0
5.38,179.0
5.39,179.0
5.4,179.0
5.41,179.0
5.42,179.0
5.43,179.0
5.44,179.0
5.45,179.0
5.46,179.0
5.47,179.0
5.48,179.0
5.49,179.0
5.5,178.0
5.51,178.0
5.52,178.0
5.53,178.0
5.54,178.0
5.55,178.0
5.56,178.0
5.57,178.0
5.58,178.0
5.59,178.0
5.6,178.0
5.61,178.0
5.62,178.0
5.63,178.0
5.64,178.0
5.65,178.0
5.66,178.0
5.67,178.0
5.68,178.0
5.69,178.0
5.7,178.0
5.71,178.0
5.72,178.0
5.73,178.0
5.74,178.0
5.75,178.0
5.76,178.0
5.77,178.0
5.78,178.0
5.79,178.0
5.8,178.0
5.81,178.0
5.82,178.0
5.83,178.0
5.84,178.0
5.85,178.0
5.86,178.0
5.87,178.0
5.88,178.0
5.89,178.0
5.9,178.0
5.91,178.0
5.92,178.0
5.93,178.0
5.94,178.0
5.95,178.0
5.96,178.0
5.97,178.0
5.98,178.0
5.99,178.0
6.0,174.0
6.01,174.0
6.02,174.0
6.03,174.0
6.04,174.0
6.05,174.0
6.06,174.0
6.07,174.0
6.08,174.0
6.09,174.0
6.1,174.0
6.11,174.0
6.12,174.0
6.13,174.0
6.14,174.0
6.15,174.0
6.16,174.0
6.17,174.0
6.18,174.0
6.19,174.0
6.2,174.0
6.21,174.0
6.22,174.0
6.23,174.0
6.24,174.0
6.25,174.0
6.26,174.0
6.27,174.0
6.28,174.0
6.29,174.0
6.3,174.0
6.31,174.0
6.32,174.0
6.33,174.0
6.34,174.0
6.35,174.0
6.36,174.0
6.37,174.0
6.38,174.0
6.39,174.0
6.4,174.0
6.41,174.0
6.42,174.0
6.43,174.0
6.44,174.0
6.45,174.0
6.46,174.0
6.47,174.0
6.48,174.0
6.49,174.0
6.5,181.0
6.51,181.0
6.52,181.0
6.53,181.0
6.54,181.0
6.55,181.0
6.56,181.0
6.57,181.0
6.58,181.0
6.59,181.0
6.6,181.0
6.61,181.0
6.62,181.0
6.63,181.0
6.64,181.0
6.65,181.0
6.66,181.0
6.67,181.0
6.68,181.0
6.69,181.0
6.7,181.0
6.71,181.0
6.72,181.0
6.73,181.0
6.74,181.0
6.75,181.0
6.76,181.0
6.77,181.0
6.78,181.0
6.79,181.0
6.8,181.0
6.81,181.0
6.82,181.0
6.83,181.0
6.84,181.0
6.85,181.0
6.86,181.0
6.87,181.0
6.88,181.0
6.89,181.0
6.9,181.0
6.91,181.0
6.92,181.0
6.93,181.0
6.94,181.0
6.95,181.0
6.96,181.0
6.97,181.0
6.98,181.0
6.99,181.0
7.0,163.0
7.01,163.0
7.02,163.0
7.03,163.0
7.04,163.0
7.05,163.0
7.06,163.0
7.07,163.0
7.08,163.0
7.09,163.0
7.1,163.0
7.11,163.0
7.12,163.0
7.13,163.0
7.14,163.0
7.15,163.0
7.16,163.0
7.17,163.0
7.18,163.0
7.19,163.0
7.2,163.0
7.21,163.0
7.22,163.0
7.23,163.0
7.24,163.0
7.25,163.0
7.26,163.0
7.27,163.0
7.28,163.0
7.29,163.0
7.3,163.0
7.31,163.0
7.32,163.0
7.33,163.0
7.34,163.0
7.35,163.0
7.36,163.0
7.37,163.0
7.38,163.0
7.39,163.0
7.4,163.0
7.41,163.0
7.42,163.0
7.43,163.0
7.44,163.0
7.45,163.0
7.46,163.0
7.47,163.0
7.48,163.0
7.49,163.0
7.5,204.0
7.51,204.0
7.52,204.0
7.53,204.0
7.54,204.0
7.55,204.0
7.56,204.0
7.57,204.0
7.58,204.0
7.59,204.0
7.6,204.0
7.61,204.0
7.62,204.0
7.63,204.0
7.64,204.0
7.65,204.0
7.66,204.0
7.67,204.0
7.68,204.0
7.69,204.0
7.7,204.0
7.71,204.0
7.72,204.0
7.73,204.0
7.74,204.0
7.75,204.0
7.76,204.0
7.77,204.0
7.78,204.0
7.79,204.0
7.8,204.0
7.81,204.0
7.82,204.0
7.83,204.0
7.84,204.0
7.85,204.0
7.86,204.0
7.87,204.0
7.88,204.0
7.89,204.0
7.9,204.0
7.91,204.0
7.92,204.0
7.93,204.0
7.94,204.0
7.95,204.0
7.96,204.0
7.97,204.0
7.98,204.0
7.99,204.0
8.0,189.0
8.01,189.0
8.02,189.0
8.03,189.0
8.04,189.0
8.05,189.0
8.06,189.0
8.07,189.0
8.08,189.0
8.09,189.0
8.1,189.0
8.11,189.0
8.12,189.0
8.13,189.0
8.14,189.0
8.15,189.0
8.16,189.0
8.17,189.0
8.18,189.0
8.19,189.0
8.2,189.0
8.21,189.0
8.22,189.0
8.23,189.0
8.24,189.0
8.25,189.0
8.26,189.0
8.27,189.0
8.28,189.0
8.29,189.0
8.3,189.0
8.31,189.0
8.32,189.0
8.33,189.0
8.34,189.0
8.35,189.0
8.36,189.0
8.37,189.0
8.38,189.0
8.39,189.0
8.4,189.0
8.41,189.0
8.42,189.0
8.43,189.0
8.44,189.0
8.45,189.0
8.46,189.0
8.47,189.0
8.48,189.0
8.49,189.0
8.5,192.0
8.51,192.0
8.52,192.0
8.53,192.0
8.54,192.0
8.55,192.0
8.56,192.0
8.57,192.0
8.58,192.0
8.59,192.0
8.6,192.0
8.61,192.0
8.62,192.0
8.63,192.0
8.64,192.0
8.65,192.0
8.66,192.0
8.67,192.0
8.68,192.0
8.69,192.0
8.7,192.0
8.71,192.0
8.72,192.0
8.73,192.0
8.74,192.0
8.75,192.0
8.76,192.0
8.77,192.0
8.78,192.0
8.79,192.0
8.8,192.0
8.81,192.0
8.82,192.0
8.83,192.0
8.84,192.0
8.85,192.0
8.86,192.0
8.87,192.0
8.88,192.0
8.89,192.0
8.9,192.0
8.91,192.0
8.92,192.0
8.93,192.0
8.94,192.0
8.95,192.0
8.96,192.0
8.97,192.0
8.98,192.0
8.99,192.0
9.0,231.0
9.01,231.0
9.02,231.0
9.03,231.0
9.04,231.0
9.05,231.0
9.06,231.0
9.07,231.0
9.08,231.0
9.09,231.0
9.1,231.0
9.11,231.0
9.12,231.0
9.13,231.0
9.14,231.0
9.15,231.0
9.16,231.0
9.17,231.0
9.18,231.0
9.19,231.0
9.2,231.0
9.21,231.0
9.22,231.0
9.23,231.0
9.24,231.0
9.25,231.0
9.26,231.0
9.27,231.0
9.28,231.0
9.29,231.0
9.3,231.0
9.31,231.0
9.32,231.0
9.33,231.0
9.34,231.0
9.35,231.0
9.36,231.0
9.37,231.0
9.38,231.0
9.39,231.0
9.4,231.0
9.41,231.0
9.42,231.0
9.43,231.0
9.44,231.0
9.45,231.0
9.46,231.0
9.47,231.0
9.48,231.0
9.49,231.0
9.5,220.0
9.51,220.0
9.52,220.0
9.53,220.0
9.54,220.0
9.55,220.0
9.56,220.0
9.57,220.0
9.58,220.0
9.59,220.0
9.6,220.0
9.61,220.0
9.62,220.0
9.63,220.0
9.64,220.0
9.65,220.0
9.66,220.0
9.67,220.0
9.68,220.0
9.69,220.0
9.7,220.0
9.71,220.0
9.72,220.0
9.73,220.0
9.74,220.0
9.75,220.0
9.76,220.0
9.77,220.0
9.78,220.0
9.79,220.0
9.8,220.0
9.81,220.0
9.82,220.0
9.83,220.0
9.84,220.0
9.85,220.0
9.86,220.0
9.87,220.0
9.88,220.0
9.89,220.0
9.9,220.0
9.91,220.0
9.92,220.0
9.93,220.0
9.94,220.0
9.95,220.0
9.96,220.0
9.97,220.0
9.98,220.0
9.99,220.0
10.0,226.0
10.01,226.0
10.02,226.0
10.03,226.0
10.04,226.0
10.05,226.0
10.06,226.0
10.07,226.0
10.08,226.0
10.09,226.0
10.1,226.0
10.11,226.0
10.12,226.0
10.13,226.0
10.14,226.0
10.15,226.0
10.16,226.0
10.17,226.0
10.18,226.0
10.19,226.0
10.2,226.0
10.21,226.0
10.22,226.0
10.23,226.0
10.24,226.0
10.25,226.0
10.26,226.0
10.27,226.0
10.28,226.0
10.29,226.0
10.3,226.0
10.31,226.0
10.32,226.0
10.33,226.0
10.34,226.0
10.35,226.0
10.36,226.0
10.37,226.0
10.38,226.0
10.39,226.0
10.4,226.0
10.41,226.0
10.42,226.0
10.43,226.0
10.44,226.0
10.45,226.0
10.46,226.0
10.47,226.0
10.48,226.0
10.49,226.0
10.5,232.0
10.51,232.0
10.52,232.0
10.53,232.0
10.54,232.0
10.55,232.0
10.56,232.0
10.57,232.0
10.58,232.0
10.59,232.0
10.6,232.0
10.61,232.0
10.62,232.0
10.63,232.0
10.64,232.0
10.65,232.0
10.66,232.0
10.67,232.0
10.68,232.0
10.69,232.0
10.7,232.0
10.71,232.0
10.72,232.0
10.73,232.0
10.74,232.0
10.75,232.0
10.76,232.0
10.77,232.0
10.78,232.0
10.79,232.0
10.8,232.0
10.81,232.0
10.82,232.0
10.83,232.0
10.84,232.0
10.85,232.0
10.86,232.0
10.87,232.0
10.88,232.0
10.89,232.0
10.9,232.0
10.91,232.0
10.92,232.0
10.93,232.0
10.94,232.0
10.95,232.0
10.96,232.0
10.97,232.0
10.98,232.0
10.99,232.0
11.0,196.0
11.01,196.0
11.02,196.0
11.03,196.0
11.04,196.0
11.05,196.0
11.06,196.0
11.07,196.0
11.08,196.0
11.09,196.0
11.1,196.0
11.11,196.0
11.12,196.0
11.13,196.0
11.14,196.0
11.15,196.0
11.16,196.0
11.17,196.0
11.18,196.0
11.19,196.0
11.2,196.0
11.21,196.0
11.22,196.0
11.23,196.0
11.24,196.0
11.25,196.0
11.26,196.0
11.27,196.0
11.28,196.0
11.29,196.0
11.3,196.0
11.31,196.0
11.32,196.0
11.33,196.0
11.34,196.0
11.35,196.0
11.36,196.0
11.37,196.0
11.38,196.0
11.39,196.0
11.4,196.0
11.41,196.0
11.42,196.0
11.43,196.0
11.44,196.0
11.45,196.0
11.46,196.0
11.47,196.0
11.48,196.0
11.49,196.0
11.5,201.0
11.51,201.0
11.52,201.0
11.53,201.0
11.54,201.0
11.55,201.0
11.56,201.0
11.57,201.0
11.58,201.0
11.59,201.0
11.6,201.0
11.61,201.0
11.62,201.0
11.63,201.0
11.64,201.0
11.65,201.0
11.66,201.0
11.67,201.0
11.68,201.0
11.69,201.0
11.7,201.0
11.71,201.0
11.72,201.0
11.73,201.0
11.74,201.0
11.75,201.0
11.76,201.0
11.77,201.0
11.78,201.0
11.79,201.0
11.8,201.0
11.81,201.0
11.82,201.0
11.83,201.0
11.84,201.0
11.85,201.0
11.86,201.0
11.87,201.0
11.88,201.0
11.89,201.0
11.9,201.0
11.91,201.0
11.92,201.0
11.93,201.0
11.94,201.0
11.95,201.0
11.96,201.0
11.97,201.0
11.98,201.0
11.99,201.0
12.0,230.0
12.01,230.0
12.02,230.0
12.03,230.0
12.04,230.0
12.05,230.0
12.06,230.0
12.07,230.0
12.08,230.0
12.09,230.0
12.1,230.0
12.11,230.0
12.12,230.0
12.13,230.0
12.14,230.0
12.15,230.0
12.16,230.0
12.17,230.0
12.18,230.0
12.19,230.0
12.2,230.0
12.21,230.0
12.22,230.0
12.23,230.0
12.24,230.0
12.25,230.0
12.26,230.0
12.27,230.0
12.28,230.0
12.29,230.0
12.3,230.0
12.31,230.0
12.32,230.0
12.33,230.0
12.34,230.0
12.35,230.0
12.36,230.0
12.37,230.0
12.38,230.0
12.39,230.0
12.4,230.0
12.41,230.0
12.42,230.0
12.43,230.0
12.44,230.0
12.45,230.0
12.46,230.0
12.47,230.0
12.48,230.0
12.49,230.0
12.5,177.0
12.51,177.0
12.52,177.0
12.53,177.0
12.54,177.0
12.55,177.0
12.56,177.0
12.57,177.0
12.58,177.0
12.59,177.0
12.6,177.0
12.61,177.0
12.62,177.0
12.63,177.0
12.64,177.0
12.65,177.0
12.66,177.0
12.67,177.0
12.68,177.0
12.69,177.0
12.7,177.0
12.71,177.0
12.72,177.0
12.73,177.0
12.74,177.0
12.75,177.0
12.76,177.0
12.77,177.0
12.78,177.0
12.79,177.0
12.8,177.0
12.81,177.0
12.82,177.0
12.83,177.0
12.84,177.0
12.85,177.0
12.86,177.0
12.87,177.0
12.88,177.0
12.89,177.0
12.9,177.0
12.91,177.0
12.92,177.0
12.93,177.0
