d,vs
0.0,583.0
0.01,583.0
0.02,583.0
0.03,583.0
0.04,583.0
0.05,583.0
0.06,583.0
0.07,583.0
0.08,583.0
0.09,583.0
0.1,583.0
0.11,583.0
0.12,583.0
0.13,583.0
0.14,583.0
0.15,583.0
0.16,583.0
0.17,583.0
0.18,583.0
0.19,583.0
0.2,583.0
0.21,583.0
0.22,583.0
0.23,583.0
0.24,583.0
0.25,583.0
0.26,583.0
0.27,583.0
0.28,583.0
0.29,583.0
0.3,583.0
0.31,583.0
0.32,583.0
0.33,583.0
0.34,583.0
0.35,583.0
0.36,583.0
0.37,583.0
0.38,583.0
0.39,583.0
0.4,583.0
0.41,583.0
0.42,583.0
0.43,583.0
0.44,583.0
0.45,583.0
0.46,583.0
0.47,583.0
0.48,583.0
0.49,583.0
0.5,583.0
0.51,583.0
0.52,583.0
0.53,583.0
0.54,583.0
0.55,583.0
0.56,583.0
0.57,583.0
0.58,583.0
0.59,583.0
0.6,583.0
0.61,583.0
0.62,583.0
0.63,583.0
0.64,583.0
0.65,583.0
0.66,583.0
0.67,583.0
0.68,583.0
0.69,583.0
0.7,583.0
0.71,583.0
0.72,583.0
0.73,583.0
0.74,583.0
0.75,583.0
0.76,583.0
0.77,583.0
0.78,583.0
0.79,583.0
0.8,583.0
0.81,583.0
0.82,583.0
0.83,583.0
0.84,583.0
0.85,583.0
0.86,583.0
0.87,583.0
0.88,583.0
0.89,583.0
0.9,583.0
0.91,583.0
0.92,583.0
0.93,583.0
0.94,583.0
0.95,583.0
0.96,583.0
0.97,583.0
0.98,583.0
0.99,583.0
1.0,53.0
1.01,53.0
1.02,53.0
1.03,53.0
1.04,53.0
1.05,53.0
1.06,53.0
1.07,53.0
1.08,53.0
1.09,53.0
1.1,53.0
1.11,53.0
1.12,53.0
1.13,53.0
1.14,53.0
1.15,53.0
1.16,53.0
1.17,53.0
1.18,53.0
1.19,53.0
1.2,53.0
1.21,53.0
1.22,53.0
1.23,53.0
1.24,53.0
1.25,53.0
1.26,53.0
1.27,53.0
1.28,53.0
1.29,53.0
1.3,53.0
1.31,53.0
1.32,53.0
1.33,53.0
1.34,53.0
1.35,53.0
1.36,53.0
1.37,53.0
1.38,53.0
1.39,53.0
1.4,53.0
1.41,53.0
1.42,53.0
1.43,53.0
1.44,53.0
1.45,53.0
1.46,53.0
1.47,53.0
1.48,53.0
1.49,53.0
1.5,297.0
1.51,297.0
1.52,297.0
1.53,297.0
1.54,297.0
1.55,297.0
1.56,297.0
1.57,297.0
1.58,297.0
1.59,297.0
1.6,297.0
1.61,297.0
1.62,297.0
1.63,297.0
1.64,297.0
1.65,297.0
1.66,297.0
1.67,297.0
1.68,297.0
1.69,297.0
1.7,297.0
1.71,297.0
1.72,297.0
1.73,297.0
1.74,297.0
1.75,297.0
1.76,297.0
1.77,297.0
1.78,297.0
1.79,297.0
1.8,297.0
1.81,297.0
1.82,297.0
1.83,297.0
1.84,297.0
1.85,297.0
1.86,297.0
1.87,297.0
1.88,297.0
1.89,297.0
1.9,297.0
1.91,297.0
1.92,297.0
1.93,297.0
1.94,297.0
1.95,297.0
1.96,297.0
1.97,297.0
1.98,297.0
1.99,297.0
2.0,164.0
2.01,164.0
2.02,164.0
2.03,164.0
2.04,164.0
2.05,164.0
2.06,164.0
2.07,164.0
2.08,164.0
2.09,164.0
2.1,164.0
2.11,164.0
2.12,164.0
2.13,164.0
2.14,164.0
2.15,164.0
2.16,164.0
2.17,164.0
2.18,164.0
2.19,164.0
2.2,164.0
2.21,164.0
2.22,164.0
2.23,164.0
2.24,164.0
2.25,164.0
2.26,164.0
2.27,164.0
2.28,164.0
2.29,164.0
2.3,164.0
2.31,164.0
2.32,164.0
2.33,164.0
2.34,164.0
2.35,164.0
2.36,164.0
2.37,164.0
2.38,164.0
2.39,164.0
2.4,164.0
2.41,164.0
2.42,164.0
2.43,164.0
2.44,164.0
2.45,164.0
2.46,164.0
2.47,164.0
