d,vs
0.0,522.0
0.01,522.0
0.02,522.0
0.03,522.0
0.04,522.0
0.05,522.0
0.06,522.0
0.07,522.0
0.08,522.0
0.09,522.0
0.1,522.0
0.11,522.0
0.12,522.0
0.13,522.0
0.14,522.0
0.15,522.0
0.16,522.0
0.17,522.0
0.18,522.0
0.19,522.0
0.2,522.0
0.21,522.0
0.22,522.0
0.23,522.0
0.24,522.0
0.25,522.0
0.26,522.0
0.27,522.0
0.28,522.0
0.29,522.0
0.3,522.0
0.31,522.0
0.32,522.0
0.33,522.0
0.34,522.0
0.35,522.0
0.36,522.0
0.37,522.0
0.38,522.0
0.39,522.0
0.4,522.0
0.41,522.0
0.42,522.0
0.43,522.0
0.44,522.0
0.45,522.0
0.46,522.0
0.47,522.0
0.48,522.0
0.49,522.0
0.5,522.0
0.51,522.0
0.52,522.0
0.53,522.0
0.54,522.0
0.55,522.0
0.56,522.0
0.57,522.0
0.58,522.0
0.59,522.0
0.6,522.0
0.61,522.0
0.62,522.0
0.63,522.0
0.64,522.0
0.65,522.0
0.66,522.0
0.67,522.0
0.68,522.0
0.69,522.0
0.7,522.0
0.71,522.0
0.72,522.0
0.73,522.0
0.74,522.0
0.75,522.0
0.76,522.0
0.77,522.0
0.78,522.0
0.79,522.0
0.8,522.0
0.81,522.0
0.82,522.0
0.83,522.0
0.84,522.0
0.85,522.0
0.86,522.0
0.87,522.0
0.88,522.0
0.89,522.0
0.9,522.0
0.91,522.0
0.92,522.0
0.93,522.0
0.94,522.0
0.95,522.0
0.96,522.0
0.97,522.0
0.98,522.0
0.99,522.0
1.0,142.0
1.01,142.0
1.02,142.0
1.03,142.0
1.04,142.0
1.05,142.0
1.06,142.0
1.07,142.0
1.08,142.0
1.09,142.0
1.1,142.0
1.11,142.0
1.12,142.0
1.13,142.0
1.14,142.0
1.15,142.0
1.16,142.0
1.17,142.0
1.18,142.0
1.19,142.0
1.2,142.0
1.21,142.0
1.22,142.0
1.23,142.0
1.24,142.0
1.25,142.0
1.26,142.0
1.27,142.0
1.28,142.0
1.29,142.0
1.3,142.0
1.31,142.0
1.32,142.0
1.33,142.0
1.34,142.0
1.35,142.0
1.36,142.0
1.37,142.0
1.38,142.0
1.39,142.0
1.4,142.0
1.41,142.0
1.42,142.0
1.43,142.0
1.44,142.0
1.45,142.0
1.46,142.0
1.47,142.0
1.48,142.0
1.49,142.0
1.5,179.0
1.51,179.0
1.52,179.0
1.53,179.0
1.54,179.0
1.55,179.0
1.56,179.0
1.57,179.0
1.58,179.0
