File Name,,depth_input,vs_input,Depth,Qc,Fc,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs,Ic,Subset_Region,Subset_Geology
SDMT_141748,csv,12.01,170,12.01,11.39,0.1026,0.1071,255.295653805973,228.562528409617,278.25003458562,235.149451596537,207.011954745848,380.147001067637,1.83784000132704,8,1
SDMT_141748,csv,12.51,166,12.51,1,0.0165,0.4344,99.8738686714236,126.90079999423,154.487930427759,113.480095394692,126.737904588572,297.466982163126,2.85784185879358,8,1
SDMT_141748,csv,13.01,172,13.01,1.03,0.0314,0.3615,129.593348789351,135.422259014764,164.861880539713,125.453082267246,135.731494997488,326.714012302405,2.99024746328376,8,1
SDMT_141748,csv,13.51,166,13.51,1.11,0.0291,0.3742,123.122470730554,137.568248410677,167.47438936952,124.871581401029,137.774751720131,326.781180492459,2.92642620537822,8,1
SDMT_141748,csv,14.01,162,14.01,1.01,0.0195,0.4568,95.0367342460256,130.287167624655,158.610464934362,111.236869280033,132.807553109632,312.856427126938,2.88907311115665,8,1
SDMT_141748,csv,14.51,187,14.51,1.04,0.018,0.4837,89.3633689495393,130.751089916307,159.175239898113,109.276067466856,133.783262438281,312.444643166692,2.85368304182472,8,1
SDMT_141748,csv,15.01,202,15.01,0.99,0.0183,0.5416,83.3764260032539,129.195098099952,157.280988991247,105.047920305889,134.278525582861,315.696969284769,2.88671139815432,8,1
SDMT_141748,csv,15.51,256,15.51,2.11,0.018,0.7258,100.787431718791,152.428023330697,185.564550141719,130.341649594803,150.901026578697,319.425553557314,2.4349295423882,8,1
SDMT_141748,csv,16.01,265,16.01,7.6,0.0507,-0.0318,169.724357281268,208.469606237444,253.78908585428,195.173986141699,199.522294803389,371.911679963089,1.90154024797366,8,1
SDMT_141748,csv,16.51,294,16.51,5.53,0.1415,-0.0262,267.740689879044,225.94351731553,275.061673253689,217.837364188794,209.322885484431,427.311192224241,2.37359735710665,8,1
SDMT_141748,csv,17.01,254,17.01,3.36,0.1165,0.0557,232.634979294248,203.628131285619,247.89511634771,191.175809961437,193.308757745222,418.25893539699,2.62209267678658,8,1
SDMT_141748,csv,17.51,296,17.51,6.19,0.1614,-0.0404,274.69831995682,235.279638372222,286.427385844444,224.272873826752,218.630535291947,441.567519236149,2.34391016695059,8,1
SDMT_141748,csv,18,252,18,7.87,0.0607,-0.0016,159.260157570012,211.884517915322,257.946369636044,193.298317634311,206.808508080803,382.733262790376,1.88249934052274,8,1
SDMT_183366,csv,0.51,80,0.51,2.4655,0.203,-0.0105,2796.29261603259,131.291147108885,159.832700828207,424.43550250146,73.0262204923534,184.692641185466,2.97980332444411,6,2
SDMT_183366,csv,1.01,90,1.01,1.4824,0.1154,0.0069,1215.775354688,121.853580317474,148.343489082143,297.86252501234,78.3071225059705,203.238023222197,3.12136125755499,6,2
SDMT_183366,csv,1.51,72,1.51,1.3995,0.0987,-0.0052,947.121148611574,124.913897559277,152.069092680859,271.096903997886,85.7278310497102,220.385162626888,3.11113321548105,6,2
SDMT_183366,csv,2.01,224,2.01,0.7663,0.0541,-0.0121,632.997066298413,108.096716541006,131.596002745572,215.09635428029,80.9683204848053,218.136607039872,3.31138345963838,6,2
SDMT_183366,csv,2.51,151,2.51,2.6946,0.0209,0.0014,258.65751865774,131.921028924897,160.599513473788,180.825741479565,95.3872743773553,205.817302539516,2.32183354190386,6,2
SDMT_183366,csv,3.01,219,3.01,1.0362,0.028,0.0109,370.148433242398,115.290634803794,140.353816282879,186.089813091971,89.5771626438214,222.270540414683,2.95854825589125,6,2
SDMT_183366,csv,3.51,359,3.51,1.9246,0.0201,0.0031,246.341520000586,129.371468944823,157.495701324133,172.798291726207,99.4313883540628,222.352523622925,2.51234366062566,6,2
SDMT_183366,csv,4.01,270,4.01,1.8289,0.0336,0.0672,301.76210509997,135.429562256725,164.87077144297,186.060957179237,106.889112920619,245.764750689935,2.66028652022219,6,2
SDMT_183366,csv,4.51,232,4.51,1.3244,0.0307,0.1009,288.790013336809,127.70642827962,155.468695296929,175.953408153781,104.63624536769,249.630330196607,2.83295196875241,6,2
SDMT_183366,csv,5.01,186,5.01,1.8654,0.0586,0.2971,349.218910139803,145.106778415331,176.651730244751,197.779846181814,119.426134874698,279.543309678836,2.79018357696085,6,2
SDMT_183366,csv,5.51,169,5.51,1.0915,0.0213,0.3597,207.691239289761,119.925021921702,145.995678861203,151.014069203038,104.373174608025,250.058622266856,2.86281039593462,6,2
SDMT_183366,csv,6.01,167,6.01,0.8674,0.027,-0.017,237.875534897725,120.925183619095,147.21326701455,154.900127184736,105.499819067134,263.169230047001,3.05692271210094,6,2
SDMT_183366,csv,6.51,163,6.51,0.5979,0.031,0.0168,227.149707993498,113.136748948835,137.731694372495,142.595442274911,103.421508984939,272.658987095015,3.31623914606114,6,2
SDMT_183366,csv,7.01,206,7.01,0.361,0.0073,0.0158,103.076927584138,92.7049897724005,112.858248418574,97.3255572707938,87.0691423265952,229.342181430926,3.28796711081557,6,2
SDMT_183366,csv,7.51,158,7.51,0.2662,0.0122,0.0232,93.7257584954577,89.2572834069271,108.661040669303,86.6135459346622,88.6428173390384,248.925837540135,3.57903479020569,6,2
SDMT_183366,csv,8.01,173,8.01,1.3777,0.0391,0.0511,230.632112380396,141.349737343656,172.077941114016,164.453200594175,125.955345681853,297.983011479807,2.86911884559209,6,2
SDMT_183366,csv,8.51,159,8.51,0.5031,0.0072,0.1256,90.6235703340381,100.641679682439,122.52030570036,97.8865708657813,96.2797734320728,241.033496381593,3.09131497444829,6,2
SDMT_183366,csv,9.01,151,9.01,0.5742,0.0121,0.1698,107.94300660927,107.268481424704,130.587716517031,106.534102757199,104.089662344135,261.869122697472,3.11965648324731,6,2
SDMT_183366,csv,9.51,151,9.51,0.4786,0.0055,0.2221,68.1449933307704,97.6128582743937,118.833044855784,86.1192999625298,96.4091331377847,239.286597175065,3.06979655784043,6,2
SDMT_183366,csv,10.01,155,10.01,0.4518,0.0075,0.2367,67.7537666921497,98.1359833673702,119.469892795059,84.1932796252278,99.5132334925306,252.274958457097,3.16203400779631,6,2
SDMT_183366,csv,10.51,170,10.51,0.4281,0.0035,0.3012,44.7670693963697,92.1888996111127,112.229964743963,70.6042576501237,93.9557878396334,231.221131981161,3.05604866184415,6,2
SDMT_183366,csv,11.01,222,11.01,1.5172,0.0286,0.6553,150.464866771519,141.468463543959,172.222477357863,141.31023983046,135.951262985926,310.312484432158,2.73410248114505,6,2
SDMT_183366,csv,11.51,201,11.51,0.5031,0.0035,0.282,47.9771762461962,97.9339158138324,119.223897512492,75.4742103885074,98.626275390612,236.882457541736,2.96520838157309,6,2
SDMT_183366,csv,12.01,236,12.01,0.6571,0.0062,0.3687,63.8730877145399,107.507083246308,130.878188299853,88.6638375112992,108.752242396145,258.431547862199,2.90903950173365,6,2
SDMT_183366,csv,12.51,179,12.51,0.8348,0.0068,0.4424,70.2991617516724,114.570744792275,139.477428442769,96.3315761778276,114.725898137299,264.735220245331,2.78808657395876,6,2
SDMT_183366,csv,13.01,484,13.01,1.0362,0.0085,0.6418,75.8780939561187,120.959434934958,147.254964268644,102.671006124557,121.88564473724,275.683424151949,2.70383935295452,6,2
SDMT_183366,csv,13.51,199,13.51,7.528,0.242,0.0526,410.318042413892,246.446683247237,300.022049170549,262.950759819791,216.390678827896,436.514812458211,2.34982292566737,6,2
SDMT_183366,csv,14.01,239,14.01,1.6048,0.025,0.3503,126.715267919615,148.443162211467,180.713414866134,135.217160549103,144.922980499863,324.235765970021,2.66899393353255,6,2
SDMT_183366,csv,14.51,309,14.51,1.0536,0.0082,0.7681,65.0797091771955,121.523748442216,147.941954625306,96.8224476883886,125.566336382616,282.114372545974,2.68775441254092,6,2
SDMT_183366,csv,15.01,248,15.01,1.968,0.0353,0.9774,132.231149381256,156.265900470109,190.236748398394,140.703000010151,156.551260782858,345.597480699297,2.62808004214325,6,2
SDMT_183366,csv,15.51,220,15.51,1.7311,0.0219,0.8919,103.759613081575,147.141213978488,179.128434408594,126.250185004693,149.067564133094,327.194397829977,2.59391450722232,6,2
SDMT_183366,csv,16.01,220,16.01,1.5337,0.013,1.0347,78.2810078307222,137.001505502746,166.784441481604,111.119310268982,141.528052846693,307.934165810063,2.55660161527515,6,2
SDMT_183366,csv,16.51,291,16.51,1.2218,0.0078,0.9384,58.902157990977,126.300666180221,153.757332741139,95.7796994377142,132.4107906405,289.911781178358,2.59412935704773,6,2
SDMT_183366,csv,17.01,229,17.01,1.3363,0.0119,0.864,70.2477647634307,134.004770328375,163.136242138892,104.210823859052,140.072922989467,308.802452691298,2.61970436048874,6,2
SDMT_183366,csv,17.51,281,17.51,1.9917,0.0353,0.715,121.421738523854,161.543578374917,196.661747586855,137.524687800646,163.683505376004,359.365282954705,2.62086057894333,6,2
SDMT_183366,csv,18.01,240,18.01,4.578,0.1116,1.4567,216.269728163274,210.130044681165,255.810489177071,194.116104832672,204.618113747419,422.951014382003,2.41993095785153,6,2
SDMT_183366,csv,18.51,293,18.51,1.8614,0.0263,0.889,97.8015035716274,155.178326692454,188.91274553864,125.348837310078,160.646050456781,350.594130068757,2.59189568918993,6,2
SDMT_183366,csv,19.01,307,19.01,2.122,0.0519,1.131,127.411960747345,168.19736309843,204.762007250263,140.352480195732,174.495839624934,385.950762525384,2.67965699824415,6,2
SDMT_183366,csv,19.51,261,19.51,1.3363,0.008,0.827,54.0285667132969,133.200078098445,162.156616815498,94.8654231016974,140.797837402991,303.618501326961,2.54738418009243,6,2
SDMT_183366,csv,20.01,235,20.01,1.0678,0.0088,0.6194,49.0994782690944,129.091283772682,157.154606331961,87.2930737421983,138.375474595574,308.865102367666,2.6928518393267,6,2
SDMT_183366,csv,20.51,262,20.51,1.3086,0.0125,0.8138,58.5525532234641,137.360380954397,167.221333335787,96.8383247111636,147.709355629851,325.798995041756,2.64154597429259,6,2
SDMT_183366,csv,21.01,194,21.01,1.2376,0.0604,0.2202,121.258960433508,159.562526134514,194.250031815931,125.784643912855,168.116327696027,402.117934316385,3.04866055268858,6,2
SDMT_183366,csv,21.51,280,21.51,1.5495,0.1037,0.1684,167.432841525523,176.627399461264,215.024660213713,147.690170356914,182.805425678108,434.686782944207,3.06299744092831,6,2
SDMT_183366,csv,22.01,345,22.01,1.4152,0.0101,0.8325,53.1115618279829,139.093288472597,169.330959879683,95.1434923662391,149.672714407201,322.790285983084,2.55558522939086,6,2
SDMT_183366,csv,22.51,292,22.51,1.431,0.0092,0.9415,49.7272387501971,138.066775424692,168.081291821364,92.8339307178803,149.687214772205,320.741315785628,2.53245979490243,6,2
SDMT_183366,csv,23.01,163,23.01,1.4291,0.0086,0.898,48.2037882760675,138.192906542676,168.234842747606,91.8697542810606,149.734898183715,319.710516400903,2.52146922631216,6,2
SDMT_183366,csv,23.51,315,23.51,2.355,0.082,0.9133,137.5125413433,185.946631899795,226.369812747576,147.061023325123,195.181789251149,432.548892248108,2.73964636599755,6,2
SDMT_183366,csv,24,477,24,6.2245,0.1047,0.1741,190.473018645373,232.208779455021,282.688948901765,198.850915945336,230.474624500833,452.642449141277,2.21857382892515,6,2
SDMT_92536,csv,0.51,78,0.51,9.3607,0.0413,-0.0001,328.173432251421,135.408136939741,164.844688448381,203.464733429845,77.5379983225253,151.647829346413,1.7302260094062,7,2
SDMT_92536,csv,1.01,78,1.01,0.7688,0.0172,0.0411,524.83584630658,90.9730093939085,110.749750566497,200.346069417842,60.8310274650306,157.916234614504,3.02357833082313,7,2
SDMT_92536,csv,1.51,78,1.51,0.6881,0.0071,0.0043,320.30340125781,88.6362177908935,107.904960788914,164.495653060273,62.2084931345225,155.705204744802,2.90706794475047,7,2
SDMT_92536,csv,2.01,78,2.01,0.7535,0.0099,0.0235,325.388494951853,95.3284884189491,116.052072857851,167.952885131533,70.1526428981729,174.900620134716,2.91803675928231,7,2
SDMT_92536,csv,2.51,27,2.51,0.2796,0.0021,0.0129,175.63815655806,72.2931733223452,88.0090805663332,115.82870134628,56.8817135698384,150.130900758382,3.2158741932733,7,2
SDMT_92536,csv,3.01,208,3.01,0.2383,0.0061,0.0041,217.984963643728,75.0686921958553,91.3879731079978,121.29499349996,63.877446542743,180.351880609068,3.49527335021125,7,2
SDMT_92536,csv,3.51,130,3.51,0.4421,0.0055,0.0231,210.654060686128,87.6972848761562,106.761912023147,132.816518450855,72.2467406026895,185.843106895794,3.11552472399014,7,2
SDMT_92536,csv,4.01,103,4.01,6.3622,0.052,-0.008,292.987708151002,172.502413917123,210.002938681715,211.873277383246,132.629364844033,262.532098789083,2.0147420016688,7,2
SDMT_92536,csv,4.51,99,4.51,1.5338,0.0136,0.0032,217.110862885664,124.356128528606,151.390069513086,159.982774621472,99.8880025469265,224.802515819879,2.56542387543091,7,2
SDMT_92536,csv,5.01,41,5.01,4.4247,0.0175,-0.0395,183.090540987138,152.615187486359,185.792402157307,172.020685918171,122.335398333925,240.432508032265,1.99878483508494,7,2
SDMT_92536,csv,5.51,55,5.51,0.2845,0.0024,-0.0259,102.924360198809,81.3570705430108,99.043390226274,94.4935227503391,71.746934111158,186.405524822602,3.22635574105513,7,2
SDMT_92536,csv,6.01,57,6.01,0.3114,0.0024,-0.0051,97.5530357805102,83.5187841094522,101.67504152455,93.7966215856008,74.4629673512142,190.674675496799,3.17582169054695,7,2
SDMT_92536,csv,6.51,86,6.51,0.3767,0.006,0.0444,125.419980624012,91.2271688895958,111.059162126464,105.635214840045,84.4351464376534,219.491534966257,3.22456012298366,7,2
SDMT_92536,csv,7.01,93,7.01,0.3833,0.0052,0.0918,108.717625901883,90.8228478950783,110.566945263574,99.9303782432697,85.3857307376971,219.545750761621,3.18760387088157,7,2
SDMT_92536,csv,7.51,135,7.51,0.3152,0.0031,-0.0104,85.5146914123217,87.2156657747749,106.175593117117,88.6852455226185,81.0634643923105,208.575463625511,3.20938067163855,7,2
SDMT_92536,csv,8.01,153,8.01,0.3652,0.0038,0.0328,89.2698640450043,90.9737384511178,110.750638114404,92.1935765839402,85.734206313542,217.928172631205,3.15977402511624,7,2
SDMT_92536,csv,8.51,150,8.51,0.642,0.0064,0.151,116.038373619226,105.593825641658,128.549005128975,112.238610023842,98.7497995183602,237.799583669069,2.92810779018884,7,2
SDMT_92536,csv,9.01,166,9.01,1.011,0.0137,0.4203,145.29055690326,120.756490207892,147.007901122651,130.254773532377,114.094126662156,267.247689882098,2.8116317601472,7,2
SDMT_92536,csv,9.51,163,9.51,1.2494,0.0128,0.2883,141.307006006513,128.217482728123,156.090848538584,134.045686386166,118.734096110277,268.962859502665,2.67333066648574,7,2
SDMT_92536,csv,10.01,156,10.01,1.3532,0.0119,0.4934,127.983936972453,128.937567518938,156.967473501316,130.399870793484,121.094667978441,270.061552971703,2.6123848100206,7,2
SDMT_92536,csv,10.51,171,10.51,0.6997,0.0037,0.405,73.500612506101,104.162569181436,126.806605960009,94.7904375158794,101.309793703841,233.745799166654,2.78942349081896,7,2
SDMT_92536,csv,11.01,208,11.01,1.0149,0.004,0.5204,79.8538855268686,114.275485672057,139.117982557287,104.41256435708,108.975940376482,239.578189189473,2.59508644952311,7,2
SDMT_92536,csv,11.51,229,11.51,2.0028,0.0424,0.5161,205.726069275004,157.273957651418,191.463948445205,165.499437386513,148.014390446851,330.979801952396,2.66290658290352,7,2
SDMT_92536,csv,12.01,256,12.01,5.9086,0.0155,-0.0609,133.415626676266,174.609866561293,212.568533205052,167.153447442583,160.998596831765,295.894057354677,1.81468460757966,7,2
SDMT_92536,csv,12.51,319,12.51,8.5496,0.0213,-0.0607,142.735541911801,186.865755592845,227.488745939115,181.160248494404,176.323848721326,312.429189444586,1.65698562810538,7,2
SDMT_92536,csv,13.01,305,13.01,2.6679,0.0358,-0.0514,181.278362803944,169.387354447335,206.210692370669,167.175278927055,157.372055531158,334.680461790133,2.44817780064773,7,2
SDMT_92536,csv,13.51,365,13.51,19.6786,0.2012,-0.0555,351.47240287691,268.550405264053,326.930928147543,284.388258093828,244.723850135098,429.20300377019,1.70146668347452,7,2
SDMT_92536,csv,14.01,321,14.01,20.6666,0.1362,-0.0493,277.383596285596,253.095727366937,308.116537664098,264.467650543579,241.025540488252,411.893196473751,1.55329765014435,7,2
SDMT_92536,csv,14.51,368,14.51,22.754,0.2036,-0.0386,337.704746307325,273.740409292198,333.249193920936,288.986137607261,255.156264493311,438.172329736263,1.61603472999666,7,2
SDMT_92536,csv,15.01,296,15.01,11.2232,0.2534,-0.0375,397.195089138029,266.3229592915,324.219254789652,276.757671429081,236.910554514951,452.324168507553,2.11956800007008,7,2
SDMT_92536,csv,15.51,298,15.51,13.8623,0.1,-0.0366,234.930606985302,239.052201731318,291.020071672909,238.033224246475,228.156152771348,404.794051090732,1.7106901012681,7,2
SDMT_92536,csv,16.01,324,16.01,12.8128,0.1064,-0.0351,239.337583153754,240.729178623374,293.06160875889,237.54830602127,228.757589292748,411.121074711986,1.77595403094148,7,2
SDMT_92536,csv,16.51,337,16.51,13.1511,0.0595,-0.0326,181.823178158741,223.24138550968,271.772121490045,217.300518727675,220.682023291002,384.253020354813,1.60993783068045,7,2
SDMT_92536,csv,17,351,17,8.7072,0.0983,-0.0371,228.872987749071,229.963889563325,279.956039468395,219.092056323073,216.913379156538,413.141068804742,2.03911840923339,7,2
SDMT_92525,csv,0.51,106,0.51,1.6872,0.0296,-0.0012,783.697369563104,102.520145411418,124.807133544335,245.820720117346,58.9320474139125,143.391683946404,2.67842570321436,7,2
SDMT_92525,csv,1.01,142,1.01,4.9725,0.1845,0.0023,1011.5796949898,161.707235784487,196.860982694158,318.066677364088,96.9178192913417,217.965242294896,2.51933851544486,7,2
SDMT_92525,csv,1.51,163,1.51,3.2115,0.0567,0.005,491.213139367631,139.450872983404,169.76628015371,231.674314223154,92.2755727752293,206.327140537402,2.45076282429142,7,2
SDMT_92525,csv,2.01,178,2.01,4.4372,0.0399,-0.0011,323.802700921412,146.830415821304,178.750071434631,206.587431305216,101.664838230395,212.414148554035,2.16815313518311,7,2
SDMT_92525,csv,2.51,142,2.51,3.2697,0.0226,-0.0038,254.247093261051,136.939001971796,166.708350226534,183.541366643633,98.7204796261673,208.218187903138,2.22411838976508,7,2
SDMT_92525,csv,3.01,164,3.01,4.732,0.0388,-0.0015,279.534821806996,155.336122034901,189.104844216401,200.523239483988,114.53514869565,234.520350275434,2.12304906627067,7,2
SDMT_92525,csv,3.51,145,3.51,8.8783,0.0713,-0.0174,304.612689954203,182.795960324293,222.534212568704,225.381272382508,137.650922367708,265.119538685676,1.89223797751041,7,2
SDMT_92525,csv,4.01,194,4.01,8.2112,0.0383,0.0008,219.088879173753,171.404264464809,208.666061087594,198.848269481897,134.144234535401,252.777102498328,1.79159766862265,7,2
SDMT_92525,csv,4.51,175,4.51,5.3293,0.0684,-0.009,317.655685816828,176.239281390902,214.552168649793,218.579028220938,136.656112596601,279.898823484981,2.19175913117404,7,2
SDMT_92525,csv,5.01,198,5.01,8.7697,0.0559,0.0018,243.78498144757,185.18200684806,225.438964858508,212.213621451309,148.661220145761,281.034943039819,1.83881114776401,7,2
SDMT_92525,csv,5.51,222,5.51,6.1826,0.0566,-0.0137,257.316853399594,180.499734697701,219.738807458071,208.416127573438,145.301593383049,287.602007053404,2.05298608877417,7,2
SDMT_92525,csv,6.01,240,6.01,17.4502,0.0956,0.0026,263.709004934167,213.701753371633,260.15865627851,242.469795380389,180.52701041661,317.149364753337,1.55804313361762,7,2
SDMT_92525,csv,6.51,203,6.51,13.0401,0.1252,0.004,318.103072280606,220.692770898847,268.669460224684,251.869197695738,181.006824705994,334.454764488947,1.81131039739729,7,2
SDMT_92525,csv,7.01,285,7.01,10.0613,0.0795,-0.0423,255.058602878187,204.476801382183,248.928279943527,225.716249165848,171.411554664642,320.622341184809,1.84455588466935,7,2
SDMT_92525,csv,7.51,225,7.51,14.5954,0.1019,0.0024,266.979873321104,219.804971998993,267.588661563991,242.812916406034,188.17905662921,337.889348775591,1.68436304395365,7,2
SDMT_92525,csv,8.01,215,8.01,13.362,0.058,-0.0034,202.504288242708,203.532683386424,247.778918905212,218.158584627829,180.516821209014,318.974429976845,1.594391641861,7,2
SDMT_92525,csv,8.51,305,8.51,11.477,0.056,0.0023,199.910483736112,202.25370164045,246.221897649244,213.614889386423,179.082493973897,322.06171974432,1.67740908503362,7,2
SDMT_92525,csv,9.01,206,9.01,14.2309,0.0879,0.0059,236.998739518556,219.644004548102,267.392701188994,235.211786542625,194.826420928689,347.022473326593,1.65997160169464,7,2
SDMT_92525,csv,9.51,223,9.51,5.0966,0.0714,0.0083,232.485429575832,192.935571082385,234.878086535078,202.077623652674,167.670769503813,339.824017386542,2.23030874241824,7,2
SDMT_92525,csv,10.01,190,10.01,10.2513,0.15,-0.0098,312.532577803691,232.99975154533,283.651871446488,249.540243741227,200.035114373384,381.10197976351,2.01206766917808,7,2
SDMT_92525,csv,10.51,199,10.51,1.0278,0.0187,0.0085,118.926660517101,130.517338401886,158.890672837078,123.798006407629,122.490123277825,289.369514177796,2.86921852242933,7,2
SDMT_92525,csv,11.01,207,11.01,3.9291,0.0771,-0.0244,227.090283421739,190.362779125515,231.745991978888,193.840051656689,169.292771500044,355.505877372729,2.40971433565838,7,2
SDMT_92525,csv,11.51,213,11.51,11.3025,0.0983,-0.031,237.638021342761,226.085522392161,275.234548999152,231.63842939275,203.627221444136,373.97042768554,1.83072502673509,7,2
SDMT_92525,csv,12.01,191,12.01,8.3663,0.0995,-0.0368,238.554267831296,220.595761390841,268.551361693197,222.240471915392,197.512646947443,377.77036362536,2.01802577897127,7,2
SDMT_92525,csv,12.51,193,12.51,9.0877,0.0712,-0.0177,199.973131421591,214.464828657829,261.087617496487,212.046563614906,196.62039668297,365.662827723121,1.8777181151747,7,2
SDMT_92525,csv,13.01,187,13.01,0.9649,0.0297,-0.0123,116.176748157253,137.025877463782,166.814111695038,120.789130844597,133.841608980625,324.20179787502,3.01595735257301,7,2
SDMT_92525,csv,13.51,178,13.51,7.4471,0.1359,-0.0349,264.022543444134,229.277876926393,279.120893649522,227.415731676308,205.950750868511,404.93637736135,2.17892037394146,7,2
SDMT_92525,csv,14.01,187,14.01,1.4796,0.0264,-0.0182,112.762756563325,149.5201039823,182.024474413235,129.253661703757,143.886991794189,326.344413091139,2.73029842756061,7,2
SDMT_92525,csv,14.51,202,14.51,8.8123,0.0566,-0.0186,171.479529862279,211.737053645593,257.766847916374,201.728743506132,200.141883643539,368.401514941152,1.83890615153244,7,2
SDMT_92525,csv,15.01,245,15.01,8.6719,0.0736,-0.0193,188.870910561605,219.220656491916,266.87732094668,208.411565052621,206.011264415658,384.432620432378,1.91476672678054,7,2
SDMT_92525,csv,15.51,286,15.51,1.7534,0.0452,0.0057,132.337566022736,163.316349207384,198.819903382902,140.601774384878,158.60002710766,359.548313672842,2.75982003103004,7,2
SDMT_92525,csv,16.01,327,16.01,23.5823,0.1679,0.0046,272.525097965274,268.030405661948,326.297885153676,278.591963137624,259.400153109763,438.212226379676,1.53443713390988,7,2
SDMT_92525,csv,16.51,334,16.51,11.5507,0.0694,0.0058,178.236055617197,225.906872282727,275.017061909407,215.226515940471,219.381469509892,391.6424850194,1.72576223072043,7,2
SDMT_92525,csv,17.01,331,17.01,18.4625,0.1244,0.0061,230.514688635071,254.168990309452,309.423118637594,254.140987168733,248.410270053755,427.194001598256,1.59634940815281,7,2
SDMT_92525,csv,17.51,256,17.51,15.1036,0.0852,0.0044,191.744622875644,238.216783724675,290.003041056127,231.507866014258,235.757461392959,409.066102764278,1.61555308113245,7,2
SDMT_92525,csv,18.01,416,18.01,15.856,0.1135,0.0029,215.315494186506,250.289551055996,304.700323024691,243.174832526,245.043493500191,427.794916632538,1.66361294197477,7,2
SDMT_92525,csv,18.51,266,18.51,15.6776,0.1114,0.0014,211.066809669535,250.255096740454,304.658378640553,241.533263119086,246.132259034077,429.688492564556,1.66530800038564,7,2
SDMT_92525,csv,19.01,204,19.01,15.9142,0.0768,0.0005,178.845970243849,237.574971384849,289.221704294599,229.447060266721,240.944404832818,412.223168563144,1.55718338338507,7,2
SDMT_92525,csv,19.51,295,19.51,22.1705,0.209,-0.0141,282.85007334162,284.892368281129,346.825491820505,283.372586931488,276.613362441991,473.775501908132,1.64024460322162,7,2
SDMT_92525,csv,20.01,388,20.01,18.6797,0.0859,-0.0211,185.80078314692,244.472495864359,297.618690617481,239.664941685431,252.442929547605,424.231113954595,1.48853550666631,7,2
SDMT_92525,csv,20.51,352,20.51,18.1561,0.0329,-0.0606,134.178798858972,214.642736766863,261.304201281399,214.45411903114,233.760315979696,376.737890098831,1.30196623641832,7,2
SDMT_92525,csv,21,352,21,17.6751,0.0624,-0.044,161.931374003429,234.333126274487,285.275110247202,227.894156719512,247.615855185402,412.203198399548,1.44048451285479,7,2
SDMT_92524,csv,0.51,95,0.51,5.6086,0.2036,-0.0144,1495.34108455005,153.394760626219,186.741447718875,358.425965798003,82.2216012861739,185.89069177136,2.47597837608715,7,2
SDMT_92524,csv,1.01,123,1.01,6.6868,0.1341,0.004,669.608468509477,163.373824158616,198.889872888749,280.142163721671,98.4979503993667,209.56821763814,2.24107817032818,7,2
SDMT_92524,csv,1.51,159,1.51,2.8159,0.0155,-0.0006,253.507638077846,121.846602859413,148.334994785373,176.955686365688,81.3047326544578,174.145080872178,2.23716759312751,7,2
SDMT_92524,csv,2.01,156,2.01,6.1438,0.0288,-0.0006,240.169089770777,148.242297674963,180.468884126041,191.498898546112,103.698110110318,204.090982156323,1.9030122033309,7,2
SDMT_92524,csv,2.51,152,2.51,3.0486,0.0133,-0.0006,204.242489106133,129.907073754494,158.147741961993,167.663120798469,93.5227498497777,194.249658321642,2.16401690377944,7,2
SDMT_92524,csv,3.01,183,3.01,2.7733,0.0162,0.018,217.221465841246,132.783017421018,161.648890773414,170.837428685066,98.6371695935947,208.522156361132,2.25432026320867,7,2
SDMT_92524,csv,3.51,223,3.51,3.3744,0.0365,-0.0325,286.172207438174,149.816029342928,182.384731374,195.810432590948,113.277541320251,241.284366038772,2.31157048889629,7,2
SDMT_92524,csv,4.01,196,4.01,4.7436,0.0333,0.0004,237.323179041595,158.607207998462,193.087035824215,191.426688356521,122.522088368726,247.215804468982,2.08689269611321,7,2
SDMT_92524,csv,4.51,231,4.51,9.5789,0.0741,0.0028,285.455959265466,190.885347313214,232.382161946521,225.689631736292,149.686717569118,284.056363748593,1.85606009330367,7,2
SDMT_92524,csv,5.01,190,5.01,6.361,0.0538,0.005,258.049668481889,177.967970281751,216.656659473436,208.017490158945,141.493111373933,278.975769272483,2.02319943557274,7,2
SDMT_92524,csv,5.51,246,5.51,12.6755,0.0945,0.0025,287.142958001648,207.153395881736,252.186742812548,238.248096571925,168.130220265052,309.057428508972,1.74993369274043,7,2
SDMT_92524,csv,6.01,215,6.01,16.4146,0.0944,0.0046,265.23305749521,212.734708653039,258.981384447178,241.095495141646,178.756056633586,316.485677100678,1.59196129645361,7,2
SDMT_92524,csv,6.51,186,6.51,9.6308,0.1019,-0.0051,300.991812207355,208.314134756893,253.599816225783,237.005843736361,170.340993354287,324.890857916767,1.93855854640684,7,2
SDMT_92524,csv,7.01,208,7.01,5.5121,0.0741,-0.0127,271.804886928743,188.705165640544,229.728027736315,212.783543262988,156.268701674814,316.292233077813,2.19244153432593,7,2
SDMT_92524,csv,7.51,190,7.51,7.3346,0.0668,-0.0313,240.121778121231,195.198925227934,237.633474190528,212.41610752878,164.557006501334,318.21554050004,1.99143195089063,7,2
SDMT_92524,csv,8.01,206,8.01,9.9643,0.0623,-0.0329,217.987857345419,201.30381591341,245.065515025021,214.895420793258,174.079050328381,321.255620319958,1.78824177960689,7,2
